,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
611,44.0,5.0,第2节,第2节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,6.0,4.0,50.0,76.9,46.0,29.0,0.0,1,0.0,GD,0.0,0,,1083.0,0.0,0.0,
612,44.0,5.0,第2节,第2节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,4.0,50.0,76.9,46.0,29.0,0.0,1,0.0,GD,0.0,0,,1083.0,0.0,0.0,
613,44.0,5.0,第2节,第2节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,4.0,50.0,76.9,46.0,29.0,0.0,1,0.0,GD,0.0,0,,1083.0,0.0,0.0,
614,44.0,5.0,第2节,第2节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,0.0,GD,0.0,0,,1083.0,0.0,0.0,
615,44.0,5.0,第2节,第2节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
616,44.0,5.0,第2节,第3节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
617,44.0,5.0,第2节,第3节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
618,44.0,5.0,第2节,第3节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
619,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.87,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
620,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.8,165.5,0.83,165.5,0.83,165.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
621,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.8,165.5,0.83,165.5,0.83,20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
622,44.0,5.0,第3节,第3节,-19.5,0.8,20.5,0.8,165.5,0.83,165.5,0.83,20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
623,44.0,5.0,第3节,第3节,-19.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
624,44.0,5.0,第3节,第3节,-19.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
625,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,165.5,0.83,165.5,0.83,-20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
626,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,165.5,0.83,164.5,0.83,-20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
627,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,165.5,0.83,164.5,0.83,-20.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
628,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,164.5,0.83,164.5,0.83,164.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
629,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,164.5,0.83,164.5,0.83,164.5,2.0,泰国通用装备,1.0,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.0,0.0,
630,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,0.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,1089.0,0.0,0.0,
631,44.0,5.0,第3节,第3节,-20.5,0.87,20.5,0.8,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,21086.0,0.0,0.0,
632,44.0,5.0,第3节,第3节,-20.5,0.8,19.5,0.87,164.5,0.83,164.5,0.83,19.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11077.0,0.0,0.0,
633,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.87,164.5,0.83,162.5,0.83,-19.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11077.0,0.0,0.0,
634,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11077.0,0.0,0.0,
635,44.0,5.0,第3节,第3节,-19.5,0.8,19.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,泰国通用装备,1:2,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11078.0,0.0,0.0,
636,44.0,5.0,第3节,第3节,-19.5,0.8,18.5,0.87,162.5,0.83,162.5,0.83,18.5,3.0,泰国通用装备,1:2,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11078.0,0.0,0.0,
637,44.0,5.0,第3节,第3节,-18.5,0.8,18.5,0.87,162.5,0.83,164.5,0.83,-18.5,3.0,泰国通用装备,1:2,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11078.0,0.0,0.0,
638,44.0,5.0,第3节,第3节,-18.5,0.8,18.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,1:2,0.0,4.0,2.0,7.0,15.0,2.0,10.0,3.0,4.0,0.0,1.0,50.0,76.9,46.0,29.0,0.0,1,9.0,GD,40.0,0,,11078.0,0.0,0.0,
639,44.0,5.0,第3节,第3节,-18.5,0.8,18.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,1:2,0.0,4.0,2.0,7.0,15.0,4.0,10.0,3.0,4.0,0.0,1.0,57.1,76.9,30.0,29.0,0.0,1,9.0,GD,40.0,0,,11079.0,0.0,0.0,"0.80,0.50"
640,44.0,5.0,第3节,第3节,-18.5,0.8,18.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,2:2,0.0,4.0,2.0,7.0,15.0,4.0,10.0,3.0,4.0,0.0,1.0,57.1,76.9,46.0,30.0,0.0,1,9.0,GD,40.0,0,,11078.0,0.0,0.0,"0.80,0.50"
641,44.0,5.0,第3节,第3节,-18.5,0.83,18.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,2:2,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,31.0,30.0,0.0,1,9.0,GD,40.0,0,,11079.0,0.0,0.0,"0.80,0.50"
642,44.0,5.0,第3节,第3节,-18.5,0.83,18.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,0.0,
643,44.0,5.0,第3节,第3节,-18.5,0.87,18.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,0.0,
644,44.0,5.0,第3节,第3节,-18.5,0.87,18.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,25.0,0,,21077.0,0.0,0.0,
645,44.0,5.0,第3节,第3节,-18.5,0.8,17.5,0.87,165.5,0.83,165.5,0.83,17.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,25.0,0,,11077.0,0.0,0.0,
646,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,165.5,0.83,164.5,0.83,-17.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,25.0,0,,11077.0,0.0,0.0,
647,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,25.0,0,,11077.0,0.0,0.0,
648,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,1.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,11.0,0,,11077.0,0.0,0.0,
649,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,11.0,0,,21086.0,0.0,0.0,
650,44.0,5.0,第3节,第3节,-17.5,0.83,17.5,0.83,163.5,0.83,163.5,0.83,163.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,11.0,0,,11077.0,0.0,0.0,
651,44.0,5.0,第3节,第3节,-17.5,0.83,17.5,0.83,163.5,0.83,163.5,0.83,163.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,11.0,0,,11094.0,0.0,0.0,"0.77,0.12"
652,44.0,5.0,第3节,第3节,-17.5,0.83,17.5,0.83,163.5,0.83,163.5,0.83,163.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
653,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,泰国通用装备,,0.0,4.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,31.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
654,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,34.0,31.0,0.0,1,9.0,GD,1.0,0,,11075.0,0.0,0.0,"0.77,0.12"
655,44.0,5.0,第3节,第3节,-17.5,0.8,17.5,0.87,162.5,0.83,162.5,0.83,162.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,34.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
656,44.0,5.0,第3节,第3节,-17.5,0.87,15.5,0.8,162.5,0.83,162.5,0.83,15.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,34.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
657,44.0,5.0,第3节,第3节,-15.5,0.87,15.5,0.8,162.5,0.83,165.5,0.83,-15.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,34.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
658,44.0,5.0,第3节,第3节,-15.5,0.87,15.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,34.0,0.0,1,9.0,GD,1.0,0,,21077.0,0.0,0.0,
659,44.0,5.0,第3节,第3节,-15.5,0.87,15.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,15.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,34.0,0.0,1,8.0,GD,54.0,0,,21077.0,0.0,0.0,
660,44.0,5.0,第3节,第3节,-15.5,0.87,15.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,46.0,48.0,0.0,1,8.0,GD,54.0,0,,21074.0,0.0,0.0,"0.16,0.63"
661,44.0,5.0,第3节,第3节,-15.5,0.87,15.5,0.8,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,54.0,0,,11077.0,0.0,0.0,
662,44.0,5.0,第3节,第3节,-15.5,0.83,16.5,0.83,165.5,0.83,165.5,0.83,16.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,54.0,0,,11077.0,0.0,0.0,
663,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,165.5,0.83,166.5,0.83,-16.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,54.0,0,,11077.0,0.0,0.0,
664,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,54.0,0,,11077.0,0.0,0.0,
665,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,45.0,0,,11077.0,0.0,0.0,
666,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,45.0,0,,21077.0,0.0,0.0,
667,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,30.0,0,,21077.0,0.0,0.0,
668,44.0,5.0,第3节,第3节,-16.5,0.8,16.5,0.87,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,30.0,0,,21077.0,0.0,0.0,
669,44.0,5.0,第3节,第3节,-16.5,0.8,16.5,0.87,165.5,0.83,165.5,0.83,165.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,30.0,0,,21095.0,0.0,0.0,"0.14,0.48"
670,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,30.0,0,,11077.0,0.0,0.0,
671,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,23.0,0,,11077.0,0.0,0.0,
672,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,23.0,0,,11077.0,0.0,0.0,
673,44.0,5.0,第3节,第3节,-16.5,0.83,16.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11077.0,0.0,0.0,
674,44.0,5.0,第3节,第3节,-16.5,0.87,17.5,0.8,164.5,0.83,164.5,0.83,17.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11077.0,0.0,0.0,
675,44.0,5.0,第3节,第3节,-17.5,0.87,17.5,0.8,164.5,0.83,164.5,0.83,-17.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11094.0,0.0,0.0,"0.80,0.16"
676,44.0,5.0,第3节,第3节,-17.5,0.87,17.5,0.8,163.5,0.83,163.5,0.83,163.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,2.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,21077.0,0.0,0.0,
677,44.0,5.0,第3节,第3节,-17.5,0.87,17.5,0.8,163.5,0.83,163.5,0.83,163.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,21086.0,0.0,0.0,
678,44.0,5.0,第3节,第3节,-17.5,0.83,15.5,0.83,163.5,0.83,163.5,0.83,15.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11077.0,0.0,0.0,
679,44.0,5.0,第3节,第3节,-15.5,0.83,15.5,0.83,163.5,0.83,164.5,0.83,-15.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11077.0,0.0,0.0,
680,44.0,5.0,第3节,第3节,-15.5,0.83,15.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11077.0,0.0,0.0,
681,44.0,5.0,第3节,第3节,-15.5,0.83,15.5,0.83,164.5,0.83,164.5,0.83,164.5,3.0,泰国通用装备,1:3,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,
682,44.0,5.0,第3节,第3节,-15.5,0.83,14.5,0.83,164.5,0.83,164.5,0.83,14.5,3.0,泰国通用装备,1:3,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,
683,44.0,5.0,第3节,第3节,-14.5,0.83,14.5,0.83,164.5,0.83,166.5,0.83,-14.5,3.0,泰国通用装备,1:3,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,
684,44.0,5.0,第3节,第3节,-14.5,0.83,14.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,1:3,0.0,5.0,2.0,7.0,16.0,5.0,10.0,3.0,4.0,0.0,3.0,62.5,76.9,48.0,34.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,
685,44.0,5.0,第3节,第3节,-14.5,0.83,14.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,1:3,0.0,5.0,2.0,7.0,16.0,6.0,10.0,3.0,4.0,0.0,3.0,66.7,76.9,35.0,34.0,0.0,1,8.0,GD,12.0,0,,11079.0,0.0,0.0,"0.80,0.50"
686,44.0,5.0,第3节,第3节,-14.5,0.87,14.5,0.8,166.5,0.83,166.5,0.83,166.5,3.0,泰国通用装备,2:3,0.0,5.0,2.0,7.0,16.0,6.0,10.0,3.0,4.0,0.0,3.0,66.7,76.9,48.0,35.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,"0.80,0.50"
687,44.0,5.0,第3节,第3节,-14.5,0.8,13.5,0.87,166.5,0.83,166.5,0.83,13.5,3.0,泰国通用装备,2:3,0.0,5.0,2.0,7.0,16.0,7.0,10.0,3.0,4.0,0.0,3.0,70.0,76.9,36.0,35.0,0.0,1,8.0,GD,12.0,0,,11079.0,0.0,0.0,"0.80,0.50"
688,44.0,5.0,第3节,第3节,-13.5,0.8,13.5,0.87,166.5,0.83,167.5,0.83,-13.5,3.0,泰国通用装备,2:3,0.0,5.0,2.0,7.0,16.0,7.0,10.0,3.0,4.0,0.0,3.0,70.0,76.9,36.0,35.0,0.0,1,8.0,GD,12.0,0,,11079.0,0.0,0.0,"0.80,0.50"
689,44.0,5.0,第3节,第3节,-13.5,0.8,13.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,2:3,0.0,5.0,2.0,7.0,16.0,7.0,10.0,3.0,4.0,0.0,3.0,70.0,76.9,36.0,35.0,0.0,1,8.0,GD,12.0,0,,11079.0,0.0,0.0,"0.80,0.50"
690,44.0,5.0,第3节,第3节,-13.5,0.8,13.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,3:3,0.0,5.0,2.0,7.0,16.0,7.0,10.0,3.0,4.0,0.0,3.0,70.0,76.9,48.0,36.0,0.0,1,8.0,GD,12.0,0,,11078.0,0.0,0.0,"0.80,0.50"
691,44.0,5.0,第3节,第3节,-13.5,0.8,13.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,3:3,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,37.0,36.0,0.0,1,8.0,GD,12.0,0,,11079.0,0.0,0.0,"0.80,0.50"
692,44.0,5.0,第3节,第3节,-13.5,0.8,13.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,12.0,0,,21077.0,0.0,0.0,
693,44.0,5.0,第3节,第3节,-13.5,0.83,13.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,泰国通用装备,,0.0,5.0,2.0,7.0,16.0,8.0,10.0,3.0,4.0,0.0,3.0,72.7,76.9,48.0,37.0,0.0,1,8.0,GD,12.0,0,,21095.0,0.0,0.0,"0.10,0.43"
