,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
592,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,1:1,37.0,17.0,0.0,1,1.0,GD,11.0,0,,21079.0,0.66,1.1
593,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,38.0,17.0,0.0,1,1.0,GD,11.0,0,,11077.0,0.66,1.1
594,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.83,,38.0,17.0,0.0,1,1.0,GD,11.0,0,,11077.0,0.66,1.1
595,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,38.0,17.0,0.0,1,1.0,GD,11.0,0,,11077.0,0.66,1.1
596,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,56.0,0,,11077.0,0.66,1.1
597,44.0,5.0,第2节,第2节,21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,21.5,2.0,0.8,,38.0,17.0,0.0,1,0.0,GD,56.0,0,,11077.0,0.66,1.1
598,44.0,5.0,第2节,第2节,-21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-21.5,2.0,0.87,,38.0,17.0,0.0,1,0.0,GD,56.0,0,,11077.0,0.66,1.1
599,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.87,,38.0,17.0,0.0,1,0.0,GD,56.0,0,,11077.0,0.66,1.1
600,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,56.0,0,,11077.0,0.66,1.1
601,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,54.0,0,,21077.0,0.66,1.1
602,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,54.0,0,,21077.0,0.66,1.1
603,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,52.0,0,,21077.0,0.66,1.1
604,44.0,5.0,第2节,第2节,20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,20.5,2.0,0.83,,38.0,17.0,0.0,1,0.0,GD,52.0,0,,11077.0,0.66,1.1
605,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,38.0,17.0,0.0,1,0.0,GD,52.0,0,,11077.0,0.66,1.1
606,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,52.0,0,,11077.0,0.66,1.1
607,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,50.0,0,,11077.0,0.66,1.1
608,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,50.0,0,,21077.0,0.66,1.1
609,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21077.0,0.66,1.1
610,44.0,5.0,第2节,第2节,21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,21.5,2.0,0.8,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21077.0,0.66,1.1
611,44.0,5.0,第2节,第2节,-21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-21.5,2.0,0.87,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21077.0,0.66,1.1
612,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.87,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21077.0,0.66,1.1
613,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21077.0,0.66,1.1
614,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,21074.0,0.66,1.1
615,44.0,5.0,第2节,第2节,22.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,22.5,2.0,0.83,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,11077.0,0.66,1.1
616,44.0,5.0,第2节,第2节,-22.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-22.5,2.0,0.83,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,11077.0,0.66,1.1
617,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,11077.0,0.66,1.1
618,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,38.0,17.0,0.0,1,0.0,GD,43.0,0,,11077.0,0.66,1.1
619,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,38.0,0,,11077.0,0.66,1.1
620,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,38.0,0,,11077.0,0.66,1.1
621,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,33.0,0,,11077.0,0.66,1.1
622,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,33.0,0,,11077.0,0.66,1.1
623,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
624,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,17.0,0.0,1,0.0,GD,30.0,0,,11074.0,0.66,1.1
625,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
626,44.0,5.0,第2节,第2节,21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,21.5,2.0,0.8,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
627,44.0,5.0,第2节,第2节,-21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-21.5,2.0,0.87,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
628,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.87,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
629,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
630,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
631,44.0,5.0,第2节,第2节,20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
632,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
633,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
634,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
635,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
636,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21077.0,0.66,1.1
637,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,1.0,1,0.0,GD,30.0,0,,21086.0,0.66,1.1
638,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
639,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
640,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
641,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
642,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
643,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.83,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
644,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.0,,40.0,19.0,0.0,1,0.0,GD,30.0,0,,11077.0,0.66,1.1
645,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.0,1:1,40.0,19.0,0.0,1,0.0,GD,32.0,0,,11078.0,0.66,1.1
646,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.8,1:1,40.0,19.0,0.0,1,0.0,GD,32.0,0,,11078.0,0.66,1.1
647,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.87,1:1,40.0,19.0,0.0,1,0.0,GD,32.0,0,,11079.0,0.66,1.1
648,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.87,,40.0,20.0,0.0,1,0.0,GD,32.0,0,,21077.0,0.66,1.1
649,44.0,5.0,第2节,第2节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,2.0,0.87,,40.0,20.0,0.0,1,0.0,GD,10.0,0,,11077.0,0.66,1.1
650,44.0,5.0,第2节,第2节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,2.0,0.83,,40.0,20.0,0.0,1,0.0,GD,10.0,0,,11077.0,0.66,1.1
651,44.0,5.0,第2节,第2节,-19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,2.0,0.83,,40.0,20.0,0.0,1,0.0,GD,10.0,0,,11077.0,0.66,1.1
652,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.83,,40.0,20.0,0.0,1,0.0,GD,10.0,0,,11077.0,0.66,1.1
653,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,40.0,20.0,0.0,1,0.0,GD,10.0,0,,11077.0,0.66,1.1
654,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,40.0,20.0,0.0,1,0.0,GD,8.0,0,,11077.0,0.66,1.1
655,44.0,5.0,第2节,第2节,20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,20.5,2.0,0.8,,40.0,20.0,0.0,1,0.0,GD,8.0,0,,21077.0,0.66,1.1
656,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.87,,40.0,20.0,0.0,1,0.0,GD,8.0,0,,21077.0,0.66,1.1
657,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,40.0,20.0,0.0,1,0.0,GD,8.0,0,,21077.0,0.66,1.1
658,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,40.0,20.0,0.0,1,0.0,GD,8.0,0,,1083.0,0.66,1.1
659,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,0.0,GD,8.0,0,,1083.0,0.66,1.1
660,44.0,5.0,第2节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,0.0,GD,8.0,0,,1083.0,0.66,1.1
661,44.0,5.0,第2节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,0.0,GD,8.0,0,,1083.0,0.66,1.1
662,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,0.0,GD,8.0,0,,1083.0,0.66,1.1
663,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,8.0,0,,1083.0,0.66,1.1
664,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
665,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
666,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
667,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.87,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
668,44.0,5.0,第3节,第3节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,2.0,0.87,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
669,44.0,5.0,第3节,第3节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,2.0,0.87,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
670,44.0,5.0,第3节,第3节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,2.0,0.87,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
671,44.0,5.0,第3节,第3节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
672,44.0,5.0,第3节,第3节,-19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
673,44.0,5.0,第3节,第3节,-19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
674,44.0,5.0,第3节,第3节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
675,44.0,5.0,第3节,第3节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
676,44.0,5.0,第3节,第3节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
677,44.0,5.0,第3节,第3节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
678,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
679,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
680,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.8,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
681,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
682,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,1.0,40.0,20.0,0.0,1,10.0,GD,0.0,0,,1083.0,0.66,1.1
683,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,58.0,0,,1089.0,0.66,1.1
684,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,58.0,0,,21077.0,0.66,1.1
685,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.66,1.1
686,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.66,1.1
687,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,40.0,0,,21077.0,0.66,1.1
688,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,40.0,0,,11086.0,0.66,1.1
689,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,37.0,0,,21077.0,0.66,1.1
690,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,40.0,20.0,0.0,1,9.0,GD,37.0,0,,21074.0,0.66,1.1
691,44.0,5.0,第3节,第3节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
692,44.0,5.0,第3节,第3节,21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,21.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
693,44.0,5.0,第3节,第3节,-21.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-21.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
694,44.0,5.0,第3节,第3节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
695,44.0,5.0,第3节,第3节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
696,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,37.0,0,,11077.0,0.66,1.1
697,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,30.0,0,,11077.0,0.66,1.1
698,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,42.0,20.0,0.0,1,9.0,GD,30.0,0,,11075.0,0.66,1.1
699,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,42.0,23.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.66,1.1
700,44.0,5.0,第3节,第3节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,3.0,0.0,,42.0,23.0,0.0,1,9.0,GD,16.0,0,,21077.0,0.66,1.1
701,44.0,5.0,第3节,第3节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,3.0,0.8,,42.0,23.0,0.0,1,9.0,GD,16.0,0,,21077.0,0.66,1.1
702,44.0,5.0,第3节,第3节,-19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,3.0,0.87,,42.0,23.0,0.0,1,9.0,GD,16.0,0,,21077.0,0.66,1.1
703,44.0,5.0,第3节,第3节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,3.0,0.87,,42.0,23.0,0.0,1,9.0,GD,16.0,0,,21077.0,0.66,1.1
704,44.0,5.0,第3节,第3节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,3.0,0.0,,42.0,23.0,0.0,1,9.0,GD,16.0,0,,21077.0,0.66,1.1
705,44.0,5.0,第3节,第3节,142.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,142.5,3.0,0.0,,42.0,23.0,0.0,1,9.0,GD,8.0,0,,21077.0,0.66,1.1
706,44.0,5.0,第3节,第3节,18.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,18.5,3.0,0.83,,42.0,23.0,0.0,1,9.0,GD,8.0,0,,11077.0,0.66,1.1
707,44.0,5.0,第3节,第3节,-18.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-18.5,3.0,0.83,,42.0,23.0,0.0,1,8.0,GD,57.0,0,,11077.0,0.66,1.1
708,44.0,5.0,第3节,第3节,-18.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-18.5,3.0,0.83,,42.0,23.0,0.0,1,8.0,GD,57.0,0,,11074.0,0.66,1.1
709,44.0,5.0,第3节,第3节,-18.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-18.5,3.0,0.83,,42.0,25.0,0.0,1,8.0,GD,57.0,0,,21077.0,0.66,1.1
710,44.0,5.0,第3节,第3节,17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,17.5,3.0,0.8,,42.0,25.0,0.0,1,8.0,GD,57.0,0,,21077.0,0.66,1.1
711,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,52.0,0,,21077.0,0.66,1.1
712,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,52.0,0,,21077.0,0.66,1.1
713,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,49.0,0,,21077.0,0.66,1.1
714,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,49.0,0,,21077.0,0.66,1.1
715,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,30.0,0,,21077.0,0.66,1.1
716,44.0,5.0,第3节,第3节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,3.0,0.87,,42.0,25.0,0.0,1,8.0,GD,30.0,0,,21077.0,0.66,1.1
