,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
43,4.0,26.5,0.8333333333333334,-26.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,38.0,0.0,20181020140024.0,11077.0
44,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,38.0,0.0,20181020140038.0,11086^21077
45,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,38.0,0.0,20181020140039.0,11086^21077
46,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,38.0,1.0,20181020140039.0,11086^21077
47,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,31.0,1.0,20181020140040.0,11086^21077
48,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,32.0,1.0,20181020140040.0,21077.0
49,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,23.0,1.0,20181020140048.0,21077.0
50,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,15.0,1.0,20181020140057.0,21077.0
51,4.0,25.5,0.8,-25.5,0.8695652173913043,146.5,0.8695652173913043,146.5,0.8,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,14.0,0.0,20181020140058.0,21077.0
52,4.0,25.5,0.8,-25.5,0.8695652173913043,146.5,0.8695652173913043,146.5,0.8,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,14.0,1.0,20181020140120.0,21077.0
53,4.0,25.5,0.8,-25.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,13.0,1.0,20181020140120.0,21077.0
54,4.0,26.5,0.8,-26.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,11.0,1.0,20181020140123.0,11077.0
55,4.0,26.5,0.8,-26.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,10.0,1.0,20181020140123.0,11077.0
56,4.0,26.5,0.8,-26.5,0.8695652173913043,146.5,0.7142857142857143,146.5,1.0,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,2.0,1.0,20181020140131.0,11077.0
57,4.0,26.5,0.8,-26.5,0.8695652173913043,145.5,0.9090909090909091,145.5,0.7692307692307693,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,2.0,81.2,72.2,72,51,0,1,7.0,1.0,0.0,20181020140133.0,11077.0
58,4.0,26.5,0.8,-26.5,0.8695652173913043,145.5,0.9090909090909091,145.5,0.7692307692307693,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,72,51,0,1,7.0,1.0,0.0,20181020140135.0,21086^11077
59,4.0,26.5,0.8,-26.5,0.8695652173913043,145.5,0.9090909090909091,145.5,0.7692307692307693,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,72,51,0,1,7.0,1.0,0.0,20181020140136.0,21086^11077
60,4.0,26.5,0.8,-26.5,0.8695652173913043,145.5,0.9090909090909091,145.5,0.7692307692307693,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,72,51,0,1,7.0,0.0,0.0,20181020140136.0,21086^11077
61,4.0,26.5,0.7692307692307693,-26.5,0.9090909090909091,145.5,0.8333333333333334,145.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,72,51,0,1,6.0,51.0,0.0,20181020140158.0,11077.0
62,4.0,27.5,0.9090909090909091,-27.5,0.7692307692307693,148.5,0.8,148.5,0.8695652173913043,,^,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,48.0,0.0,20181020140202.0,11075^21077
63,4.0,27.5,0.9090909090909091,-27.5,0.7692307692307693,148.5,0.7692307692307693,148.5,0.9090909090909091,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,45.0,0.0,20181020140205.0,21077.0
64,4.0,27.5,0.8695652173913043,-27.5,0.8,147.5,0.8695652173913043,147.5,0.8,,,,9.0,6,18.0,10.0,13.0,13.0,1,3,1.0,3.0,81.2,72.2,75,51,0,1,6.0,36.0,0.0,20181020140213.0,21077.0
