,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
91,,,,4.0,34.5,0.8333333333333334,-34.5,0.9090909090909091,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,^,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,4.0,9.0,1.0,20181020020637.0,11074^21077
92,,,,4.0,34.5,0.8695652173913043,-34.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,4.0,1.0,0.0,20181020020645.0,21077.0
93,,,,4.0,35.5,0.8695652173913043,-35.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,4.0,1.0,0.0,20181020020652.0,11077.0
94,,,,4.0,35.5,0.8695652173913043,-35.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,4.0,1.0,1.0,20181020020655.0,11077.0
95,,,,4.0,35.5,0.8695652173913043,-35.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,52.0,1.0,20181020020703.0,11077.0
96,,,,4.0,35.5,0.8695652173913043,-35.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,50.0,0.0,20181020020706.0,11077.0
97,,,,4.0,35.5,0.8695652173913043,-35.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,48.0,0.0,20181020020710.0,11077.0
98,,,,4.0,34.5,0.8695652173913043,-34.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,52.0,0.0,20181020020717.0,21077.0
99,,,,4.0,34.5,0.8695652173913043,-34.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,52.0,1.0,20181020020722.0,21077.0
100,,,,4.0,34.5,0.8695652173913043,-34.5,0.8695652173913043,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,4.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,71.0,0,1,3.0,43.0,1.0,20181020020730.0,21077.0
101,,,,4.0,32.5,0.9090909090909091,-32.5,0.8333333333333334,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,^,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,37.0,1.0,20181020020736.0,21075^11077
102,,,,4.0,32.5,0.9090909090909091,-32.5,0.8333333333333334,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,30.0,0.0,20181020020743.0,11077.0
103,,,,4.0,31.5,0.9523809523809523,-31.5,0.8,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,^,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,30.0,0.0,20181020020754.0,11086^21077
104,,,,4.0,31.5,0.9523809523809523,-31.5,0.8,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,30.0,1.0,20181020020802.0,21077.0
105,,,,4.0,31.5,0.9523809523809523,-31.5,0.8,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,21.0,1.0,20181020020811.0,21077.0
106,,,,4.0,31.5,1.0,-31.5,0.7692307692307693,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,13.0,1.0,20181020020819.0,21077.0
107,,,,4.0,31.5,1.0,-31.5,0.7692307692307693,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,12.0,1.0,20181020020820.0,21094.0
108,,,,4.0,32.5,1.0,-32.5,0.7692307692307693,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,12.0,1.0,20181020020821.0,11077.0
109,,,,4.0,31.5,1.0,-31.5,0.7692307692307693,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,8.0,1.0,20181020020824.0,21077.0
110,,,,4.0,32.5,0.7407407407407407,-32.5,1.05,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,25.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,74.0,0,1,3.0,5.0,0.0,20181020020827.0,21077.0
111,,,,4.0,31.5,0.7407407407407407,-31.5,1.05,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,^,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,5.0,0.0,20181020020839.0,21074^11077
112,,,,4.0,30.5,0.7407407407407407,-30.5,1.05,196.5,0.9090909090909091,196.5,0.8333333333333334,,8.0,^,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,5.0,0.0,20181020020847.0,21074^11077
113,,,,4.0,30.5,0.8,-30.5,0.9523809523809523,196.5,0.9090909090909091,196.5,0.8333333333333334,,8.0,^,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,5.0,0.0,20181020020848.0,21074^11077
114,,,,4.0,30.5,0.7407407407407407,-30.5,1.05,196.5,0.9090909090909091,196.5,0.8333333333333334,,8.0,1:1,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,5.0,1.0,20181020020859.0,21078.0
115,,,,4.0,30.5,0.0,-30.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,8.0,1:1,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,0.0,1.0,20181020020903.0,21078.0
116,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,7.0,,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,3.0,0.0,1.0,20181020020904.0,11077.0
117,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,0.0,87.5,90.0,108,76.0,0,1,2.0,53.0,0.0,20181020020910.0,11077.0
118,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,^,1.0,,16.0,5.0,23.0,26.0,14.0,9.0,3.0,1.0,4.0,1.0,87.5,90.0,108,76.0,0,1,2.0,53.0,0.0,20181020020921.0,21086^11077
119,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,1:2,1.0,,16.0,5.0,23.0,26.0,15.0,9.0,3.0,1.0,4.0,1.0,88.2,90.0,108,76.0,0,1,2.0,53.0,0.0,20181020020921.0,11078.0
120,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,2:2^,1.0,,16.0,5.0,23.0,26.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,76.0,0,1,2.0,53.0,0.0,20181020020940.0,11079^21077
121,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,5.0,23.0,26.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,76.0,0,1,2.0,53.0,0.0,20181020020943.0,21077.0
122,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,5.0,23.0,26.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,76.0,0,1,2.0,53.0,1.0,20181020020946.0,21077.0
123,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,^,1.0,,16.0,5.0,23.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,78.0,0,1,2.0,45.0,1.0,20181020020954.0,21074^11077
124,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,6.0,,1.0,,16.0,5.0,23.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,78.0,0,1,2.0,36.0,1.0,20181020021003.0,11077.0
125,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,5.0,23.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,78.0,0,1,2.0,28.0,1.0,20181020021011.0,11077.0
126,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,5.0,23.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,78.0,0,1,2.0,19.0,1.0,20181020021020.0,11077.0
127,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,5.0,,1.0,,16.0,5.0,23.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,110,78.0,0,1,2.0,17.0,1.0,20181020021022.0,11095.0
128,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,4.0,^,1.0,,16.0,5.0,24.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,78.0,0,1,2.0,14.0,1.0,20181020021025.0,11074^21077
129,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,4.0,,1.0,,16.0,5.0,24.0,27.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,78.0,0,1,2.0,5.0,1.0,20181020021034.0,21077.0
130,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,4.0,^,1.0,,16.0,5.0,24.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,80.0,0,1,2.0,4.0,1.0,20181020021035.0,21074^11077
131,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,4.0,,1.0,,16.0,5.0,24.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,80.0,0,1,2.0,4.0,1.0,20181020021036.0,11077.0
132,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,24.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,80.0,0,1,1.0,55.0,1.0,20181020021044.0,11077.0
133,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,24.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,112,80.0,0,1,1.0,53.0,0.0,20181020021046.0,11077.0
134,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,^,1.0,,16.0,5.0,25.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,80.0,0,1,1.0,53.0,0.0,20181020021049.0,11074^21077
135,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,25.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,80.0,0,1,1.0,53.0,1.0,20181020021051.0,21077.0
136,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,25.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,80.0,0,1,1.0,49.0,0.0,20181020021055.0,21077.0
137,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,25.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,80.0,0,1,1.0,49.0,1.0,20181020021100.0,21077.0
138,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,25.0,28.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,80.0,0,1,1.0,48.0,0.0,20181020021101.0,21077.0
139,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,^,1.0,,16.0,5.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,82.0,0,1,1.0,48.0,0.0,20181020021104.0,21074^11077
140,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,16.0,5.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,114,82.0,0,1,1.0,48.0,1.0,20181020021111.0,11077.0
141,,,,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,^,1.0,,17.0,5.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,82.0,0,1,1.0,42.0,1.0,20181020021117.0,11075^21077
142,,,,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,17.0,5.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,82.0,0,1,1.0,33.0,1.0,20181020021126.0,21077.0
143,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,^,1.0,,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,28.0,1.0,20181020021130.0,21075^11077
144,,,,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,28.0,1.0,20181020021131.0,11077.0
145,,,,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,,1.0,,1.0,,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,19.0,1.0,20181020021139.0,11077.0
146,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,12.0,1.0,20181020021146.0,11077.0
147,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021148.0,11077.0
148,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021240.0,11077.0
149,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021330.0,11077.0
150,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,^,1.0,0.0,17.0,6.0,25.0,29.0,16.0,9.0,3.0,1.0,4.0,1.0,88.9,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021344.0,21086^11077
151,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,1:1,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021344.0,11078.0
152,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,11.0,0.0,20181020021350.0,21077.0
153,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,11.0,1.0,20181020021354.0,21077.0
154,,,0.0,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,10.0,1.0,20181020021355.0,11077.0
155,,,0.0,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,3.0,1.0,20181020021402.0,11094.0
156,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,0.0,1.0,20181020021405.0,21077.0
157,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,4.0,1.0,89.5,90.0,117,85.0,0,1,1.0,0.0,0.0,20181020021405.0,21077.0
158,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,^,1.0,0.0,17.0,6.0,25.0,29.0,17.0,9.0,3.0,1.0,5.0,1.0,89.5,90.0,117,85.0,0,1,1.0,0.0,0.0,20181020021426.0,11086^21077
159,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,1:2,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,90.9,117,85.0,0,1,1.0,0.0,0.0,20181020021426.0,21078.0
160,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,2:2^,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,1.0,0.0,1.0,20181020021443.0,21080^11077
161,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,2:2^,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,1.0,0.0,1.0,20181020021448.0,21080^11077
162,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,2:2^,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,1.0,3.0,1.0,20181020021449.0,21080^11077
163,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,54.0,1.0,20181020021450.0,11077.0
164,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,45.0,1.0,20181020021458.0,11077.0
165,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,38.0,1.0,20181020021506.0,11094.0
166,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,38.0,1.0,20181020021507.0,21077.0
167,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,29.0,1.0,20181020021515.0,21077.0
168,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,24.0,1.0,20181020021520.0,21094.0
169,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,22.0,0.0,20181020021522.0,11077.0
170,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,25.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,117,85.0,0,1,0.0,22.0,1.0,20181020021525.0,11077.0
171,,,0.0,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,^,1.0,0.0,17.0,6.0,26.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,86.0,0,1,0.0,21.0,1.0,20181020021526.0,11074^21077
172,,,0.0,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,26.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,86.0,0,1,0.0,13.0,0.0,20181020021534.0,21077.0
173,,,0.0,4.0,33.5,0.0,-33.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,26.0,29.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,86.0,0,1,0.0,14.0,0.0,20181020021538.0,21077.0
174,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,^,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,12.0,0.0,20181020021549.0,21074^11077
175,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,^,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,12.0,0.0,20181020021554.0,11086^21077
176,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,1:1,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,12.0,1.0,20181020021559.0,21078.0
177,,,0.0,4.0,31.5,0.0,-31.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,1:1,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,8.0,1.0,20181020021602.0,21078.0
178,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,8.0,1.0,20181020021603.0,11077.0
179,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,0.0,0.0,20181020021611.0,11077.0
180,,,0.0,4.0,32.5,0.0,-32.5,0.0,196.5,0.9090909090909091,196.5,0.8333333333333334,0.0,1.0,,1.0,0.0,17.0,6.0,26.0,30.0,17.0,10.0,3.0,1.0,5.0,1.0,89.5,83.3,120,88.0,0,1,0.0,0.0,0.0,20181020021612.0,11077.0
