,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
419,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,11077.0,0.0,0.0
420,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,11086.0,0.0,0.0
421,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,21077.0,0.0,0.0
422,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,21077.0,0.0,0.0
423,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,21077.0,0.0,0.0
424,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,21077.0,0.0,0.0
425,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,0.0,0.0,GD,49.0,1.0,20180519131649.0,21077.0,0.0,0.0
426,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,1.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
427,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
428,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
429,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
430,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
431,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
432,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
433,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.8,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
434,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21077.0,0.0,0.0
435,,,,第1节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,1.0,0.0,1:1,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21078.0,0.0,0.0
436,,,,第1节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,1.0,0.0,1:1,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21080.0,0.0,0.0
437,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,1:1,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,21080.0,0.0,0.0
438,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,11077.0,0.0,0.0
439,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,11077.0,0.0,0.0
440,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,0.0,20180519131652.0,11077.0,0.0,0.0
441,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,1.0,20180519131722.0,11077.0,0.0,0.0
442,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,49.0,1.0,20180519131722.0,11077.0,0.0,0.0
443,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,34.0,1.0,20180519131734.0,11077.0,0.0,0.0
444,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,34.0,1.0,20180519131734.0,21077.0,0.0,0.0
445,,,,第1节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,1.0,0.8,,17.0,14.0,0.0,1.0,0.0,GD,34.0,1.0,20180519131734.0,21077.0,0.0,0.0
446,,,,第1节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,34.0,1.0,20180519131734.0,21077.0,0.0,0.0
447,,,,第1节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,34.0,1.0,20180519131736.0,21077.0,0.0,0.0
448,,,,第1节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,34.0,0.0,20180519131736.0,21077.0,0.0,0.0
449,,,,第1节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,1.0,0.0,,17.0,14.0,0.0,1.0,0.0,GD,28.0,0.0,20180519131740.0,21077.0,0.0,0.0
450,,,,第1节,10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,10.5,1.0,0.8,,17.0,14.0,0.0,1.0,0.0,GD,28.0,0.0,20180519131740.0,21077.0,0.0,0.0
451,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,28.0,0.0,20180519131740.0,11086.0,0.0,0.0
452,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,28.0,1.0,20180519131802.0,21077.0,0.0,0.0
453,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,28.0,1.0,20180519131802.0,21077.0,0.0,0.0
454,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,26.0,1.0,20180519131804.0,21077.0,0.0,0.0
455,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,26.0,0.0,20180519131804.0,21077.0,0.0,0.0
456,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,19.0,0.0,20180519131810.0,21077.0,0.0,0.0
457,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,19.0,1.0,20180519131810.0,21077.0,0.0,0.0
458,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,19.0,1.0,20180519131837.0,21077.0,0.0,0.0
459,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,19.0,1.0,20180519131837.0,21077.0,0.0,0.0
460,,,,第1节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,1.0,0.87,,17.0,14.0,0.0,1.0,0.0,GD,17.0,1.0,20180519131838.0,21077.0,0.0,0.0
461,,,,第1节,9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,9.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,17.0,1.0,20180519131838.0,11077.0,0.0,0.0
462,,,,第1节,-9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-9.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,17.0,1.0,20180519131838.0,11077.0,0.0,0.0
463,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,17.0,1.0,20180519131838.0,11077.0,0.0,0.0
464,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,0.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
465,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
466,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
467,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
468,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
469,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,1.0,20180519131853.0,11077.0,0.0,0.0
470,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,11077.0,0.0,0.0
471,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,14.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,11075.0,0.0,0.0
472,,,,第1节,143.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,143.5,1.0,0.83,,17.0,17.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,21077.0,0.0,0.0
473,,,,第1节,8.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,8.5,1.0,0.83,,17.0,17.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,21077.0,0.0,0.0
474,,,,第1节,-8.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-8.5,1.0,0.83,,17.0,17.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,21077.0,0.0,0.0
475,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.83,,17.0,17.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,21077.0,0.0,0.0
476,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,17.0,1.0,1.0,0.0,GD,3.0,0.0,20180519131853.0,21077.0,0.0,0.0
477,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,17.0,1.0,0.0,0.0,GD,0.0,0.0,20180519131853.0,21077.0,0.0,0.0
478,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,17.0,1.0,0.0,0.0,GD,0.0,0.0,20180519131853.0,21077.0,0.0,0.0
479,,,,第1节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,,17.0,17.0,1.0,1.0,0.0,GD,0.0,0.0,20180519131853.0,21077.0,0.0,0.0
480,,,,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,1.0,17.0,17.0,1.0,1.0,10.0,GD,0.0,0.0,20180519131853.0,1082.0,0.0,0.0
481,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,1.0,0.0,1.0,17.0,17.0,1.0,0.0,10.0,GD,0.0,0.0,20180519131853.0,1082.0,0.0,0.0
482,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.0,,17.0,17.0,1.0,0.0,9.0,GD,59.0,1.0,20180519132139.0,1088.0,0.0,0.0
483,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.0,,17.0,17.0,1.0,0.0,9.0,GD,59.0,1.0,20180519132139.0,1088.0,0.0,0.0
484,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.0,,17.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,1088.0,0.0,0.0
485,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.0,,17.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,21075.0,0.0,0.0
486,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.0,,20.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
487,,,第2节,第2节,9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,9.5,2.0,0.87,,20.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
488,,,第2节,第2节,-9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-9.5,2.0,0.8,,20.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
489,,,第2节,第2节,149.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.8,,20.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
490,,,第2节,第2节,149.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,20.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
491,,,第2节,第2节,149.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,149.5,2.0,0.0,,21.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
492,,,第2节,第2节,10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,10.5,2.0,0.83,,21.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
493,,,第2节,第2节,-10.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-10.5,2.0,0.83,,21.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
494,,,第2节,第2节,150.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,150.5,2.0,0.83,,21.0,17.0,1.0,1.0,9.0,GD,59.0,0.0,20180519132141.0,11077.0,0.0,0.0
495,,,第2节,第2节,150.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,150.5,2.0,0.83,,21.0,17.0,1.0,0.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
496,,,第2节,第2节,150.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,150.5,2.0,0.8,,21.0,17.0,1.0,0.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
497,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,1.0,0.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
498,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,1.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
499,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
500,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
501,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
502,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
503,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,0.0,20180519132141.0,11077.0,0.0,0.0
504,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,1.0,20180519132214.0,11077.0,0.0,0.0
505,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,15.0,1.0,20180519132214.0,11077.0,0.0,0.0
506,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,14.0,1.0,20180519132215.0,11077.0,0.0,0.0
507,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,14.0,0.0,20180519132215.0,11077.0,0.0,0.0
508,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,10.0,0.0,20180519132218.0,11077.0,0.0,0.0
509,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,10.0,0.0,20180519132218.0,21086.0,0.0,0.0
510,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,0.0,9.0,GD,10.0,0.0,20180519132218.0,11077.0,0.0,0.0
511,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,0.0,9.0,GD,10.0,1.0,20180519132245.0,11077.0,0.0,0.0
512,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,10.0,1.0,20180519132245.0,11077.0,0.0,0.0
513,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,8.0,1.0,20180519132247.0,11077.0,0.0,0.0
514,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,8.0,1.0,20180519132247.0,11077.0,0.0,0.0
515,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,5.0,1.0,20180519132250.0,11077.0,0.0,0.0
516,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11077.0,0.0,0.0
517,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.87,,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,21086.0,0.0,0.0
518,,,第2节,第2节,9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,9.5,2.0,0.83,,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11077.0,0.0,0.0
519,,,第2节,第2节,-9.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,-9.5,2.0,0.83,1:2,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
520,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.83,1:2,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
521,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,1:2,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
522,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,1:2,21.0,17.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11079.0,0.0,0.0
523,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,2:2,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
524,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.8,2:2,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
525,,,第2节,第2节,148.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,148.5,2.0,0.87,2:2,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
526,,,第2节,第2节,148.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,148.5,2.0,0.0,2:2,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11078.0,0.0,0.0
527,,,第2节,第2节,148.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,148.5,2.0,0.0,2:2,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,11080.0,0.0,0.0
528,,,第2节,第2节,148.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,148.5,2.0,0.83,,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,21077.0,0.0,0.0
529,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.83,,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,21077.0,0.0,0.0
530,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,,21.0,18.0,0.0,1.0,9.0,GD,5.0,0.0,20180519132250.0,21077.0,0.0,0.0
531,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,,21.0,18.0,0.0,1.0,9.0,GD,5.0,1.0,20180519132327.0,21077.0,0.0,0.0
532,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,,21.0,18.0,0.0,1.0,9.0,GD,5.0,1.0,20180519132327.0,21077.0,0.0,0.0
533,,,第2节,第2节,147.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,147.5,2.0,0.0,,21.0,18.0,0.0,1.0,8.0,GD,51.0,1.0,20180519132340.0,21077.0,0.0,0.0
534,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.0,,21.0,18.0,0.0,1.0,8.0,GD,51.0,1.0,20180519132340.0,21077.0,0.0,0.0
535,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.0,,21.0,18.0,0.0,1.0,8.0,GD,41.0,1.0,20180519132350.0,11077.0,0.0,0.0
536,,,第2节,第2节,146.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,146.5,2.0,0.8,,21.0,18.0,0.0,1.0,8.0,GD,41.0,1.0,20180519132350.0,11077.0,0.0,0.0
537,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.87,,21.0,18.0,0.0,1.0,8.0,GD,41.0,1.0,20180519132350.0,11077.0,0.0,0.0
538,,,第2节,第2节,145.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,145.5,2.0,0.87,,21.0,18.0,0.0,1.0,8.0,GD,41.0,1.0,20180519132352.0,11077.0,0.0,0.0
539,,,第2节,第2节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,2.0,0.87,,21.0,18.0,0.0,1.0,8.0,GD,41.0,1.0,20180519132352.0,11077.0,0.0,0.0
540,,,第2节,第2节,144.5,-10.5,0.83,10.5,0.83,149.5,0.83,149.5,0.83,144.5,2.0,0.87,,21.0,18.0,0.0,1.0,8.0,GD,25.0,1.0,20180519132405.0,11077.0,0.0,0.0
