,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
66,,,4.0,2.5,0.0,-2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,33.0,1.0,20181012204108.0,11077.0,1.95,0.37037037037037035
67,,,4.0,2.5,0.0,-2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,32.0,1.0,20181012204108.0,11077.0,1.95,0.37037037037037035
68,,,4.0,2.5,0.0,-2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,24.0,1.0,20181012204117.0,11077.0,1.95,0.37037037037037035
69,,,4.0,2.5,0.0,-2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,21.0,1.0,20181012204120.0,11077.0,2.0,0.36363636363636365
70,,,4.0,2.5,0.0,-2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,14.0,1.0,20181012204127.0,11077.0,2.0,0.36363636363636365
71,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,^,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,1.0,9.0,1.0,20181012204132.0,21075^11077,0.47619047619047616,1.55
72,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,1.0,9.0,1.0,20181012204133.0,11077.0,0.47619047619047616,1.55
73,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,1.0,0.0,1.0,20181012204141.0,11077.0,0.45454545454545453,1.6
74,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,52.0,1.0,20181012204149.0,11077.0,0.43478260869565216,1.65
75,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,43.0,1.0,20181012204157.0,11077.0,0.38461538461538464,1.85
76,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,41.0,1.0,20181012204200.0,11077.0,0.36363636363636365,2.0
77,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,40.0,1.0,20181012204200.0,11077.0,0.36363636363636365,2.0
78,,,4.0,-2.5,0.0,2.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,38.0,1.0,20181012204203.0,21077.0,0.15384615384615385,3.75
79,,,4.0,-2.5,0.0,2.5,0.0,150.5,0.7142857142857143,150.5,1.0,2.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,29.0,1.0,20181012204211.0,21077.0,0.09090909090909091,5.75
80,,,4.0,-2.5,0.0,2.5,0.0,150.5,0.7142857142857143,150.5,1.0,2.0,,6.0,5.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,75,0,1,0.0,25.0,1.0,20181012204217.0,21077.0,0.05,7.5
