,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
188,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,40.0,0,,11077.0,0.0,0.47
189,44.0,5.0,第4节,2.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,40.0,0,,21077.0,0.0,0.47
190,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,1.0,1,3.0,40.0,0,,21077.0,1.25,0.0
191,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,1.0,1,3.0,40.0,0,,21077.0,1.25,0.0
192,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,1.0,1,3.0,40.0,0,,21077.0,1.25,0.0
193,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,57.1,61.0,63.0,1.0,1,3.0,40.0,0,,11086.0,1.25,0.0
194,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,57.1,61.0,63.0,1.0,1,3.0,40.0,0,,21077.0,1.25,0.0
195,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,40.0,0,,21078.0,1.25,0.0
196,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,40.0,0,,21078.0,1.25,0.0
197,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,40.0,0,,21078.0,1.25,0.0
198,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,50.0,61.0,63.0,0.0,1,3.0,40.0,0,,21080.0,1.25,0.0
199,44.0,5.0,第4节,1.5,0.87,-1.5,0.8,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,5.0,2.0,61.9,50.0,61.0,62.0,0.0,1,3.0,40.0,0,,21078.0,1.25,0.0
200,44.0,5.0,第4节,1.5,0.87,-1.5,0.8,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,61.0,62.0,0.0,1,3.0,40.0,0,,21079.0,1.25,0.0
201,44.0,5.0,第4节,1.5,0.87,-1.5,0.8,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,40.0,0,,11077.0,1.25,0.0
202,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,40.0,0,,21077.0,1.25,0.0
203,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,37.0,0,,21077.0,1.25,0.0
204,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,37.0,0,,21095.0,1.0,0.71
205,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,31.0,0,,11077.0,1.25,0.0
206,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,31.0,0,,11077.0,1.25,0.0
207,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,17.0,0,,11077.0,1.25,0.0
208,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,17.0,0,,11094.0,1.0,0.71
209,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,17.0,0,,21077.0,1.25,0.0
210,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,0.0,1,3.0,17.0,0,,21094.0,1.25,0.0
211,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,1.0,1,3.0,17.0,0,,11077.0,1.25,0.0
212,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,1.0,1,2.0,52.0,0,,11077.0,1.25,0.0
213,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,1.0,1,2.0,52.0,0,,11077.0,1.25,0.0
214,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,1.0,1,2.0,44.0,0,,11077.0,1.25,0.0
215,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,2.0,61.9,55.6,62.0,63.0,1.0,1,2.0,44.0,0,,11077.0,1.25,0.0
216,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,1.0,1,2.0,44.0,0,,21086.0,1.25,0.0
217,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,44.0,0,,11077.0,0.0,0.0
218,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,44.0,0,,11094.0,0.0,0.0
219,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,32.0,0,,21077.0,0.0,0.0
220,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,32.0,0,,21095.0,1.1,0.66
221,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,13.0,0,,11077.0,1.1,0.66
222,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,13.0,0,,21077.0,1.5,0.0
223,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,11.0,0,,21077.0,1.1,0.66
224,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,11.0,0,,21095.0,1.1,0.66
225,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,5.0,3.0,61.9,55.6,62.0,63.0,1.0,1,2.0,11.0,0,,11077.0,1.5,0.0
226,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,6.0,3.0,61.9,55.6,62.0,63.0,1.0,1,2.0,11.0,0,,11086.0,1.5,0.0
227,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,6.0,3.0,61.9,55.6,62.0,63.0,1.0,1,2.0,11.0,0,,21077.0,1.1,0.66
228,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,6.0,3.0,61.9,55.6,62.0,63.0,0.0,1,2.0,11.0,0,,21078.0,1.0,0.71
229,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,6.0,3.0,61.9,50.0,62.0,63.0,0.0,1,2.0,11.0,0,,21080.0,1.0,0.71
230,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,5.0,1.0,2.0,6.0,3.0,61.9,50.0,62.0,63.0,0.0,1,2.0,11.0,0,,21078.0,1.25,0.0
231,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,62.0,63.0,0.0,1,2.0,11.0,0,,21079.0,1.25,0.0
232,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,11.0,0,,11077.0,1.25,0.0
233,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,4.0,0,,11077.0,1.1,0.66
234,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,4.0,0,,11077.0,1.1,0.66
235,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,1.0,0,,11077.0,1.1,0.66
236,44.0,5.0,第4节,1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,1.0,0,,21077.0,1.1,0.66
237,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,2.0,1.0,0,,21095.0,0.0,1.25
238,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,1.0,52.0,0,,11077.0,0.0,1.25
239,44.0,5.0,第4节,-1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,3.0,61.9,54.5,63.0,63.0,0.0,1,1.0,52.0,0,,11077.0,0.0,1.25
240,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,52.0,0,,21086.0,1.1,0.66
241,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,1.0,1,1.0,52.0,0,,11077.0,1.1,0.66
242,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,1.0,1,1.0,52.0,0,,11077.0,1.25,0.0
243,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,52.0,0,,11077.0,1.25,0.0
244,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,28.0,0,,11077.0,1.25,0.0
245,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,28.0,0,,11094.0,1.25,0.0
246,44.0,5.0,第4节,1.5,1.1,1.5,0.66,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,28.0,0,,21077.0,1.25,0.0
247,44.0,5.0,第4节,-1.5,1.1,1.5,0.91,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,28.0,0,,11077.0,0.66,1.1
248,44.0,5.0,第4节,-1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,28.0,0,,11077.0,0.66,1.1
249,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,26.0,0,,11077.0,1.25,0.0
250,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,6.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,26.0,0,,21095.0,1.25,0.0
251,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,26.0,0,,11086.0,1.25,0.0
252,44.0,5.0,第4节,1.5,0.77,-1.5,0.91,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,1.0,1,1.0,26.0,0,,21077.0,1.25,0.0
253,44.0,5.0,第4节,1.5,1.1,1.5,0.66,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,1.0,1,1.0,26.0,0,,21077.0,1.25,0.0
254,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,1.0,1,1.0,26.0,0,,21078.0,0.66,1.1
255,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,26.0,0,,21078.0,0.0,1.25
256,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,54.5,63.0,63.0,0.0,1,1.0,26.0,0,,21077.0,0.0,1.25
257,44.0,5.0,第4节,-1.5,1.0,1.5,0.71,143.5,0.83,143.5,0.83,-1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,50.0,63.0,63.0,0.0,1,1.0,26.0,0,,21080.0,0.0,1.25
258,44.0,5.0,第4节,-1.5,0.66,-1.5,1.1,143.5,0.83,143.5,0.83,-1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,50.0,63.0,63.0,0.0,1,1.0,26.0,0,,21078.0,0.0,1.25
259,44.0,5.0,第4节,1.5,0.66,-1.5,0.66,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,63.0,63.0,0.0,1,1.0,26.0,0,,21080.0,1.0,0.71
260,44.0,5.0,第4节,1.5,1.1,1.5,0.66,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,63.0,63.0,0.0,1,1.0,26.0,0,,21080.0,1.0,0.71
261,44.0,5.0,第4节,-1.5,1.1,1.5,1.0,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,63.0,63.0,0.0,1,1.0,26.0,0,,11077.0,0.66,1.1
262,44.0,5.0,第4节,-1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,63.0,63.0,0.0,1,1.0,26.0,0,,11077.0,0.66,1.1
263,44.0,5.0,第4节,1.5,0.71,-1.5,1.0,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,63.0,63.0,0.0,1,1.0,23.0,0,,11077.0,1.25,0.0
264,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,13.0,6.0,1.0,2.0,7.0,4.0,61.9,46.2,64.0,63.0,0.0,1,1.0,23.0,0,,11078.0,1.3,0.56
265,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,1:2,1.0,6.0,9.0,16.0,15.0,14.0,6.0,1.0,2.0,7.0,4.0,63.6,46.2,64.0,63.0,0.0,1,1.0,23.0,0,,11079.0,1.3,0.56
266,44.0,5.0,第4节,1.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,14.0,6.0,1.0,2.0,7.0,4.0,63.6,46.2,63.0,64.0,0.0,1,1.0,23.0,0,,11078.0,1.3,0.56
267,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,2:2,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,2.0,7.0,4.0,65.2,46.2,65.0,64.0,0.0,1,1.0,23.0,0,,11079.0,0.0,0.47
268,44.0,5.0,第4节,1.5,0.91,-1.5,0.77,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,2.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,23.0,0,,21077.0,0.0,0.47
269,44.0,5.0,第4节,1.5,0.71,-2.5,1.0,143.5,0.83,143.5,0.83,-2.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,2.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,23.0,0,,21077.0,0.0,0.47
270,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,2.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,22.0,0,,21077.0,1.75,0.0
271,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,22.0,0,,21081.0,1.75,0.0
272,44.0,5.0,第4节,2.5,0.71,-2.5,1.0,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,22.0,0,,21095.0,1.75,0.0
273,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,65.0,0.0,1,1.0,12.0,0,,11077.0,0.0,0.0
274,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,67.0,65.0,0.0,1,1.0,12.0,0,,11074.0,0.0,0.0
275,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,1.0,12.0,0,,21077.0,0.0,0.0
276,44.0,5.0,第4节,2.5,1.0,-2.5,0.71,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,1.0,5.0,0,,21077.0,0.0,0.0
277,44.0,5.0,第4节,2.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,-3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,1.0,5.0,0,,21077.0,0.0,0.0
278,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21077.0,0.0,0.0
279,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,11094.0,0.0,0.0
280,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21077.0,0.0,0.0
281,44.0,5.0,第4节,3.5,0.91,-3.5,0.77,143.5,0.83,143.5,0.83,3.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,21094.0,0.0,0.0
282,44.0,5.0,第4节,3.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,-4.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,7.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,11077.0,0.0,0.0
283,44.0,5.0,第4节,4.5,0.87,-4.5,0.8,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,17.0,15.0,15.0,6.0,1.0,1.0,8.0,4.0,65.2,46.2,63.0,67.0,0.0,1,0.0,55.0,0,,11086.0,0.0,0.0
