,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
85,,,,-25.5,0.8,25.5,0.8695652173913043,149.5,0.8,149.5,0.8695652173913043,29.0,,0.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,7.0,15.0,0,1,4.0,5.0,0.0,20180913171106.0,11074.0,0.005,16.0,
86,,,,-25.5,0.8,25.5,0.8695652173913043,149.5,0.8,149.5,0.8695652173913043,29.0,,0.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,7.0,15.0,0,1,4.0,5.0,0.0,20180913171108.0,11074.0,0.005,16.0,
87,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,150.5,0.8,150.5,0.8695652173913043,29.0,1:2,0.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,7.0,15.0,0,1,4.0,5.0,0.0,20180913171117.0,21078.0,0.005,16.0,
88,,,,-27.5,0.8695652173913043,27.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,27.0,1:2^2:2,0.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,16.0,0,1,4.0,5.0,0.0,20180913171208.0,21079^21078,0.005,16.0,^
89,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,25.0,2:2,0.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,17.0,0,1,4.0,5.0,0.0,20180913171225.0,21079.0,0.005,16.0,
90,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,25.0,2:2,0.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,17.0,0,1,4.0,5.0,1.0,20180913171227.0,21079.0,0.005,16.0,
91,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,27.0,,0.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,17.0,0,1,4.0,5.0,1.0,20180913171228.0,11077.0,0.005,16.0,
92,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,26.0,,0.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,17.0,0,1,3.0,56.0,1.0,20180913171236.0,11077.0,0.005,16.0,
93,,,,-27.5,0.8695652173913043,27.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,26.0,,0.0,1.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,7.0,17.0,0,1,3.0,48.0,1.0,20180913171244.0,11077.0,0.005,16.0,
94,,,,-24.5,0.8333333333333334,24.5,0.8333333333333334,154.5,0.8,154.5,0.8695652173913043,28.0,,0.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,17.0,0,1,3.0,48.0,1.0,20180913171245.0,11075.0,0.005,16.0,
95,,,,-24.5,0.8,24.5,0.8695652173913043,153.5,0.8695652173913043,153.5,0.8,28.0,,0.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,17.0,0,1,3.0,46.0,1.0,20180913171247.0,21077.0,0.005,16.0,
96,,,,-24.5,0.8333333333333334,24.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,28.0,,0.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,17.0,0,1,3.0,37.0,1.0,20180913171255.0,21077.0,0.005,16.0,
97,,,,-24.5,0.8333333333333334,24.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,28.0,,0.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,17.0,0,1,3.0,29.0,1.0,20180913171303.0,21077.0,0.005,16.0,
98,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,25.0,,0.0,2.0,3.0,2.0,4.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,19.0,0,1,3.0,23.0,1.0,20180913171309.0,21074.0,0.005,16.0,
99,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,25.0,,0.0,2.0,3.0,2.0,4.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,19.0,0,1,3.0,22.0,0.0,20180913171310.0,21074.0,0.005,16.0,
100,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,25.0,,0.0,2.0,3.0,2.0,4.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,100.0,10.0,19.0,0,1,3.0,22.0,0.0,20180913171316.0,11086.0,0.005,16.0,
101,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8695652173913043,155.5,0.8,25.0,1:1,1.0,2.0,3.0,2.0,4.0,0.0,2.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,19.0,0,1,3.0,24.0,0.0,20180913171320.0,21078.0,0.005,16.0,
102,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,154.5,0.8695652173913043,155.5,0.8,24.0,1:1,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,24.0,0.0,20180913171349.0,21079.0,0.005,16.0,
103,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,154.5,0.8695652173913043,155.5,0.8,24.0,1:1,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,24.0,1.0,20180913171352.0,21079.0,0.005,16.0,
104,,,,-26.5,0.8,26.5,0.8695652173913043,154.5,0.8333333333333334,155.5,0.8333333333333334,25.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,15.0,1.0,20180913171401.0,11077.0,0.005,16.0,
105,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,25.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,7.0,1.0,20180913171409.0,11077.0,0.005,16.0,
106,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,23.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,2.0,59.0,1.0,20180913171417.0,11077.0,0.005,16.0,
107,,,,-26.5,0.8,26.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,21.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,2.0,56.0,0.0,20180913171420.0,11077.0,0.005,16.0,
108,,,,-26.5,0.8,26.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,21.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,2.0,58.0,0.0,20180913171424.0,11077.0,0.005,16.0,
109,,,,-26.5,0.8,26.5,0.8695652173913043,153.5,0.8695652173913043,153.5,0.8,23.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,0.0,0.0,20180913171424.0,11077.0,0.005,16.0,
110,,,,-26.5,0.8,26.5,0.8695652173913043,153.5,0.8695652173913043,153.5,0.8,23.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,3.0,0.0,1.0,20180913171428.0,11077.0,0.005,16.0,
111,,,,-26.5,0.8,26.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,21.0,,1.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,20.0,0,1,2.0,51.0,1.0,20180913171436.0,11077.0,0.005,16.0,
112,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,19.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,43.0,1.0,20180913171444.0,21074.0,0.005,16.0,
113,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,19.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,42.0,1.0,20180913171445.0,21074.0,0.005,16.0,
114,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,154.5,0.8695652173913043,154.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,40.0,1.0,20180913171447.0,11077.0,0.005,16.0,
115,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,31.0,1.0,20180913171456.0,11077.0,0.005,16.0,
116,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,27.0,0.0,20180913171500.0,11077.0,0.005,16.0,
117,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,27.0,0.0,20180913171502.0,11077.0,0.005,16.0,
118,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,1.0,0.0,100.0,10.0,22.0,0,1,2.0,27.0,0.0,20180913171505.0,11077.0,0.005,16.0,
119,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,100.0,10.0,22.0,0,1,2.0,27.0,0.0,20180913171506.0,11077.0,0.005,16.0,
120,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,153.5,0.8695652173913043,153.5,0.8,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,100.0,10.0,22.0,0,1,2.0,27.0,1.0,20180913171526.0,11077.0,0.005,16.0,
121,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,100.0,10.0,22.0,0,1,2.0,19.0,0.0,20180913171535.0,11077.0,0.005,16.0,
122,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,100.0,10.0,22.0,0,1,2.0,19.0,0.0,20180913171536.0,11077.0,0.005,16.0,
123,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,2.0,0.0,100.0,10.0,22.0,0,1,2.0,19.0,0.0,20180913171539.0,11077.0,0.005,16.0,
124,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,19.0,0.0,20180913171540.0,11077.0,0.005,16.0,
125,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,21.0,0.0,20180913171543.0,11077.0,0.005,16.0,
126,,,,-28.5,0.8695652173913043,28.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,21.0,1.0,20180913171606.0,11077.0,0.005,16.0,
127,,,,-28.5,0.8695652173913043,28.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,12.0,1.0,20180913171614.0,11077.0,0.005,16.0,
128,,,,-28.5,0.8695652173913043,28.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,12.0,0.0,20180913171615.0,11077.0,0.005,16.0,
129,,,,-27.5,0.8695652173913043,27.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,20.0,1:2,1.0,2.0,3.0,2.0,5.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,100.0,10.0,22.0,0,1,2.0,12.0,0.0,20180913171617.0,11078.0,0.005,16.0,
130,,,,-26.5,0.8,26.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,20.0,1:2^2:2,1.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,11.0,22.0,0,1,2.0,12.0,0.0,20180913171638.0,11079^11078,0.005,16.0,^
131,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,22.0,2:2,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,12.0,22.0,0,1,2.0,12.0,0.0,20180913171650.0,11079.0,0.005,16.0,
132,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,22.0,2:2,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,12.0,22.0,0,1,2.0,12.0,1.0,20180913171653.0,11079.0,0.005,16.0,
133,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,20.0,,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,12.0,22.0,0,1,2.0,3.0,1.0,20180913171701.0,21077.0,0.005,16.0,
134,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,28.0,,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,12.0,22.0,0,1,1.0,59.0,0.0,20180913171706.0,21077.0,0.005,16.0,
135,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,28.0,,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,100.0,100.0,12.0,22.0,0,1,1.0,59.0,0.0,20180913171707.0,11086.0,0.005,16.0,
136,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,28.0,1:2,1.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,22.0,0,1,1.0,59.0,0.0,20180913171715.0,21078.0,0.005,16.0,
137,,,,-27.5,0.8333333333333334,27.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,28.0,1:2^2:2,1.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,23.0,0,1,1.0,59.0,0.0,20180913171733.0,21079^21078,0.005,16.0,^
138,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,27.0,1:2^2:2,1.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,59.0,0.0,20180913171747.0,21079^21078,0.005,16.0,^
139,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,27.0,2:2,1.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,59.0,1.0,20180913171756.0,21079.0,0.005,16.0,
140,,,,-27.5,0.8,27.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,28.0,,1.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,50.0,1.0,20180913171805.0,11077.0,0.005,16.0,
141,,,,-27.5,0.8,27.5,0.8695652173913043,155.5,0.8333333333333334,155.5,0.8333333333333334,28.0,,1.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,42.0,1.0,20180913171813.0,11077.0,0.005,16.0,
142,,,,-28.5,0.8695652173913043,28.5,0.8,155.5,0.8333333333333334,155.5,0.8333333333333334,27.0,,1.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,40.0,1.0,20180913171815.0,21077.0,0.005,16.0,
143,,,,-27.5,0.8,27.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,27.0,,1.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,24.0,0,1,1.0,31.0,1.0,20180913171823.0,21077.0,0.005,16.0,
144,,,,-29.5,0.8333333333333334,29.5,0.8333333333333334,156.5,0.8695652173913043,156.5,0.8,26.0,,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,26.0,0,1,1.0,30.0,1.0,20180913171825.0,21074.0,0.005,16.0,
145,,,,-29.5,0.8333333333333334,29.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,26.0,,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,26.0,0,1,1.0,25.0,1.0,20180913171829.0,11077.0,0.005,16.0,
146,,,,-29.5,0.8333333333333334,29.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,26.0,,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,26.0,0,1,1.0,20.0,0.0,20180913171835.0,11077.0,0.005,16.0,
147,,,,-29.5,0.8333333333333334,29.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,26.0,,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,26.0,0,1,1.0,20.0,0.0,20180913171837.0,21086.0,0.005,16.0,
148,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,157.5,0.8,157.5,0.8695652173913043,27.0,1:2,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,100.0,100.0,12.0,26.0,0,1,1.0,20.0,0.0,20180913171838.0,11078.0,0.005,16.0,
149,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,157.5,0.8,157.5,0.8695652173913043,27.0,1:2,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,5.0,100.0,100.0,12.0,26.0,0,1,1.0,20.0,0.0,20180913171839.0,11078.0,0.005,16.0,
150,,,,-29.5,0.8695652173913043,29.5,0.8,156.5,0.8333333333333334,156.5,0.8333333333333334,26.0,1:2^2:2,1.0,2.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,5.0,66.7,100.0,12.0,26.0,0,1,1.0,20.0,0.0,20180913171903.0,11080^11078,0.005,16.0,^
151,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,27.0,2:2,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,1.0,20.0,0.0,20180913171914.0,11079.0,0.005,16.0,
152,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,27.0,2:2,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,1.0,20.0,1.0,20180913171917.0,11079.0,0.005,16.0,
153,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,26.0,,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,1.0,11.0,1.0,20180913171925.0,21077.0,0.005,16.0,
154,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,26.0,,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,1.0,3.0,1.0,20180913171934.0,21077.0,0.005,16.0,
155,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,27.0,,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,1.0,2.0,1.0,20180913171935.0,11077.0,0.005,16.0,
156,,,,-28.5,0.8333333333333334,28.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,27.0,,1.0,2.0,3.0,2.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,13.0,26.0,0,1,0.0,53.0,1.0,20180913171943.0,11077.0,0.005,16.0,
157,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,46.0,1.0,20180913171950.0,11074.0,0.005,16.0,
158,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,27.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,42.0,1.0,20180913171955.0,21077.0,0.005,16.0,
159,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,157.5,0.8333333333333334,157.5,0.8333333333333334,27.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,33.0,1.0,20180913172003.0,21077.0,0.005,16.0,
160,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,30.0,1.0,20180913172006.0,11077.0,0.005,16.0,
161,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,21.0,1.0,20180913172015.0,11077.0,0.005,16.0,
162,,,,-26.5,0.8695652173913043,26.5,0.8,154.5,0.8333333333333334,154.5,0.8333333333333334,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,13.0,1.0,20180913172023.0,11077.0,0.005,16.0,
163,,,,-26.5,0.8695652173913043,26.5,0.8,154.5,0.8,154.5,0.8695652173913043,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,7.0,1.0,20180913172029.0,11077.0,0.005,16.0,
164,,,,-26.5,0.8333333333333334,26.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,27.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,1.0,1.0,20180913172035.0,21077.0,0.005,16.0,
165,,,,-26.5,0.8695652173913043,26.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,28.0,,1.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,75.0,100.0,15.0,26.0,0,1,0.0,0.0,0.0,20180913172037.0,21077.0,0.005,16.0,
166,,,,-26.5,0.8695652173913043,26.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,28.0,,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,0.0,75.0,100.0,15.0,26.0,0,1,0.0,0.0,0.0,20180913172037.0,1082.0,0.005,16.0,
167,,,,-26.5,0.8695652173913043,26.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,22.0,^,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,0.0,75.0,100.0,15.0,26.0,0,1,0.0,0.0,1.0,20180913172300.0,01088^11077,0.005,16.0,^
168,,,,-26.5,0.8695652173913043,26.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,22.0,,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,0.0,75.0,100.0,15.0,26.0,0,1,9.0,59.0,1.0,20180913172301.0,21077.0,0.005,16.0,
169,,,,-26.5,0.8695652173913043,26.5,0.8,152.5,0.8695652173913043,152.5,0.8,21.0,,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,0.0,75.0,100.0,15.0,26.0,0,1,9.0,50.0,1.0,20180913172309.0,21077.0,0.005,16.0,
170,,,,-26.5,0.8695652173913043,26.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,21.0,,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,5.0,0.0,75.0,100.0,15.0,26.0,0,1,9.0,46.0,0.0,20180913172314.0,21077.0,0.005,16.0,
171,,,,-26.5,0.8695652173913043,26.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,21.0,,0.0,2.0,3.0,3.0,6.0,3.0,5.0,4.0,5.0,1.0,0.0,75.0,100.0,15.0,26.0,0,1,9.0,46.0,0.0,20180913172322.0,11086.0,0.005,16.0,
