,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
196,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,1,5.0,GD,45.0,0.0,,11077.0,0.0,0.0
197,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,39.0,39.0,0.0,1,5.0,GD,45.0,0.0,,21086.0,0.0,0.0
198,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,39.0,39.0,0.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
199,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,14.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,41.0,39.0,0.0,1,5.0,GD,45.0,1.0,,11074.0,0.0,0.0
200,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,14.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,41.0,39.0,0.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
201,下半场,下半场,1.5,0.8,-1.5,0.95,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,14.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,41.0,39.0,1.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
202,下半场,下半场,1.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,-3.5,2.0,,4.0,2.0,14.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,41.0,39.0,1.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
203,下半场,下半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,2.0,,4.0,2.0,15.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,39.0,1.0,1,5.0,GD,45.0,1.0,,11074.0,0.0,0.0
204,下半场,下半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,2.0,,4.0,2.0,15.0,16.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,39.0,1.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
205,下半场,下半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,2.0,,4.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,41.0,1.0,1,5.0,GD,45.0,1.0,,21074.0,0.0,0.0
206,下半场,下半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,2.0,,4.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,41.0,1.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
207,下半场,下半场,3.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,41.0,1.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
208,下半场,下半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,43.0,41.0,0.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
209,下半场,下半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,11075.0,0.0,0.0
210,下半场,下半场,2.5,0.87,-4.5,0.87,93.5,0.83,93.5,0.91,-4.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
211,下半场,下半场,4.5,0.87,-4.5,0.87,93.5,0.83,93.5,0.91,4.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
212,下半场,下半场,4.5,0.74,-5.5,1.05,93.5,0.83,93.5,0.91,-5.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
213,下半场,下半场,5.5,0.74,-5.5,0.87,93.5,0.83,93.5,0.91,5.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
214,下半场,下半场,5.5,0.87,-4.5,0.87,93.5,0.83,93.5,0.91,-4.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,0.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
215,下半场,下半场,4.5,0.87,-4.5,0.87,93.5,0.83,93.5,0.91,4.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,1.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
216,下半场,下半场,4.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,-3.5,2.0,,5.0,2.0,15.0,17.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,41.0,1.0,1,5.0,GD,45.0,1.0,,21077.0,0.0,0.0
217,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,5.0,GD,45.0,1.0,,21074.0,0.0,0.0
218,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,5.0,GD,45.0,1.0,,11077.0,0.0,0.0
219,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,45.0,0.0,,11077.0,0.0,0.0
220,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,45.0,0.0,,11077.0,0.0,0.0
221,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,45.0,1.0,,11077.0,0.0,0.0
222,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,31.0,1.0,,11077.0,0.0,0.0
223,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,31.0,1.0,,11077.0,0.0,0.0
224,下半场,下半场,3.5,0.83,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,1.0,1,2.0,GD,31.0,1.0,,11077.0,0.0,0.0
225,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,0.0,1,2.0,GD,31.0,1.0,,11077.0,0.0,0.0
226,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,18.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,43.0,0.0,1,1.0,GD,1.0,0.0,,21077.0,0.0,0.0
227,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,19.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,45.0,0.0,1,1.0,GD,1.0,0.0,,21074.0,0.0,0.0
228,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,19.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,45.0,0.0,1,1.0,GD,1.0,1.0,,21074.0,0.0,0.0
229,下半场,下半场,3.5,0.87,-3.5,0.87,93.5,0.83,93.5,0.91,3.5,2.0,,5.0,2.0,15.0,20.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,46.0,47.0,0.0,1,1.0,GD,1.0,1.0,,11077.0,0.0,0.0
