,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
93,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,50.0,1.0,20181019174812.0,11074^21077,0.005,16.0
94,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,49.0,1.0,20181019174813.0,11074^21077,0.005,16.0
95,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,40.0,1.0,20181019174821.0,21077.0,0.005,16.0
96,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,32.0,1.0,20181019174829.0,21077.0,0.005,16.0
97,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,27.0,1.0,20181019174834.0,21077.0,0.005,16.0
98,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,25.0,1.0,20181019174838.0,21074^11077,0.005,16.0
99,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,24.0,1.0,20181019174838.0,21074^11077,0.005,16.0
100,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,19.0,1.0,20181019174843.0,21074^11077,0.005,16.0
101,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,16.0,1.0,20181019174846.0,21074^11077,0.005,16.0
102,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,14.0,0.0,20181019174848.0,21074^11077,0.005,16.0
103,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,93,0,1,1.0,14.0,0.0,20181019174849.0,21074^11077,0.005,16.0
104,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,24.0,2,1,6.0,7.0,75.0,80.0,76,93,0,1,1.0,27.0,0.0,20181019174850.0,11086^21077,0.005,16.0
105,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,1:1,8.0,7.0,20.0,24.0,12.0,24.0,2,1,6.0,7.0,75.0,80.0,76,93,0,1,1.0,27.0,0.0,20181019174851.0,21078.0,0.005,16.0
106,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,1:1^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,27.0,0.0,20181019174911.0,21079^11077,0.005,16.0
107,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,1:1^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,27.0,1.0,20181019174933.0,21079^11077,0.005,16.0
108,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,1:1^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,26.0,1.0,20181019174933.0,21079^11077,0.005,16.0
109,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,22.0,1.0,20181019174937.0,11077.0,0.005,16.0
110,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,17.0,1.0,20181019174943.0,21077.0,0.005,16.0
111,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,16.0,1.0,20181019174943.0,21077.0,0.005,16.0
112,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,8.0,1.0,20181019174951.0,21077.0,0.005,16.0
113,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,1.0,4.0,1.0,20181019174956.0,11077.0,0.005,16.0
114,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,6.0,7.0,75.0,80.6,76,94,0,1,0.0,58.0,0.0,20181019175001.0,11077.0,0.005,16.0
115,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,59.0,0.0,20181019175002.0,11086^21077,0.005,16.0
116,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,59.0,0.0,20181019175003.0,11086^21077,0.005,16.0
117,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,59.0,1.0,20181019175014.0,11086^21077,0.005,16.0
118,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,58.0,1.0,20181019175014.0,11077.0,0.005,16.0
119,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,53.0,1.0,20181019175018.0,11077.0,0.005,16.0
120,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,50.0,1.0,20181019175021.0,11077.0,0.005,16.0
121,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,48.0,1.0,20181019175023.0,11077.0,0.005,16.0
122,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,1.0,0.0,1.0,20181019175024.0,21077.0,0.005,16.0
123,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,58.0,1.0,20181019175026.0,21077.0,0.005,16.0
124,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,55.0,1.0,20181019175029.0,21077.0,0.005,16.0
125,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,46.0,1.0,20181019175037.0,21077.0,0.005,16.0
126,4.0,-18.5,0.0,18.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,44.0,1.0,20181019175039.0,21077.0,0.005,16.0
127,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,44.0,1.0,20181019175040.0,11077.0,0.005,16.0
128,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,43.0,1.0,20181019175040.0,11077.0,0.005,16.0
129,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,41.0,1.0,20181019175042.0,11077.0,0.005,16.0
130,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,33.0,1.0,20181019175050.0,11077.0,0.005,16.0
131,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,32.0,1.0,20181019175051.0,11077.0,0.005,16.0
132,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,76,94,0,1,0.0,32.0,1.0,20181019175052.0,11077.0,0.005,16.0
133,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,29.0,1.0,20181019175055.0,11075^21077,0.005,16.0
134,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,28.0,1.0,20181019175055.0,21077.0,0.005,16.0
135,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,26.0,1.0,20181019175057.0,21077.0,0.005,16.0
136,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,18.0,1.0,20181019175105.0,21077.0,0.005,16.0
137,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,9.0,1.0,20181019175113.0,21077.0,0.005,16.0
138,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,1.0,1.0,20181019175121.0,21077.0,0.005,16.0
139,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,0.0,0.0,20181019175123.0,21077.0,0.005,16.0
140,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,0.0,0.0,20181019175132.0,21077.0,0.005,16.0
141,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,9.0,7.0,20.0,24.0,12.0,25.0,2,1,7.0,7.0,75.0,80.6,79,94,0,1,0.0,0.0,0.0,20181019175132.0,1084.0,0.005,16.0
