,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
111,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
112,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
113,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
114,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
115,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
116,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
117,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
118,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
119,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
120,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
121,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
122,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
123,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
124,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
125,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
126,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
127,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
128,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
129,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
130,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
131,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
132,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
133,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
134,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
135,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
136,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
137,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
138,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
139,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
140,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
141,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
142,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
143,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
144,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
145,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
146,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
147,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
148,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
149,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
150,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
151,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
152,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
153,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
154,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
155,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
156,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
157,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
158,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
159,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
160,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
161,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
162,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
163,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
164,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
165,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
166,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
167,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
168,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
169,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
170,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
171,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
172,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
173,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
174,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
175,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
176,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
177,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
178,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
179,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
180,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
181,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
182,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
183,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
184,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
185,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
186,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
187,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
188,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
189,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
190,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
191,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
192,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
193,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
194,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
195,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
196,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
197,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
198,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
199,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
200,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
201,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
202,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
203,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
204,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
205,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
206,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
207,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
208,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
209,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
210,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
211,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
212,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
213,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
214,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
215,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
216,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
217,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
218,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
219,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
220,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
221,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
222,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
223,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
224,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
225,4.0,16.5,0.0,-16.5,0.0,113.5,1.0,113.5,0.7142857142857143,1.0,,4,2,20.0,17.0,13,9,4,1,2.0,3,59.1,56.2,64.0,49.0,0,1,0.0,0.0,0.0,20180919095630.0,1084.0
