,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
91,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,59.0,1.0,20180918143721.0,11077.0
92,Q4,4th Quarter,21.5,0.0,-21.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,53.0,0.0,20180918143729.0,21077.0
93,Q4,4th Quarter,21.5,0.0,-21.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,53.0,1.0,20180918143749.0,21077.0
94,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,50.0,1.0,20180918143753.0,11077.0
95,Q4,4th Quarter,21.5,0.0,-21.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,^,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,8.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,37.0,0.0,20180918143816.0,11086^21077
96,Q4,4th Quarter,21.5,0.0,-21.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,8.0,3.0,71.4,72.4,94.0,72.0,0,1,0.0,36.0,1.0,20180918143824.0,21077.0
97,Q4,4th Quarter,20.5,0.0,-20.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,^,1.0,8.0,3,29.0,20.0,15.0,21.0,5,3,8.0,3.0,71.4,72.4,94.0,74.0,0,1,0.0,31.0,0.0,20180918143831.0,21074^11077
98,Q4,4th Quarter,19.5,0.0,-19.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,15.0,22.0,5,3,9.0,3.0,71.4,73.3,94.0,75.0,0,1,0.0,28.0,1.0,20180918143903.0,11077.0
99,Q4,4th Quarter,19.5,0.0,-19.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,15.0,22.0,5,3,9.0,3.0,71.4,73.3,94.0,75.0,0,1,0.0,19.0,0.0,20180918143912.0,11077.0
100,Q4,4th Quarter,19.5,0.0,-19.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,^,1.0,8.0,3,29.0,20.0,15.0,22.0,5,3,9.0,4.0,71.4,73.3,94.0,75.0,0,1,0.0,20.0,0.0,20180918143926.0,21086^11077
101,Q4,4th Quarter,19.5,0.0,-19.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,1:2,1.0,8.0,3,29.0,20.0,15.0,22.0,5,3,9.0,4.0,71.4,73.3,94.0,75.0,0,1,0.0,20.0,0.0,20180918143942.0,11078.0
102,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,2:2^,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,77.0,0,1,0.0,5.0,0.0,20180918144034.0,11079^21077
103,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,2:2^,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,77.0,0,1,0.0,5.0,1.0,20180918144038.0,11079^21077
104,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,77.0,0,1,0.0,4.0,1.0,20180918144039.0,21077.0
105,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,77.0,0,1,0.0,0.0,0.0,20180918144045.0,21077.0
106,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,77.0,0,1,0.0,0.0,0.0,20180918144049.0,21077.0
107,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,78.0,0,1,0.0,0.0,0.0,20180918144119.0,1084.0
108,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,78.0,0,1,0.0,0.0,0.0,20180918144119.0,1084.0
109,Q4,4th Quarter,17.5,0.0,-17.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,1.0,4.0,,1.0,8.0,3,29.0,20.0,16.0,22.0,5,3,9.0,4.0,69.6,73.3,95.0,78.0,0,1,0.0,0.0,0.0,20180918144119.0,1084.0
