,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
160,,,Q2,2nd Quarter,-2.5,0.8695652173913043,2.5,0.8,181.5,0.8,181.5,0.8695652173913043,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,0.0,4.0,5.0,4.0,0.0,66.7,0.0,27.0,28.0,0,1,9.0,10.0,1.0,20180913172655.0,21077.0,0.6666666666666666,1.1,
161,,,Q2,2nd Quarter,-2.5,0.8695652173913043,2.5,0.8,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,0.0,4.0,5.0,4.0,0.0,66.7,0.0,27.0,28.0,0,1,9.0,2.0,1.0,20180913172703.0,21077.0,0.6666666666666666,1.1,
162,,,Q2,2nd Quarter,-2.5,0.8695652173913043,2.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,0.0,4.0,5.0,4.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,54.0,1.0,20180913172711.0,21077.0,0.6666666666666666,1.1,
163,,,Q2,2nd Quarter,-2.5,0.8695652173913043,2.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,0.0,4.0,5.0,4.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,53.0,0.0,20180913172713.0,21077.0,0.6666666666666666,1.1,
164,,,Q2,2nd Quarter,-2.5,0.8695652173913043,2.5,0.8,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,0.0,4.0,5.0,1.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,53.0,0.0,20180913172718.0,11086^21077,0.6666666666666666,1.1,^
165,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,2.0,1:2,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,53.0,0.0,20180913172718.0,21078.0,0.5714285714285714,1.25,
166,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,53.0,1.0,20180913172718.0,11077.0,0.5714285714285714,1.25,
167,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,181.5,0.8333333333333334,181.5,0.8333333333333334,16.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,0.0,66.7,0.0,27.0,28.0,0,1,8.0,46.0,0.0,20180913172806.0,11077.0,0.5555555555555556,1.3,
168,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,181.5,0.8333333333333334,181.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,46.0,0.0,20180913172809.0,21086^11077,0.5555555555555556,1.3,^
169,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,181.5,0.8333333333333334,181.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,46.0,1.0,20180913172823.0,21086^11077,0.5555555555555556,1.3,^
170,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,180.5,0.8333333333333334,180.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,37.0,1.0,20180913172831.0,21086^11077,0.5555555555555556,1.3,^
171,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,29.0,1.0,20180913172839.0,21086^11077,0.5555555555555556,1.3,^
172,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,20.0,1.0,20180913172839.0,21086^11077,0.5555555555555556,1.3,^
173,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,19.0,1.0,20180913172850.0,11095.0,0.5555555555555556,1.3,"0.84,0.57"
174,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,179.5,0.8333333333333334,179.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,19.0,1.0,20180913172850.0,21077.0,0.5263157894736842,1.4,
175,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,177.5,0.8333333333333334,177.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,8.0,4.0,1.0,20180913172905.0,11077.0,0.5555555555555556,1.3,
176,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,7.0,56.0,1.0,20180913172913.0,11077.0,0.5555555555555556,1.3,
177,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,7.0,56.0,1.0,20180913172913.0,21077.0,0.5263157894736842,1.4,
178,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,176.5,0.8,176.5,0.8695652173913043,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,1.0,1.0,66.7,0.0,27.0,28.0,0,1,7.0,51.0,0.0,20180913172918.0,21077.0,0.5,1.5,
179,,,Q2,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,176.5,0.8,176.5,0.8695652173913043,16.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,2.0,1.0,66.7,0.0,27.0,28.0,0,1,7.0,51.0,0.0,20180913172920.0,11086^21077,0.5,1.5,^
180,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,176.5,0.8695652173913043,176.5,0.8,16.0,2.0,1:2,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,2.0,1.0,66.7,0.0,27.0,28.0,0,1,7.0,51.0,0.0,20180913172921.0,21078.0,0.45454545454545453,1.6,
181,,,Q2,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,16.0,2.0,1:2^2:2,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,5.0,2.0,1.0,66.7,75.0,27.0,28.0,0,1,7.0,51.0,0.0,20180913172950.0,21080^21078,0.5,1.5,^
182,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,14.0,2.0,2:2^,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,51.0,0.0,20180913173002.0,21079^11077,0.47619047619047616,1.55,^
183,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,51.0,1.0,20180913173002.0,11077.0,0.47619047619047616,1.55,
184,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,50.0,0.0,20180913173003.0,11077.0,0.47619047619047616,1.55,
185,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,177.5,0.8333333333333334,177.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,50.0,1.0,20180913173020.0,11077.0,0.47619047619047616,1.55,
186,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,176.5,0.8333333333333334,176.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,41.0,1.0,20180913173028.0,11077.0,0.47619047619047616,1.55,
187,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,33.0,1.0,20180913173036.0,11077.0,0.47619047619047616,1.55,
188,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,33.0,0.0,20180913173037.0,11077.0,0.47619047619047616,1.55,
189,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,34.0,0.0,20180913173040.0,21077.0,0.45454545454545453,1.6,
190,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,175.5,0.8333333333333334,175.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,32.0,1.0,20180913173042.0,21077.0,0.45454545454545453,1.6,
191,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,23.0,1.0,20180913173050.0,21077.0,0.45454545454545453,1.6,
192,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,15.0,1.0,20180913173059.0,21077.0,0.45454545454545453,1.6,
193,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,13.0,1.0,20180913173101.0,21095.0,0.45454545454545453,1.6,"0.10,0.49"
194,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,173.5,0.8333333333333334,173.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,1.0,66.7,80.0,27.0,31.0,0,1,7.0,7.0,0.0,20180913173107.0,11077.0,0.47619047619047616,1.55,
195,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,173.5,0.8333333333333334,173.5,0.8333333333333334,14.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,7.0,7.0,0.0,20180913173115.0,21086^11077,0.47619047619047616,1.55,^
196,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,173.5,0.8333333333333334,173.5,0.8333333333333334,14.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,7.0,7.0,1.0,20180913173132.0,21086^11077,0.47619047619047616,1.55,^
197,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,172.5,0.8333333333333334,172.5,0.8333333333333334,14.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,58.0,1.0,20180913173140.0,21086^11077,0.47619047619047616,1.55,^
198,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,14.0,2.0,^,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,50.0,1.0,20180913173148.0,21086^11077,0.47619047619047616,1.55,^
199,,,Q2,2nd Quarter,-4.5,0.8695652173913043,4.5,0.8,171.5,0.8333333333333334,171.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,50.0,1.0,20180913173149.0,11095.0,0.47619047619047616,1.55,"0.82,0.58"
200,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,171.5,0.8333333333333334,171.5,0.8333333333333334,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,50.0,1.0,20180913173149.0,21077.0,0.43478260869565216,1.65,
201,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,172.5,0.8695652173913043,172.5,0.8,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,34.0,1.0,20180913173204.0,21077.0,0.43478260869565216,1.65,
202,,,Q2,2nd Quarter,-4.5,0.8333333333333334,4.5,0.8333333333333334,172.5,0.8,172.5,0.8695652173913043,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,26.0,1.0,20180913173213.0,21077.0,0.43478260869565216,1.65,
203,,,Q2,2nd Quarter,-6.5,0.8695652173913043,6.5,0.8,172.5,0.8,172.5,0.8695652173913043,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,26.0,1.0,20180913173213.0,21077.0,0.3333333333333333,2.25,
204,,,Q2,2nd Quarter,-6.5,0.8695652173913043,6.5,0.8,170.5,0.8,170.5,0.8695652173913043,14.0,2.0,,0.0,2.0,3.0,9.0,9.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,31.0,0,1,6.0,13.0,0.0,20180913173226.0,21077.0,0.3333333333333333,2.25,
205,,,Q2,2nd Quarter,-7.5,0.8333333333333334,7.5,0.8333333333333334,173.5,0.8,173.5,0.8695652173913043,14.0,2.0,^,0.0,2.0,3.0,9.0,11.0,2.0,4.0,4.0,5.0,2.0,2.0,66.7,80.0,27.0,35.0,0,1,6.0,13.0,0.0,20180913173228.0,21074^11077,0.26666666666666666,2.65,"0.11,0.51^"
206,,,Q2,2nd Quarter,-7.5,0.8,7.5,0.8695652173913043,173.5,0.8,173.5,0.8695652173913043,14.0,2.0,^,0.0,2.0,3.0,9.0,11.0,2.0,4.0,4.0,5.0,3.0,2.0,66.7,80.0,27.0,35.0,0,1,6.0,13.0,0.0,20180913173229.0,11086^21077,0.25,2.75,^
207,,,Q2,2nd Quarter,-7.5,0.8,7.5,0.8695652173913043,173.5,0.8,173.5,0.8695652173913043,14.0,2.0,1:1,0.0,2.0,3.0,9.0,11.0,2.0,4.0,4.0,5.0,3.0,2.0,66.7,80.0,27.0,35.0,0,1,6.0,13.0,0.0,20180913173230.0,21078.0,0.25,2.75,
208,,,Q2,2nd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,13.0,2.0,1:1^,0.0,2.0,3.0,9.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,27.0,36.0,0,1,6.0,13.0,0.0,20180913173301.0,21079^11077,0.23529411764705882,2.85,^
209,,,Q2,2nd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,13.0,2.0,,0.0,2.0,3.0,9.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,27.0,36.0,0,1,6.0,13.0,1.0,20180913173301.0,11077.0,0.23529411764705882,2.85,
210,,,Q2,2nd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,0.0,2.0,3.0,9.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,27.0,36.0,0,1,6.0,4.0,1.0,20180913173309.0,11077.0,0.23529411764705882,2.85,
211,,,Q2,2nd Quarter,-8.5,0.8333333333333334,8.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,9.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,27.0,36.0,0,1,5.0,56.0,1.0,20180913173317.0,11077.0,0.23529411764705882,2.85,
212,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,13.0,2.0,^,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,55.0,1.0,20180913173319.0,11074^21077,0.2857142857142857,2.5,"0.92,0.48^"
213,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,175.5,0.8333333333333334,175.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,55.0,1.0,20180913173320.0,21077.0,0.2857142857142857,2.5,
214,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,175.5,0.8,175.5,0.8695652173913043,13.0,2.0,,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,46.0,1.0,20180913173328.0,21077.0,0.2857142857142857,2.5,
215,,,Q2,2nd Quarter,-7.5,0.8695652173913043,7.5,0.8,174.5,0.8333333333333334,174.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,38.0,1.0,20180913173336.0,21077.0,0.2857142857142857,2.5,
216,,,Q2,2nd Quarter,-6.5,0.8333333333333334,6.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,36.0,1.0,20180913173338.0,21077.0,0.3125,2.3,
217,,,Q2,2nd Quarter,-6.5,0.8333333333333334,6.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,10.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,29.0,36.0,0,1,5.0,31.0,0.0,20180913173342.0,11077.0,0.3125,2.3,
218,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,13.0,2.0,^,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,2.0,66.7,83.3,31.0,36.0,0,1,5.0,31.0,0.0,20180913173345.0,11074^21077,0.38461538461538464,1.85,"0.91,0.56^"
219,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,13.0,2.0,^,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,66.7,83.3,31.0,36.0,0,1,5.0,31.0,0.0,20180913173346.0,21086^11077,0.4166666666666667,1.7,^
220,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,176.5,0.8333333333333334,176.5,0.8333333333333334,13.0,2.0,1:1,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,66.7,83.3,31.0,36.0,0,1,5.0,31.0,0.0,20180913173347.0,11078.0,0.4166666666666667,1.7,
221,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,13.0,2.0,1:1^,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,31.0,1.0,20180913173419.0,11080^21077,0.38461538461538464,1.85,^
222,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,176.5,0.8333333333333334,176.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,31.0,1.0,20180913173420.0,21077.0,0.38461538461538464,1.85,
223,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,13.0,2.0,,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,26.0,1.0,20180913173425.0,11077.0,0.4166666666666667,1.7,
224,,,Q2,2nd Quarter,-4.5,0.8,4.5,0.8695652173913043,175.5,0.8,175.5,0.8695652173913043,13.0,2.0,,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,17.0,1.0,20180913173433.0,11077.0,0.4166666666666667,1.7,
225,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,13.0,2.0,,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,17.0,1.0,20180913173434.0,21077.0,0.38461538461538464,1.85,
226,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,13.0,2.0,,0.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,3.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,16.0,0.0,20180913173435.0,21077.0,0.38461538461538464,1.85,
227,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,13.0,2.0,^,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,16.0,0.0,20180913173455.0,11086^21077,0.38461538461538464,1.85,^
228,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,174.5,0.8695652173913043,174.5,0.8,13.0,2.0,^,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,16.0,1.0,20180913173458.0,11086^21077,0.38461538461538464,1.85,^
229,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,174.5,0.8,174.5,0.8695652173913043,13.0,2.0,^,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,7.0,1.0,20180913173506.0,11086^21077,0.38461538461538464,1.85,^
230,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,^,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,3.0,50.0,83.3,31.0,36.0,0,1,5.0,4.0,0.0,20180913173509.0,11086^21077,0.38461538461538464,1.85,^
231,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,5.0,4.0,0.0,20180913173509.0,11077.0,0.38461538461538464,1.85,
232,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8695652173913043,173.5,0.8,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,5.0,6.0,0.0,20180913173523.0,11077.0,0.38461538461538464,1.85,
233,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,173.5,0.8333333333333334,173.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,5.0,2.0,1.0,20180913173525.0,11077.0,0.38461538461538464,1.85,
234,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,4.0,53.0,1.0,20180913173533.0,11077.0,0.38461538461538464,1.85,
235,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,4.0,53.0,1.0,20180913173542.0,21077.0,0.38461538461538464,1.85,
236,,,Q2,2nd Quarter,-5.5,0.8333333333333334,5.5,0.8333333333333334,172.5,0.8333333333333334,172.5,0.8333333333333334,13.0,2.0,,1.0,2.0,3.0,11.0,11.0,2.0,5.0,4.0,5.0,4.0,4.0,50.0,83.3,31.0,36.0,0,1,4.0,45.0,1.0,20180913173542.0,21077.0,0.38461538461538464,1.85,
