,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
586,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,47.0,49.0,0.0,#0A0A0A,1,0.0,GD,44.0,0,,11077.0,,0.77,1.0,
587,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,40.0,0,,11077.0,,0.69,1.15,
588,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,40.0,0,,11077.0,,0.69,1.15,
589,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,37.0,0,,11077.0,,0.69,1.15,
590,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,37.0,0,,11095.0,,0.69,1.15,"0.85,0.49"
591,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,192.5,0.91,192.5,0.83,192.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,21077.0,,0.69,1.15,
592,44.0,5.0,第2节,第2节,-1.5,0.91,2.5,0.83,192.5,0.91,192.5,0.83,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,21077.0,,0.69,1.15,
593,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,192.5,0.91,191.5,0.87,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,21077.0,,0.69,1.15,
594,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.87,191.5,0.87,191.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,21077.0,,0.69,1.15,
595,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.87,191.5,0.87,191.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,21095.0,,0.63,1.3,"0.12,0.36"
596,44.0,5.0,第2节,第2节,-2.5,0.83,1.5,0.91,191.5,0.87,191.5,0.87,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,28.0,0,,11077.0,,0.63,1.3,
597,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,191.5,0.83,191.5,0.91,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,22.0,0,,11077.0,,0.69,1.15,
598,44.0,5.0,第2节,第2节,-1.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.69,1.15,
599,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.63,1.3,
600,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.63,1.3,
601,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.63,1.3,
602,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.63,1.3,
603,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,17.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21077.0,,0.63,1.3,
604,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,22.0,0,,21074.0,,0.63,1.3,"0.07,0.57"
605,44.0,5.0,第2节,第2节,-2.5,0.91,2.5,0.83,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,1.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.63,1.3,
606,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,191.5,0.83,191.5,0.91,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.63,1.3,
607,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,191.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.63,1.3,
608,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.63,1.3,
609,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.63,1.5,
610,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,49.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.56,1.5,
611,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,7.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11077.0,,0.56,1.5,
612,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,54.0,51.0,0.0,#0A0A0A,1,0.0,GD,20.0,0,,11075.0,,0.56,1.5,"0.65,0.48"
613,44.0,5.0,第2节,第2节,-2.5,0.8,2.5,0.95,193.5,0.83,193.5,0.91,193.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,0.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.56,1.5,
614,44.0,5.0,第2节,第2节,-2.5,0.87,1.5,0.87,193.5,0.83,193.5,0.91,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,0.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.56,1.5,
615,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,193.5,0.83,194.5,0.83,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,0.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.56,1.5,
616,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,0.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.56,1.5,
617,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.71,1.1,
618,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.71,1.1,
619,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.71,1.1,
620,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.71,1.1,
621,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21077.0,,0.71,1.1,
622,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,1.0,0,,21094.0,,0.71,1.1,"0.36,0.17"
623,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,0.0,GD,0.0,0,,11077.0,,0.71,1.1,
624,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,11077.0,,0.77,1.0,
625,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
626,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,1.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
627,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,4.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
628,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
629,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,6.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
630,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
631,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
632,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.0,
633,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.77,1.05,
634,44.0,5.0,第2节,第2节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
635,44.0,5.0,第2节,第3节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
636,44.0,5.0,第2节,第3节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
637,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.87,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
638,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,194.5,0.91,194.5,0.83,194.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
639,44.0,5.0,第3节,第3节,-1.5,0.87,1.5,0.8,194.5,0.91,194.5,0.83,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
640,44.0,5.0,第3节,第3节,-1.5,0.87,2.5,0.8,194.5,0.91,194.5,0.83,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
641,44.0,5.0,第3节,第3节,-1.5,0.95,2.5,0.8,194.5,0.91,194.5,0.83,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
642,44.0,5.0,第3节,第3节,-1.5,0.95,2.5,0.8,194.5,0.91,194.5,0.83,2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
643,44.0,5.0,第3节,第3节,-2.5,0.95,2.5,0.8,194.5,0.91,194.5,0.83,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
644,44.0,5.0,第3节,第3节,-2.5,0.95,2.5,0.8,194.5,0.91,194.5,0.87,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
645,44.0,5.0,第3节,第3节,-2.5,0.95,2.5,0.8,194.5,0.91,193.5,0.87,-2.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1.0,0.0,8.0,2.0,10.0,18.0,10.0,9.0,5.0,5.0,0.0,0.0,90.9,81.8,51.0,54.0,1.0,#0A0A0A,1,10.0,GD,0.0,0,,1083.0,,0.74,1.05,
