,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
759,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,196.5,0.83,196.5,0.83,196.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,58.0,1.0,20180627132332.0,11077.0,0.0,0.0
760,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,196.5,0.83,196.5,0.83,196.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,47.0,0.0,20180627132343.0,11077.0,0.0,0.0
761,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,196.5,0.83,196.5,0.83,196.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,0.0,11.0,GD,47.0,0.0,20180627132343.0,11077.0,0.0,0.0
762,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,0.0,11.0,GD,47.0,0.0,20180627132343.0,11077.0,0.0,0.0
763,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,47.0,1.0,20180627132355.0,11077.0,0.0,0.0
764,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,47.0,1.0,20180627132355.0,11077.0,0.0,0.0
765,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,46.0,1.0,20180627132356.0,11077.0,0.0,0.0
766,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,46.0,0.0,20180627132356.0,11077.0,0.0,0.0
767,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,38.0,0.0,20180627132404.0,11077.0,0.0,0.0
768,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,38.0,1.0,20180627132404.0,11077.0,0.0,0.0
769,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,38.0,1.0,20180627132418.0,11077.0,0.0,0.0
770,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,38.0,1.0,20180627132418.0,21077.0,0.0,0.0
771,44.0,5.0,第3节,第3节,-21.5,0.87,21.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,37.0,1.0,20180627132419.0,21077.0,0.0,0.0
772,44.0,5.0,第3节,第3节,-21.5,0.83,21.5,0.83,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,37.0,1.0,20180627132419.0,21077.0,0.0,0.0
773,44.0,5.0,第3节,第3节,-21.5,0.83,21.5,0.83,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,21077.0,0.0,0.0
774,44.0,5.0,第3节,第3节,-21.5,0.83,21.5,0.83,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,55.0,57.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,21074.0,0.0,0.0
775,44.0,5.0,第3节,第3节,-21.5,0.83,21.5,0.83,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,11077.0,0.0,0.0
776,44.0,5.0,第3节,第3节,-21.5,0.87,22.5,0.8,194.5,0.83,194.5,0.83,22.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,11077.0,0.0,0.0
777,44.0,5.0,第3节,第3节,-22.5,0.87,22.5,0.8,194.5,0.83,195.5,0.83,-22.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,11077.0,0.0,0.0
778,44.0,5.0,第3节,第3节,-22.5,0.87,22.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132434.0,11077.0,0.0,0.0
779,44.0,5.0,第3节,第3节,-22.5,0.87,22.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132436.0,11077.0,0.0,0.0
780,44.0,5.0,第3节,第3节,-22.5,0.87,22.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,22.0,1.0,20180627132436.0,11077.0,0.0,0.0
781,44.0,5.0,第3节,第3节,-22.5,0.87,22.5,0.8,195.5,0.83,195.5,0.83,195.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,11.0,1.0,20180627132447.0,11077.0,0.0,0.0
782,44.0,5.0,第3节,第3节,-22.5,0.8,21.5,0.87,195.5,0.83,195.5,0.83,21.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,11.0,1.0,20180627132447.0,11077.0,0.0,0.0
783,44.0,5.0,第3节,第3节,-21.5,0.8,21.5,0.87,195.5,0.83,194.5,0.83,-21.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,11.0,1.0,20180627132447.0,11077.0,0.0,0.0
784,44.0,5.0,第3节,第3节,-21.5,0.8,21.5,0.87,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,11.0,1.0,20180627132447.0,11077.0,0.0,0.0
785,44.0,5.0,第3节,第3节,-21.5,0.8,21.5,0.87,194.5,0.83,194.5,0.83,194.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,6.0,1.0,20180627132452.0,21077.0,0.0,0.0
786,44.0,5.0,第3节,第3节,-21.5,0.83,22.5,0.83,194.5,0.83,194.5,0.83,22.5,3.0,,5.0,4.0,10.0,19.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,38.0,0.0,1.0,11.0,GD,6.0,1.0,20180627132452.0,21077.0,0.0,0.0
787,44.0,5.0,第3节,第3节,-22.5,0.83,22.5,0.83,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,57.0,59.0,0.0,1.0,11.0,GD,6.0,1.0,20180627132452.0,21074.0,0.0,0.0
788,44.0,5.0,第3节,第3节,-22.5,0.83,22.5,0.83,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,48.0,1.0,20180627132510.0,11077.0,0.0,0.0
789,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,48.0,1.0,20180627132510.0,11077.0,0.0,0.0
790,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,47.0,1.0,20180627132511.0,11077.0,0.0,0.0
791,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,47.0,0.0,20180627132511.0,11077.0,0.0,0.0
792,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,0.0,20180627132530.0,11077.0,0.0,0.0
793,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,1.0,20180627132530.0,11077.0,0.0,0.0
794,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,194.5,0.83,194.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,1.0,20180627132539.0,11077.0,0.0,0.0
795,44.0,5.0,第3节,第3节,-22.5,0.83,23.5,0.83,194.5,0.83,194.5,0.83,23.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,1.0,20180627132539.0,21077.0,0.0,0.0
796,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,194.5,0.83,193.5,0.83,-23.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,1.0,20180627132539.0,21077.0,0.0,0.0
797,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,28.0,1.0,20180627132539.0,21077.0,0.0,0.0
798,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,14.0,0.0,20180627132550.0,21077.0,0.0,0.0
799,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,14.0,0.0,20180627132550.0,21077.0,0.0,0.0
800,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,14.0,1.0,20180627132601.0,21077.0,0.0,0.0
801,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,14.0,1.0,20180627132601.0,21077.0,0.0,0.0
802,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,0.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
803,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
804,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
805,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
806,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
807,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,13.0,1.0,20180627132603.0,21077.0,0.0,0.0
808,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,6.0,1.0,20180627132609.0,11077.0,0.0,0.0
809,44.0,5.0,第3节,第3节,-23.5,0.8,22.5,0.87,191.5,0.83,191.5,0.83,22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,6.0,1.0,20180627132609.0,11077.0,0.0,0.0
810,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,191.5,0.83,191.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,6.0,1.0,20180627132611.0,11077.0,0.0,0.0
811,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,191.5,0.83,191.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,10.0,GD,6.0,0.0,20180627132611.0,11077.0,0.0,0.0
812,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,191.5,0.83,191.5,0.83,-22.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,54.0,0.0,20180627132622.0,11077.0,0.0,0.0
813,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,54.0,0.0,20180627132622.0,21077.0,0.0,0.0
814,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,54.0,1.0,20180627132635.0,21077.0,0.0,0.0
815,44.0,5.0,第3节,第3节,-22.5,0.8,22.5,0.87,193.5,0.83,193.5,0.83,193.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
816,44.0,5.0,第3节,第3节,-22.5,0.83,23.5,0.83,193.5,0.83,193.5,0.83,23.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
817,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,193.5,0.83,191.5,0.83,-23.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
818,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
819,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,191.5,0.83,190.5,0.83,191.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
820,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
821,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,190.5,0.83,189.5,0.83,190.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
822,44.0,5.0,第3节,第3节,-23.5,0.83,23.5,0.83,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,53.0,1.0,20180627132635.0,21077.0,0.0,0.0
823,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,20.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,38.0,1.0,1.0,9.0,GD,35.0,1.0,20180627132653.0,21077.0,0.0,0.0
824,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,59.0,61.0,1.0,1.0,9.0,GD,35.0,1.0,20180627132653.0,21074.0,0.0,0.0
825,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,35.0,1.0,20180627132653.0,11077.0,0.0,0.0
826,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,35.0,1.0,20180627132653.0,11077.0,0.0,0.0
827,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,34.0,1.0,20180627132655.0,11077.0,0.0,0.0
828,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,34.0,1.0,20180627132655.0,21077.0,0.0,0.0
829,44.0,5.0,第3节,第3节,-23.5,0.8,23.5,0.87,191.5,0.83,191.5,0.83,191.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132711.0,21077.0,0.0,0.0
830,44.0,5.0,第3节,第3节,-23.5,0.8,24.5,0.87,191.5,0.83,191.5,0.83,24.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132711.0,21077.0,0.0,0.0
831,44.0,5.0,第3节,第3节,-24.5,0.8,24.5,0.87,191.5,0.83,189.5,0.83,-24.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132711.0,21077.0,0.0,0.0
832,44.0,5.0,第3节,第3节,-24.5,0.8,24.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132711.0,21077.0,0.0,0.0
833,44.0,5.0,第3节,第3节,-24.5,0.8,24.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,4.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,38.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132712.0,21077.0,0.0,0.0
834,44.0,5.0,第3节,第3节,-24.5,0.8,24.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,61.0,64.0,1.0,1.0,9.0,GD,18.0,1.0,20180627132712.0,21075.0,0.0,0.0
835,44.0,5.0,第3节,第3节,-24.5,0.8,24.5,0.87,189.5,0.83,189.5,0.83,189.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,9.0,1.0,20180627132719.0,11077.0,0.0,0.0
836,44.0,5.0,第3节,第3节,-24.5,0.8,25.5,0.87,189.5,0.83,189.5,0.83,25.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,9.0,1.0,20180627132719.0,11077.0,0.0,0.0
837,44.0,5.0,第3节,第3节,-25.5,0.8,25.5,0.87,189.5,0.83,192.5,0.83,-25.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,9.0,1.0,20180627132719.0,11077.0,0.0,0.0
838,44.0,5.0,第3节,第3节,-25.5,0.8,25.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,9.0,1.0,20180627132719.0,11077.0,0.0,0.0
839,44.0,5.0,第3节,第3节,-25.5,0.8,25.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,8.0,1.0,20180627132722.0,11077.0,0.0,0.0
840,44.0,5.0,第3节,第3节,-25.5,0.8,25.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,9.0,GD,8.0,1.0,20180627132722.0,21077.0,0.0,0.0
841,44.0,5.0,第3节,第3节,-25.5,0.8,25.5,0.87,192.5,0.83,192.5,0.83,192.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132739.0,21077.0,0.0,0.0
842,44.0,5.0,第3节,第3节,-25.5,0.8,26.5,0.87,192.5,0.83,192.5,0.83,26.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132739.0,21077.0,0.0,0.0
843,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,192.5,0.83,190.5,0.83,-26.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132739.0,21077.0,0.0,0.0
844,44.0,5.0,第3节,第3节,-26.5,0.8,26.5,0.87,190.5,0.83,190.5,0.83,190.5,3.0,,5.0,5.0,10.0,21.0,3.0,5.0,4.0,3.0,0.0,0.0,75.0,50.0,64.0,38.0,1.0,1.0,8.0,GD,49.0,1.0,20180627132739.0,21077.0,0.0,0.0
