,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
576,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,4.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,6.0,0,,11077.0,,1.35,0.61,
577,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,4.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,6.0,0,,11077.0,,1.35,0.61,
578,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,4.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,7.0,0,,11077.0,,1.35,0.61,
579,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,4.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,7.0,0,,11077.0,,1.35,0.61,
580,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,4.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,1.0,0,,11077.0,,1.35,0.61,
581,44.0,5.0,第2节,第2节,3.5,0.91,-3.5,0.83,157.5,0.91,157.5,0.83,3.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,1.0,0,,21086.0,,1.35,0.61,
582,44.0,5.0,第2节,第2节,3.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,-4.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,37.0,0.0,1,0.0,GD,1.0,0,,11077.0,,1.35,0.61,
583,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1:2,1.0,4.0,1.0,12.0,12.0,1.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,38.0,37.0,0.0,1,0.0,GD,1.0,0,,11078.0,,1.35,0.61,
584,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1:2,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,66.7,50.0,38.0,37.0,0.0,1,0.0,GD,1.0,0,,11079.0,,1.35,0.61,"0.20,0.50"
585,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,2:2,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,66.7,50.0,30.0,38.0,0.0,1,0.0,GD,1.0,0,,11078.0,,1.35,0.61,"0.20,0.50"
586,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,2:2,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,1.0,1,0.0,GD,1.0,0,,11080.0,,1.35,0.61,"0.20,0.50"
587,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,1.0,1,0.0,GD,1.0,0,,21077.0,,1.35,0.61,
588,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.87,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,1.0,0,,21077.0,,1.35,0.61,
589,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,21077.0,,1.35,0.61,
590,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
591,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,1.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
592,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,4.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
593,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
594,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,5.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
595,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
596,44.0,5.0,第2节,第3节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
597,44.0,5.0,第2节,第3节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
598,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,0.0,GD,0.0,0,,1083.0,,1.35,0.61,
599,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
600,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.95,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
601,44.0,5.0,第3节,第3节,4.5,0.8,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
602,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
603,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,1.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
604,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,1.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
605,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,1.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
606,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,2.0,9220083.0,1.0,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1083.0,,1.35,0.61,
607,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,38.0,0.0,1,10.0,GD,0.0,0,,1089.0,,1.35,0.61,
608,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,12.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,32.0,0.0,1,10.0,GD,0.0,0,,21077.0,,1.35,0.61,
609,44.0,5.0,第3节,第3节,4.5,0.83,-4.5,0.91,157.5,0.91,157.5,0.83,4.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,32.0,0.0,1,10.0,GD,0.0,0,,21074.0,,1.35,0.61,"0.07,0.53"
610,44.0,5.0,第3节,第3节,4.5,0.83,-3.5,0.91,157.5,0.91,157.5,0.83,-3.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,30.0,32.0,0.0,1,10.0,GD,0.0,0,,11077.0,,1.35,0.61,
611,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.91,157.5,0.91,157.5,0.83,3.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,38.0,0.0,1,9.0,GD,39.0,0,,11077.0,,1.35,0.61,
612,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.91,157.5,0.91,157.5,0.83,3.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,38.0,0.0,1,9.0,GD,39.0,0,,21077.0,,1.35,0.61,
613,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.91,157.5,0.91,157.5,0.83,3.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,38.0,0.0,1,9.0,GD,20.0,0,,21077.0,,1.35,0.61,
614,44.0,5.0,第3节,第3节,3.5,0.95,-2.5,0.8,157.5,0.91,157.5,0.83,-2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,38.0,0.0,1,9.0,GD,20.0,0,,21077.0,,1.35,0.61,
615,44.0,5.0,第3节,第3节,2.5,0.95,-2.5,0.8,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,13.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,38.0,0.0,1,9.0,GD,6.0,0,,21077.0,,1.35,0.61,
616,44.0,5.0,第3节,第3节,2.5,0.95,-2.5,0.8,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,14.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,32.0,34.0,0.0,1,9.0,GD,6.0,0,,21074.0,,1.35,0.61,"0.11,0.31"
617,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,14.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,34.0,38.0,0.0,1,9.0,GD,6.0,0,,11077.0,,1.35,0.61,
618,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,14.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,34.0,38.0,0.0,1,8.0,GD,57.0,0,,11077.0,,1.35,0.61,
619,44.0,5.0,第3节,第3节,2.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,-1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,14.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,34.0,38.0,0.0,1,8.0,GD,57.0,0,,21077.0,,1.35,0.61,
620,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,34.0,36.0,0.0,1,8.0,GD,57.0,0,,21074.0,,1.35,0.61,"0.14,0.33"
621,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,57.0,0,,11077.0,,1.35,0.61,
622,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,53.0,0,,11077.0,,1.35,0.61,
623,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,53.0,0,,11077.0,,1.35,0.61,
624,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,0.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,28.0,0,,11077.0,,1.35,0.61,
625,44.0,5.0,第3节,第3节,1.5,0.77,-1.5,1.0,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,1.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,28.0,0,,21086.0,,1.35,0.61,
626,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,1.0,50.0,50.0,36.0,38.0,0.0,1,8.0,GD,28.0,0,,11077.0,,1.35,0.61,
627,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,1:3,0.0,4.0,1.0,12.0,15.0,2.0,3.0,3.0,6.0,0.0,1.0,50.0,50.0,39.0,38.0,0.0,1,8.0,GD,28.0,0,,11078.0,,1.35,0.61,
628,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,1:3,0.0,4.0,1.0,12.0,15.0,3.0,3.0,3.0,6.0,0.0,1.0,60.0,50.0,39.0,38.0,0.0,1,8.0,GD,28.0,0,,11079.0,,1.35,0.61,"0.80,0.50"
629,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,2:3,0.0,4.0,1.0,12.0,15.0,3.0,3.0,3.0,6.0,0.0,1.0,60.0,50.0,36.0,39.0,0.0,1,8.0,GD,28.0,0,,11078.0,,1.35,0.61,"0.80,0.50"
630,44.0,5.0,第3节,第3节,1.5,0.95,-1.5,0.8,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,2:3,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,66.7,50.0,40.0,39.0,0.0,1,8.0,GD,28.0,0,,11079.0,,1.35,0.61,"0.80,0.50"
631,44.0,5.0,第3节,第3节,1.5,0.95,-1.5,0.8,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,3:3,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,66.7,50.0,36.0,40.0,0.0,1,8.0,GD,28.0,0,,11078.0,,1.35,0.61,"0.80,0.50"
632,44.0,5.0,第3节,第3节,1.5,0.83,-2.5,0.91,157.5,0.91,157.5,0.83,-2.5,3.0,9220083.0,3:3,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,66.7,50.0,36.0,40.0,0.0,1,8.0,GD,28.0,0,,11078.0,,1.35,0.61,"0.80,0.50"
633,44.0,5.0,第3节,第3节,2.5,0.83,-2.5,0.91,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,3:3,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,57.1,50.0,36.0,40.0,0.0,1,8.0,GD,28.0,0,,11080.0,,1.35,0.61,"0.80,0.50"
634,44.0,5.0,第3节,第3节,2.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,-1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,57.1,50.0,36.0,40.0,0.0,1,8.0,GD,28.0,0,,21077.0,,1.35,0.61,
635,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,0.0,1.0,57.1,50.0,36.0,40.0,0.0,1,8.0,GD,24.0,0,,21077.0,,1.35,0.61,
636,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,36.0,40.0,0.0,1,8.0,GD,24.0,0,,11086.0,,1.35,0.61,
637,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,15.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,36.0,40.0,0.0,1,8.0,GD,19.0,0,,21077.0,,1.35,0.61,
638,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,36.0,38.0,0.0,1,8.0,GD,19.0,0,,21074.0,,1.35,0.61,"0.05,0.37"
639,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,8.0,GD,19.0,0,,11077.0,,1.35,0.61,
640,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,8.0,GD,19.0,0,,11095.0,,1.35,0.61,"0.93,0.24"
641,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,59.0,0,,21077.0,,1.35,0.61,
642,44.0,5.0,第3节,第3节,1.5,1.05,1.5,0.74,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,59.0,0,,21077.0,,1.35,0.61,
643,44.0,5.0,第3节,第3节,-1.5,1.05,1.5,0.95,157.5,0.91,157.5,0.83,-1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,59.0,0,,21077.0,,1.35,0.61,
644,44.0,5.0,第3节,第3节,-1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,-1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,59.0,0,,21077.0,,1.35,0.61,
645,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.95,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,49.0,0,,11077.0,,1.35,0.61,
646,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,49.0,0,,11077.0,,1.35,0.61,
647,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,1.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,38.0,0,,11077.0,,1.35,0.61,
648,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,38.0,0,,11086.0,,1.35,0.61,
649,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.91,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,38.0,0,,21077.0,,1.35,0.61,
650,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.91,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,1:2,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,57.1,50.0,38.0,40.0,0.0,1,7.0,GD,38.0,0,,21078.0,,1.35,0.61,
651,44.0,5.0,第3节,第3节,1.5,0.83,-1.5,0.91,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,1:2,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,57.1,42.9,38.0,40.0,0.0,1,7.0,GD,38.0,0,,21080.0,,1.35,0.61,"0.80,0.50"
652,44.0,5.0,第3节,第3节,1.5,0.91,-1.5,0.83,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,2:2,0.0,4.0,1.0,12.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,57.1,42.9,38.0,40.0,0.0,1,7.0,GD,38.0,0,,21078.0,,1.35,0.61,"0.80,0.50"
653,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,2:2,0.0,4.0,1.0,12.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,38.0,39.0,0.0,1,7.0,GD,38.0,0,,21079.0,,1.35,0.61,"0.80,0.50"
654,44.0,5.0,第3节,第3节,1.5,0.87,-1.5,0.87,157.5,0.91,157.5,0.83,1.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,39.0,42.0,0.0,1,7.0,GD,38.0,0,,11077.0,,1.35,0.61,
655,44.0,5.0,第3节,第3节,1.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,-2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,39.0,42.0,0.0,1,7.0,GD,38.0,0,,11077.0,,1.35,0.61,
656,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,12.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,39.0,42.0,0.0,1,7.0,GD,22.0,0,,11077.0,,1.35,0.61,
657,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,14.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,44.0,42.0,0.0,1,7.0,GD,22.0,0,,11074.0,,1.35,0.61,"0.92,0.47"
658,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,14.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,39.0,44.0,0.0,1,7.0,GD,22.0,0,,21077.0,,1.35,0.61,
659,44.0,5.0,第3节,第3节,2.5,0.8,-2.5,0.95,157.5,0.91,157.5,0.83,2.5,3.0,9220083.0,,0.0,4.0,1.0,14.0,16.0,4.0,4.0,3.0,6.0,2.0,1.0,57.1,50.0,39.0,44.0,0.0,1,7.0,GD,22.0,0,,21095.0,,1.35,0.61,"0.26,0.46"
