,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
330,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,1.0,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,12.0,GD,0.0,0,,1082.0,,1.7,0.0
331,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,59.0,0,,1088.0,,0.0,0.0
332,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,59.0,0,,21077.0,,0.0,0.0
333,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,57.0,0,,21077.0,,0.0,0.0
334,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,57.0,0,,21077.0,,0.0,0.0
335,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,50.0,0,,21077.0,,0.0,0.0
336,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,20.0,22.0,0.0,1,11.0,GD,50.0,0,,21074.0,,0.0,0.0
337,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,0.0,0.0
338,44.0,5.0,第2节,第2节,4.5,0.83,-3.5,0.83,180.5,0.83,180.5,0.83,-3.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,0.0,0.0
339,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,180.5,0.83,182.5,0.83,3.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,0.0,0.0
340,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,182.5,0.83,182.5,0.83,182.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,0.0,0.0
341,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,182.5,0.83,181.5,0.83,182.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,1.5,0.0
342,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,39.0,0,,11077.0,,1.5,0.0
343,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,35.0,0,,11077.0,,1.5,0.0
344,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,35.0,0,,11077.0,,1.5,0.0
345,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11077.0,,1.5,0.0
346,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,21086.0,,1.5,0.0
347,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11077.0,,1.5,0.0
348,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,1:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11078.0,,1.5,0.0
349,44.0,5.0,第2节,第2节,3.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,-4.5,2.0,9347573.0,1:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11078.0,,1.5,0.0
350,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,180.5,0.83,181.5,0.83,4.5,2.0,9347573.0,1:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11078.0,,1.5,0.0
351,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,1:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11078.0,,1.5,0.0
352,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,1:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,33.3,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11080.0,,0.0,0.0
353,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,2:2,0.0,1.0,1.0,9.0,8.0,1.0,3.0,3.0,3.0,0.0,1.0,33.3,75.0,22.0,22.0,0.0,1,11.0,GD,21.0,0,,11078.0,,0.0,0.0
354,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,2:2,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,23.0,22.0,0.0,1,11.0,GD,21.0,0,,11079.0,,0.0,0.45
355,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,180.5,0.83,180.5,0.83,180.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,23.0,0.0,1,11.0,GD,21.0,0,,21077.0,,0.0,0.45
356,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,23.0,0.0,1,11.0,GD,21.0,0,,21077.0,,0.0,0.45
357,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,23.0,0.0,1,10.0,GD,58.0,0,,11077.0,,0.0,0.45
358,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,23.0,0.0,1,10.0,GD,58.0,0,,11077.0,,0.0,0.45
359,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,2.0,9347573.0,,0.0,1.0,1.0,9.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,23.0,0.0,1,10.0,GD,57.0,0,,11077.0,,0.0,0.0
360,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,25.0,23.0,0.0,1,10.0,GD,57.0,0,,11074.0,,0.0,0.0
361,44.0,5.0,第2节,第2节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,57.0,0,,21077.0,,0.0,0.0
362,44.0,5.0,第2节,第2节,4.5,0.8,-5.5,0.87,179.5,0.83,179.5,0.83,-5.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,57.0,0,,21077.0,,0.0,0.0
363,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,179.5,0.83,181.5,0.83,5.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,57.0,0,,21077.0,,0.0,0.0
364,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,57.0,0,,21077.0,,0.0,0.0
365,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,48.0,0,,21077.0,,0.0,0.0
366,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,48.0,0,,21077.0,,0.0,0.0
367,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,44.0,0,,21077.0,,0.0,0.0
368,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,44.0,0,,21077.0,,0.0,0.0
369,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,25.0,0.0,1,10.0,GD,43.0,0,,21077.0,,0.0,0.0
370,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,27.0,25.0,0.0,1,10.0,GD,43.0,0,,11077.0,,0.0,0.0
371,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,27.0,25.0,0.0,1,10.0,GD,43.0,0,,11074.0,,0.0,0.0
372,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,181.5,0.83,181.5,0.83,181.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,41.0,0,,21077.0,,0.0,0.0
373,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.87,181.5,0.83,181.5,0.83,-6.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,41.0,0,,21077.0,,0.0,0.0
374,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,181.5,0.83,183.5,0.83,6.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,41.0,0,,21077.0,,0.0,0.0
375,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,41.0,0,,21077.0,,0.0,0.0
376,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,35.0,0,,21077.0,,0.0,0.0
377,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,35.0,0,,21077.0,,0.0,0.0
378,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,8.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,27.0,0.0,1,10.0,GD,33.0,0,,21077.0,,0.0,0.0
379,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,22.0,24.0,0.0,1,10.0,GD,33.0,0,,21074.0,,0.0,0.0
380,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,33.0,0,,11077.0,,0.0,0.0
381,44.0,5.0,第2节,第2节,6.5,0.83,-5.5,0.83,183.5,0.83,183.5,0.83,-5.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,33.0,0,,11077.0,,0.0,0.0
382,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,183.5,0.83,185.5,0.83,5.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,33.0,0,,11077.0,,0.0,0.0
383,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,33.0,0,,11077.0,,0.0,0.0
384,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,22.0,0,,11077.0,,0.0,0.0
385,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,22.0,0,,11077.0,,0.0,0.0
386,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,19.0,0,,11077.0,,0.0,0.0
387,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,11.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,27.0,0.0,1,10.0,GD,19.0,0,,11077.0,,0.0,0.0
388,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,29.0,27.0,0.0,1,10.0,GD,19.0,0,,11074.0,,0.0,0.0
389,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,19.0,0,,21077.0,,0.0,0.0
390,44.0,5.0,第2节,第2节,5.5,0.8,-6.5,0.87,184.5,0.83,184.5,0.83,-6.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,19.0,0,,21077.0,,0.0,0.0
391,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,184.5,0.83,186.5,0.83,6.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,19.0,0,,21077.0,,0.0,0.0
392,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,19.0,0,,21077.0,,0.0,0.0
393,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,6.0,0,,21077.0,,0.0,0.0
394,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,6.0,0,,21077.0,,0.0,0.0
395,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,3.0,0,,21077.0,,0.0,0.0
396,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,3.0,0,,21077.0,,0.0,0.0
397,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,10.0,GD,1.0,0,,21077.0,,0.0,0.0
398,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,1.0,0,,21077.0,,0.0,0.0
399,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,186.5,0.83,186.5,0.83,186.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,51.0,0,,21077.0,,0.0,0.0
400,44.0,5.0,第2节,第2节,6.5,0.87,-5.5,0.8,186.5,0.83,186.5,0.83,-5.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,51.0,0,,21077.0,,0.0,0.0
401,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,186.5,0.83,185.5,0.83,5.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,51.0,0,,21077.0,,0.0,0.0
402,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,51.0,0,,21077.0,,0.0,0.0
403,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,185.5,0.83,185.5,0.83,185.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,47.0,0,,21077.0,,0.0,0.0
404,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,0.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,47.0,0,,21077.0,,0.0,0.0
405,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,47.0,0,,11086.0,,0.0,0.0
406,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,47.0,0,,21077.0,,0.0,0.0
407,44.0,5.0,第2节,第2节,5.5,0.87,-5.5,0.8,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,43.0,0,,11077.0,,0.0,0.0
408,44.0,5.0,第2节,第2节,5.5,0.83,-6.5,0.83,184.5,0.83,184.5,0.83,-6.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,1.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,43.0,0,,11077.0,,0.0,0.0
409,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,184.5,0.83,184.5,0.83,6.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,21086.0,,0.0,0.0
410,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11077.0,,0.0,0.0
411,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.87,183.5,0.83,183.5,0.83,183.5,2.0,9347573.0,1:2,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11078.0,,0.0,0.0
412,44.0,5.0,第2节,第2节,6.5,0.8,-7.5,0.87,183.5,0.83,183.5,0.83,-7.5,2.0,9347573.0,1:2,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11078.0,,0.0,0.0
413,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.87,183.5,0.83,184.5,0.83,7.5,2.0,9347573.0,1:2,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11078.0,,0.0,0.0
414,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.87,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,1:2,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11078.0,,0.0,0.0
415,44.0,5.0,第2节,第2节,7.5,0.8,-7.5,0.83,184.5,0.83,184.5,0.83,184.5,2.0,9347573.0,1:2,0.0,1.0,1.0,12.0,9.0,2.0,3.0,3.0,3.0,1.0,2.0,50.0,75.0,24.0,29.0,0.0,1,9.0,GD,28.0,0,,11078.0,,0.0,0.0
