,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
889,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,168.5,0.8,166.5,0.87,166.5,4.0,,0.0,6.0,13.0,8.0,26.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,87.0,45.0,0.0,1,8.0,GD,25.0,0,,11095.0,"0.83,0.59"
890,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,166.5,0.8,166.5,0.87,166.5,4.0,,0.0,6.0,13.0,8.0,26.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,87.0,89.0,0.0,1,8.0,GD,25.0,0,,21077.0,
891,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,166.5,0.8,166.5,0.87,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,87.0,89.0,0.0,1,8.0,GD,25.0,0,,21074.0,"0.12,0.53"
892,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,166.5,0.8,166.5,0.87,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,25.0,0,,11077.0,
893,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,166.5,0.8,166.5,0.87,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
894,44.0,5.0,第4节,第4节,-55.5,0.8,56.5,0.87,166.5,0.8,166.5,0.87,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
895,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,166.5,0.8,167.5,0.8,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
896,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,167.5,0.87,167.5,0.8,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
897,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.8,167.5,0.87,167.5,0.8,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
898,44.0,5.0,第4节,第4节,-56.5,0.87,57.5,0.8,167.5,0.87,167.5,0.8,57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
899,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,167.5,0.87,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
900,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,17.0,0,,11077.0,
901,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,11077.0,
902,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,11095.0,"0.85,0.52"
903,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,21077.0,
904,44.0,5.0,第4节,第4节,-57.5,0.83,56.5,0.83,166.5,0.83,166.5,0.83,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,11077.0,
905,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,166.5,0.83,166.5,0.83,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,11095.0,"0.85,0.52"
906,44.0,5.0,第4节,第4节,-56.5,0.91,57.5,0.77,166.5,0.83,166.5,0.83,57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,8.0,GD,0.0,0,,21077.0,
907,44.0,5.0,第4节,第4节,-57.5,0.91,57.5,0.77,166.5,0.83,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,58.0,0,,21077.0,
908,44.0,5.0,第4节,第4节,-57.5,0.91,57.5,0.77,166.5,0.83,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,58.0,0,,21077.0,
909,44.0,5.0,第4节,第4节,-57.5,0.91,57.5,0.77,166.5,0.83,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
910,44.0,5.0,第4节,第4节,-57.5,0.91,57.5,0.77,166.5,0.83,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21095.0,"0.17,0.59"
911,44.0,5.0,第4节,第4节,-57.5,0.8,55.5,0.87,166.5,0.83,166.5,0.83,55.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,11077.0,
912,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,166.5,0.83,165.5,0.87,-55.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,11077.0,
913,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,165.5,0.8,165.5,0.87,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,0.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,11077.0,
914,44.0,5.0,第4节,第4节,-55.5,0.8,55.5,0.87,165.5,0.8,165.5,0.87,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,11086.0,
915,44.0,5.0,第4节,第4节,-55.5,0.8,56.5,0.87,165.5,0.8,165.5,0.87,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
916,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.8,165.5,0.8,165.5,0.87,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
917,44.0,5.0,第4节,第4节,-56.5,0.87,57.5,0.8,165.5,0.8,165.5,0.87,57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
918,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,165.5,0.8,166.5,0.83,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
919,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,45.0,0.0,1,7.0,GD,42.0,0,,21077.0,
920,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,0.0,2.0,3.0,1.0,0.0,55.0,0.0,89.0,90.0,0.0,1,7.0,GD,42.0,0,,21078.0,
921,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,1.0,2.0,3.0,1.0,0.0,55.0,50.0,89.0,90.0,0.0,1,7.0,GD,42.0,0,,21079.0,"0.21,0.50"
922,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.83,166.5,0.83,166.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,1.0,2.0,3.0,1.0,0.0,55.0,50.0,90.0,45.0,0.0,1,7.0,GD,42.0,0,,21078.0,"0.21,0.50"
923,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,166.5,0.91,166.5,0.77,166.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,90.0,91.0,0.0,1,7.0,GD,42.0,0,,21079.0,"0.21,0.50"
924,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,166.5,0.91,166.5,0.77,166.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,42.0,0,,11077.0,
925,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,42.0,0,,11077.0,
926,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,38.0,0,,11077.0,
927,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,38.0,0,,11077.0,
928,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,35.0,0,,11077.0,
929,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,35.0,0,,11077.0,
930,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,0.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11077.0,
931,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,21086.0,
932,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,165.5,0.91,165.5,0.77,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11077.0,
933,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.87,165.5,0.91,165.5,0.77,165.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,
934,44.0,5.0,第4节,第4节,-57.5,0.8,56.5,0.87,165.5,0.91,165.5,0.77,56.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,
935,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,165.5,0.91,167.5,0.87,-56.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,
936,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,167.5,0.8,167.5,0.87,167.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,55.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,
937,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,167.5,0.8,167.5,0.87,167.5,4.0,1:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,52.4,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11080.0,"0.80,0.50"
938,44.0,5.0,第4节,第4节,-56.5,0.83,57.5,0.83,167.5,0.8,167.5,0.87,57.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,52.4,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,"0.80,0.50"
939,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,167.5,0.8,166.5,0.83,-57.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,52.4,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,"0.80,0.50"
940,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,166.5,0.83,166.5,0.83,166.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,52.4,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11078.0,"0.80,0.50"
941,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,166.5,0.83,166.5,0.83,166.5,4.0,2:2,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,11080.0,"0.80,0.50"
942,44.0,5.0,第4节,第4节,-57.5,0.87,58.5,0.8,166.5,0.83,166.5,0.83,58.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,21077.0,
943,44.0,5.0,第4节,第4节,-58.5,0.87,58.5,0.8,166.5,0.83,165.5,0.77,-58.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,21077.0,
944,44.0,5.0,第4节,第4节,-58.5,0.87,58.5,0.8,165.5,0.91,165.5,0.77,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,22.0,0,,21077.0,
945,44.0,5.0,第4节,第4节,-58.5,0.87,58.5,0.8,165.5,0.91,165.5,0.77,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,21.0,0,,21077.0,
946,44.0,5.0,第4节,第4节,-58.5,0.87,58.5,0.8,165.5,0.91,165.5,0.77,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,21.0,0,,21077.0,
947,44.0,5.0,第4节,第4节,-58.5,0.87,58.5,0.8,165.5,0.91,165.5,0.77,165.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,21077.0,
948,44.0,5.0,第4节,第4节,-58.5,0.8,56.5,0.87,165.5,0.91,165.5,0.77,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,11077.0,
949,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,165.5,0.91,164.5,0.77,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,11077.0,
950,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,164.5,0.91,164.5,0.77,164.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,11077.0,
951,44.0,5.0,第4节,第4节,-56.5,0.8,56.5,0.87,164.5,0.91,164.5,0.77,164.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,21077.0,
952,44.0,5.0,第4节,第4节,-56.5,0.8,57.5,0.87,164.5,0.91,164.5,0.77,57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,8.0,0,,21077.0,
953,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,164.5,0.87,164.5,0.8,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,6.0,0,,21077.0,
954,44.0,5.0,第4节,第4节,-57.5,0.8,57.5,0.87,164.5,0.87,164.5,0.8,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,6.0,0,,21094.0,"0.36,0.38"
955,44.0,5.0,第4节,第4节,-57.5,0.83,56.5,0.83,164.5,0.87,164.5,0.8,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,7.0,GD,6.0,0,,11077.0,
956,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,164.5,0.87,164.5,0.8,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,11077.0,
957,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,163.5,0.87,163.5,0.8,163.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,21077.0,
958,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,163.5,0.87,163.5,0.8,163.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,21077.0,
959,44.0,5.0,第4节,第4节,-56.5,0.83,57.5,0.83,163.5,0.87,163.5,0.8,57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,21077.0,
960,44.0,5.0,第4节,第4节,-57.5,0.83,57.5,0.83,163.5,0.87,163.5,0.8,-57.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,21095.0,"0.10,0.51"
961,44.0,5.0,第4节,第4节,-57.5,0.91,56.5,0.77,163.5,0.87,163.5,0.8,56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,11077.0,
962,44.0,5.0,第4节,第4节,-56.5,0.91,56.5,0.77,163.5,0.87,162.5,0.77,-56.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,11077.0,
963,44.0,5.0,第4节,第4节,-56.5,0.91,56.5,0.77,162.5,0.91,162.5,0.77,162.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,51.0,0,,11077.0,
964,44.0,5.0,第4节,第4节,-56.5,0.91,56.5,0.77,162.5,0.91,162.5,0.77,162.5,4.0,,0.0,6.0,13.0,8.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,45.0,0.0,1,6.0,GD,40.0,0,,11077.0,
965,44.0,5.0,第4节,第4节,-56.5,0.91,56.5,0.77,162.5,0.91,162.5,0.77,162.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,47.0,45.0,0.0,1,6.0,GD,40.0,0,,11074.0,"0.83,0.48"
966,44.0,5.0,第4节,第4节,-56.5,0.91,56.5,0.77,162.5,0.91,162.5,0.77,162.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,47.0,0.0,1,6.0,GD,40.0,0,,21077.0,
967,44.0,5.0,第4节,第4节,-56.5,0.77,54.5,0.91,162.5,0.91,162.5,0.77,54.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,47.0,0.0,1,6.0,GD,40.0,0,,21077.0,
968,44.0,5.0,第4节,第4节,-54.5,0.77,54.5,0.91,162.5,0.91,162.5,0.77,-54.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,47.0,0.0,1,6.0,GD,32.0,0,,21077.0,
969,44.0,5.0,第4节,第4节,-54.5,0.77,54.5,0.91,164.5,0.83,164.5,0.83,164.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,47.0,0.0,1,6.0,GD,32.0,0,,21077.0,
970,44.0,5.0,第4节,第4节,-54.5,0.77,54.5,0.91,164.5,0.83,164.5,0.83,164.5,4.0,,0.0,6.0,13.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,47.0,0.0,1,6.0,GD,18.0,0,,21077.0,
971,44.0,5.0,第4节,第4节,-54.5,0.77,54.5,0.91,164.5,0.83,164.5,0.83,164.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,91.0,94.0,0.0,1,6.0,GD,18.0,0,,21075.0,"0.33,0.75"
972,44.0,5.0,第4节,第4节,-54.5,0.77,54.5,0.91,164.5,0.83,164.5,0.83,164.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,18.0,0,,11077.0,
973,44.0,5.0,第4节,第4节,-54.5,0.83,56.5,0.83,164.5,0.83,164.5,0.83,56.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,18.0,0,,11077.0,
974,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,164.5,0.83,166.5,0.8,-56.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,18.0,0,,11077.0,
975,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,166.5,0.87,166.5,0.8,166.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,18.0,0,,11077.0,
976,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,166.5,0.87,166.5,0.8,166.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,18.0,0,,11094.0,"0.56,0.18"
977,44.0,5.0,第4节,第4节,-56.5,0.83,56.5,0.83,166.5,0.87,166.5,0.8,166.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,11.0,0,,21077.0,
978,44.0,5.0,第4节,第4节,-56.5,0.87,57.5,0.8,166.5,0.87,166.5,0.8,57.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,6.0,GD,11.0,0,,21077.0,
979,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.77,166.5,0.91,-57.5,4.0,,0.0,6.0,14.0,9.0,27.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,47.0,0.0,1,5.0,GD,54.0,0,,21077.0,
980,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.77,166.5,0.91,-57.5,4.0,,0.0,6.0,14.0,9.0,28.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,94.0,96.0,0.0,1,5.0,GD,54.0,0,,21074.0,"0.13,0.59"
981,44.0,5.0,第4节,第4节,-57.5,0.87,57.5,0.8,166.5,0.77,166.5,0.91,-57.5,4.0,,0.0,6.0,14.0,9.0,28.0,11.0,2.0,2.0,3.0,1.0,1.0,50.0,66.7,96.0,47.0,0.0,1,5.0,GD,54.0,0,,11077.0,
