,AM,AS,CB,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,MS,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
968,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124244.0,11077.0,,0.0,0.0
969,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124246.0,11077.0,,0.0,0.0
970,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124246.0,21086.0,,0.0,0.0
971,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124247.0,21086.0,,0.0,0.0
972,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124247.0,21086.0,,0.0,0.0
973,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124248.0,21086.0,,0.0,0.0
974,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,0.0,20180721124248.0,21086.0,,0.0,0.0
975,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,158.5,0.83,158.5,0.83,-16.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,1.0,20180721124255.0,21086.0,,0.0,0.0
976,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,157.5,0.87,158.5,0.8,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,10.0,1~GD,7.0,1.0,20180721124255.0,11077.0,,0.0,0.0
977,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,157.5,0.87,157.5,0.8,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180721124303.0,11077.0,,0.0,0.0
978,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,157.5,0.8,157.5,0.8,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,59.0,1.0,20180721124303.0,11077.0,,0.0,0.0
979,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,157.5,0.8,157.5,0.87,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180721124312.0,11077.0,,0.0,0.0
980,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,156.5,0.87,157.5,0.8,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,51.0,1.0,20180721124312.0,11077.0,,0.0,0.0
981,,,PHUMUSVI,第3节,1.0,第3节,16.5,0.8,-16.5,0.87,156.5,0.87,156.5,0.8,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,49.0,1.0,20180721124313.0,11077.0,,0.0,0.0
982,,,PHUMUSVI,第3节,1.0,第3节,15.5,0.83,-15.5,0.87,156.5,0.87,156.5,0.8,15.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,49.0,1.0,20180721124313.0,11077.0,,0.0,0.0
983,,,PHUMUSVI,第3节,1.0,第3节,15.5,0.83,-15.5,0.83,156.5,0.83,156.5,0.83,-15.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721124322.0,21077.0,,0.0,0.0
984,,,PHUMUSVI,第3节,1.0,第3节,15.5,0.83,-15.5,0.83,158.5,0.83,156.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,26.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721124322.0,21077.0,,0.0,0.0
985,,,PHUMUSVI,第3节,1.0,第3节,15.5,0.83,-15.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180721124328.0,21077.0,,0.0,0.0
986,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,34.0,1.0,20180721124328.0,21077.0,,0.0,0.0
987,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124329.0,21074.0,,0.0,0.0
988,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124329.0,21074.0,,0.0,0.0
989,44.0,5.0,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124333.0,21074.0,,0.0,0.0
990,44.0,5.0,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124333.0,21081.0,,0.0,0.0
991,44.0,5.0,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,158.5,0.83,158.5,0.83,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,2.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124336.0,21081.0,,0.0,0.0
992,44.0,5.0,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,159.5,0.83,158.5,0.83,159.5,1.0,3.0,9482924.0,0.0,^,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,0.0,20180721124336.0,21077^11081,,0.0,0.0
993,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,3.0,9482924.0,0.0,^,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124515.0,21077^11081,,0.0,0.0
994,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124515.0,21077.0,,0.0,0.0
995,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,159.5,0.83,159.5,0.83,159.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124516.0,21077.0,,0.0,0.0
996,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.8,-14.5,0.83,159.5,0.83,159.5,0.83,14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124516.0,21077.0,,0.0,0.0
997,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.8,-14.5,0.87,159.5,0.83,159.5,0.83,-14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124516.0,11077.0,,0.0,0.0
998,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.8,-14.5,0.87,158.5,0.83,159.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721124516.0,11077.0,,0.0,0.0
999,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.8,-14.5,0.87,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721124524.0,11077.0,,0.0,0.0
1000,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721124524.0,11077.0,,0.0,0.0
1001,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124527.0,11077.0,,0.0,0.0
1002,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124527.0,11077.0,,0.0,0.0
1003,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124531.0,11077.0,,0.0,0.0
1004,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124531.0,21086.0,,0.0,0.0
1005,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124533.0,21086.0,,0.0,0.0
1006,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124533.0,21086.0,,0.0,0.0
1007,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124534.0,21086.0,,0.0,0.0
1008,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,0.0,20180721124534.0,21086.0,,0.0,0.0
1009,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,158.5,0.83,158.5,0.83,158.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,1.0,20180721124544.0,21086.0,,0.0,0.0
1010,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,158.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,21.0,1.0,20180721124544.0,11077.0,,0.0,0.0
1011,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,0.0,20180721124551.0,11077.0,,0.0,0.0
1012,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,0.0,20180721124551.0,11077.0,,0.0,0.0
1013,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,0.0,20180721124553.0,11077.0,,0.0,0.0
1014,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,0.0,20180721124553.0,11077.0,,0.0,0.0
1015,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,1.0,20180721124559.0,11077.0,,0.0,0.0
1016,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,1.0,20180721124559.0,11077.0,,0.0,0.0
1017,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,13.0,1.0,20180721124559.0,11077.0,,0.0,0.0
1018,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,157.5,0.8,157.5,0.87,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,5.0,1.0,20180721124607.0,21077.0,,0.0,0.0
1019,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,156.5,0.83,157.5,0.83,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,9.0,1~GD,5.0,1.0,20180721124607.0,21077.0,,0.0,0.0
1020,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,156.5,0.83,156.5,0.83,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,57.0,1.0,20180721124616.0,21077.0,,0.0,0.0
1021,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,155.5,0.83,156.5,0.83,155.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,57.0,1.0,20180721124616.0,21077.0,,0.0,0.0
1022,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,155.5,0.83,155.5,0.83,155.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,50.0,1.0,20180721124621.0,21077.0,,0.0,0.0
1023,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,155.5,0.83,155.5,0.83,14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,50.0,1.0,20180721124621.0,21077.0,,0.0,0.0
1024,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,155.5,0.8,155.5,0.87,-14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,44.0,1.0,20180721124627.0,11077.0,,0.0,0.0
1025,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,155.5,0.8,155.5,0.87,-14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,44.0,1.0,20180721124627.0,11077.0,,0.0,0.0
1026,,,PHUMUSVI,第3节,1.0,第3节,14.5,0.83,-14.5,0.83,155.5,0.8,155.5,0.87,-14.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180721124629.0,11077.0,,0.0,0.0
1027,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,155.5,0.8,155.5,0.87,13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180721124629.0,11077.0,,0.0,0.0
1028,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,155.5,0.83,155.5,0.87,-13.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,28.0,0.0,0.0,1,8.0,1~GD,43.0,1.0,20180721124629.0,21077.0,,0.0,0.0
1029,,,PHUMUSVI,第3节,1.0,第3节,13.5,0.83,-13.5,0.83,157.5,0.83,155.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721124635.0,21077.0,,0.0,0.0
1030,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-13.5,0.83,157.5,0.83,157.5,0.83,157.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721124635.0,21077.0,,0.0,0.0
1031,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.83,157.5,0.83,11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,36.0,1.0,20180721124635.0,21077.0,,0.0,0.0
1032,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.8,157.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,0.0,20180721124638.0,21074.0,,0.0,0.0
1033,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.8,157.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,0.0,20180721124638.0,21074.0,,0.0,0.0
1034,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.8,157.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721124645.0,21074.0,,0.0,0.0
1035,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.8,157.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721124645.0,21074.0,,0.0,0.0
1036,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,157.5,0.8,157.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721124646.0,21074.0,,0.0,0.0
1037,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,157.5,0.8,157.5,0.87,12.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,34.0,1.0,20180721124646.0,21074.0,,0.0,0.0
1038,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,157.5,0.83,157.5,0.87,-12.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721124654.0,11077.0,,0.0,0.0
1039,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,156.5,0.83,157.5,0.83,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721124654.0,11077.0,,0.0,0.0
1040,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,156.5,0.8,156.5,0.83,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721124654.0,11077.0,,0.0,0.0
1041,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,156.5,0.8,156.5,0.87,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,26.0,1.0,20180721124654.0,11077.0,,0.0,0.0
1042,,,PHUMUSVI,第3节,1.0,第3节,12.5,0.83,-12.5,0.83,156.5,0.8,156.5,0.87,156.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,23.0,1.0,20180721124656.0,11077.0,,0.0,0.0
1043,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,156.5,0.8,156.5,0.87,11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,23.0,1.0,20180721124656.0,11077.0,,0.0,0.0
1044,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,156.5,0.83,156.5,0.87,-11.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,23.0,1.0,20180721124656.0,21077.0,,0.0,0.0
1045,,,PHUMUSVI,第3节,1.0,第3节,11.5,0.83,-11.5,0.83,155.5,0.83,156.5,0.83,155.5,1.0,3.0,9482924.0,0.0,,0.0,1.0,8.0,9.0,4.0,1.0,1.0,44.4,46.0,46.0,30.0,0.0,0.0,1,8.0,1~GD,15.0,1.0,20180721124704.0,21077.0,,0.0,0.0
