,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
62,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,3.0,0.0,1,8.0,GD,4.0,0,,11074.0,0.87,0.8
63,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.87,0.8
64,,,,第1节,1.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,1.5,1.0,0.87,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.87,0.8
65,,,,第1节,-1.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-1.5,1.0,0.8,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.87,0.8
66,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.8,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.87,0.8
67,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,1.0,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,4.0,0,,21077.0,0.87,0.8
68,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.71,,,2.0,1.0,0.0,5.0,2.0,0.0,8.0,5.0,0.0,1,8.0,GD,0.0,0,,21077.0,0.87,0.8
69,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.71,,,2.0,2.0,0.0,5.0,2.0,0.0,8.0,10.0,0.0,1,8.0,GD,0.0,0,,21074.0,0.87,0.8
70,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.71,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.87,0.8
71,,,,第1节,3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,3.5,1.0,0.8,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.87,0.8
72,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,0.87,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.87,0.8
73,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.87,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.87,0.8
74,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.87,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,7.0,GD,49.0,0,,11077.0,0.87,0.8
75,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,1.25,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,7.0,GD,49.0,0,,11077.0,0.87,0.8
76,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.0,,,2.0,2.0,0.0,5.0,2.0,0.0,10.0,5.0,0.0,1,7.0,GD,45.0,0,,11077.0,0.87,0.8
77,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.0,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,45.0,0,,21086.0,0.87,0.8
78,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.0,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11077.0,0.87,0.8
79,,,,第1节,2.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,2.5,1.0,0.83,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11077.0,0.87,0.8
80,,,,第1节,-2.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-2.5,1.0,0.83,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11077.0,0.87,0.8
81,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.83,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11077.0,0.87,0.8
82,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,1.2,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11077.0,0.87,0.8
83,,,,第1节,1.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,1.5,1.0,0.63,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
84,,,,第1节,-1.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-1.5,1.0,0.63,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
85,,,,第1节,176.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,176.5,1.0,0.63,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
86,,,,第1节,176.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,176.5,1.0,1.0,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
87,,,,第1节,2.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,2.5,1.0,0.71,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
88,,,,第1节,-2.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-2.5,1.0,0.71,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
89,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.71,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
90,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,1.1,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
91,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.66,1:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11080.0,0.87,0.8
92,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.66,2:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11078.0,0.87,0.8
93,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.66,2:2,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,5.0,0.0,1,7.0,GD,33.0,0,,11079.0,0.87,0.8
94,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.66,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,6.0,0.0,1,7.0,GD,33.0,0,,21077.0,0.87,0.8
95,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.8,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,6.0,0.0,1,7.0,GD,33.0,0,,21077.0,0.87,0.8
96,,,,第1节,176.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,176.5,1.0,0.87,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,6.0,0.0,1,7.0,GD,33.0,0,,21077.0,0.87,0.8
97,,,,第1节,176.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,176.5,1.0,0.83,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,6.0,0.0,1,7.0,GD,33.0,0,,21077.0,0.87,0.8
98,,,,第1节,3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,3.5,1.0,0.83,,,2.0,2.0,0.0,5.0,3.0,0.0,10.0,6.0,0.0,1,7.0,GD,33.0,0,,21077.0,0.87,0.8
99,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,0.83,,,2.0,3.0,0.0,5.0,3.0,0.0,10.0,12.0,0.0,1,7.0,GD,33.0,0,,21074.0,0.87,0.8
100,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,0.83,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,7.0,GD,10.0,0,,11077.0,0.87,0.8
101,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,1.25,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,7.0,GD,10.0,0,,11077.0,0.87,0.8
102,,,,第1节,-3.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,-3.5,1.0,0.0,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,7.0,GD,5.0,0,,11077.0,0.87,0.8
103,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.0,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,7.0,GD,5.0,0,,11077.0,0.87,0.8
104,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,1.3,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,7.0,GD,5.0,0,,11077.0,0.87,0.8
105,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.56,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,57.0,0,,11077.0,0.87,0.8
106,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.56,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,57.0,0,,21077.0,0.87,0.8
107,,,,第1节,175.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,175.5,1.0,0.56,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.87,0.8
108,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,0.56,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.87,0.8
109,,,,第1节,174.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,174.5,1.0,1.25,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.87,0.8
110,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.87,0.8
111,,,,第1节,173.5,1.5,0.8,-1.5,0.87,168.5,0.83,168.5,0.83,173.5,1.0,0.0,,,2.0,3.0,0.0,5.0,3.0,0.0,12.0,6.0,0.0,1,6.0,GD,31.0,0,,11077.0,0.87,0.8
