,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
794,44.0,5.0,第3节,第3节,,-17.5,0.87,17.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,46.0,29.0,0.0,1.0,9.0,11.0,1.0,20180630131549.0,21077.0,0.66,1.1
795,44.0,5.0,第3节,第3节,,-17.5,0.87,17.5,0.8,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,46.0,29.0,0.0,1.0,9.0,4.0,1.0,20180630131552.0,21077.0,0.66,1.1
796,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,9.0,4.0,1.0,20180630131552.0,11077.0,0.66,1.1
797,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,43.0,1.0,20180630131612.0,11077.0,0.66,1.1
798,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,43.0,0.0,20180630131612.0,21077.0,0.66,1.1
799,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21077.0,0.66,1.1
800,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,11086.0,0.66,1.1
801,44.0,5.0,第3节,第3节,,-17.5,0.8,17.5,0.87,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21077.0,0.66,1.1
802,44.0,5.0,第3节,第3节,,-17.5,0.8,17.5,0.87,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21077.0,0.66,1.1
803,44.0,5.0,第3节,第3节,,-17.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,18.5,3.0,0.0,1:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
804,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,140.5,0.83,-18.5,3.0,0.0,1:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
805,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,1:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
806,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,1:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
807,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,1:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21080.0,0.66,1.1
808,44.0,5.0,第3节,第3节,,-18.5,0.87,18.5,0.8,139.5,0.83,139.5,0.83,139.5,3.0,0.0,2:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
809,44.0,5.0,第3节,第3节,,-18.5,0.87,18.5,0.8,139.5,0.83,139.5,0.83,139.5,3.0,0.0,2:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21078.0,0.66,1.1
810,44.0,5.0,第3节,第3节,,-18.5,0.8,17.5,0.87,139.5,0.83,139.5,0.83,17.5,3.0,0.0,2:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21080.0,0.66,1.1
811,44.0,5.0,第3节,第3节,,-17.5,0.8,17.5,0.87,139.5,0.83,138.5,0.83,-17.5,3.0,0.0,2:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21080.0,0.66,1.1
812,44.0,5.0,第3节,第3节,,-17.5,0.8,17.5,0.87,138.5,0.83,138.5,0.83,138.5,3.0,0.0,2:2,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,21080.0,0.66,1.1
813,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,138.5,0.83,139.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,11077.0,0.66,1.1
814,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,11077.0,0.66,1.1
815,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,0.0,20180630131619.0,11077.0,0.66,1.1
816,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,1.0,20180630131649.0,11077.0,0.66,1.1
817,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,37.0,1.0,20180630131649.0,21077.0,0.66,1.1
818,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131708.0,21077.0,0.66,1.1
819,44.0,5.0,第3节,第3节,,-17.5,0.77,17.5,0.91,137.5,0.83,137.5,0.83,137.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131708.0,21077.0,0.66,1.1
820,44.0,5.0,第3节,第3节,,-17.5,0.77,17.5,0.91,137.5,0.83,137.5,0.83,137.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131708.0,21077.0,0.66,1.1
821,44.0,5.0,第3节,第3节,,-17.5,0.77,17.5,0.91,137.5,0.83,137.5,0.83,137.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131711.0,21077.0,0.66,1.1
822,44.0,5.0,第3节,第3节,,-17.5,0.87,19.5,0.8,137.5,0.83,137.5,0.83,19.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131711.0,21077.0,0.66,1.1
823,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,137.5,0.83,138.5,0.83,-19.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131711.0,21077.0,0.66,1.1
824,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,8.0,16.0,1.0,20180630131711.0,21077.0,0.66,1.1
825,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,7.0,59.0,1.0,20180630131725.0,21077.0,0.66,1.1
826,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,46.0,29.0,0.0,1.0,7.0,59.0,1.0,20180630131725.0,21074.0,0.66,1.1
827,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,59.0,1.0,20180630131725.0,11077.0,0.66,1.1
828,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,59.0,1.0,20180630131725.0,11077.0,0.66,1.1
829,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,0.0,7.0,57.0,1.0,20180630131727.0,11077.0,0.66,1.1
830,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,0.0,7.0,57.0,0.0,20180630131727.0,11077.0,0.66,1.1
831,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,11077.0,0.66,1.1
832,44.0,5.0,第3节,第3节,,-19.5,0.87,19.5,0.8,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,11086.0,0.66,1.1
833,44.0,5.0,第3节,第3节,,-19.5,0.83,20.5,0.83,138.5,0.83,138.5,0.83,20.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21077.0,0.66,1.1
834,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,138.5,0.83,139.5,0.83,-20.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21077.0,0.66,1.1
835,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21077.0,0.66,1.1
836,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21077.0,0.66,1.1
837,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,1:1,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21078.0,0.66,1.1
838,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,1:1,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,21080.0,0.66,1.1
839,44.0,5.0,第3节,第3节,,-20.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,19.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,11077.0,0.66,1.1
840,44.0,5.0,第3节,第3节,,-19.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,-19.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,0.0,20180630131729.0,11077.0,0.66,1.1
841,44.0,5.0,第3节,第3节,,-19.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,-19.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,1.0,20180630131752.0,11077.0,0.66,1.1
842,44.0,5.0,第3节,第3节,,-19.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,-19.5,3.0,0.0,,48.0,29.0,0.0,1.0,7.0,57.0,1.0,20180630131752.0,11074.0,0.66,1.1
843,44.0,5.0,第3节,第3节,,-19.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,-19.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,57.0,1.0,20180630131752.0,21077.0,0.66,1.1
844,44.0,5.0,第3节,第3节,,-19.5,0.8,19.5,0.87,139.5,0.83,139.5,0.83,-19.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,47.0,1.0,20180630131800.0,21077.0,0.66,1.1
845,44.0,5.0,第3节,第3节,,-19.5,0.83,18.5,0.83,139.5,0.83,139.5,0.83,18.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,47.0,1.0,20180630131800.0,21077.0,0.66,1.1
846,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,139.5,0.83,140.5,0.83,-18.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,47.0,1.0,20180630131800.0,21077.0,0.66,1.1
847,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,47.0,1.0,20180630131800.0,21077.0,0.66,1.1
848,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,47.0,1.0,20180630131800.0,21077.0,0.66,1.1
849,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,46.0,1.0,20180630131802.0,21077.0,0.66,1.1
850,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,46.0,0.0,20180630131802.0,21077.0,0.66,1.1
851,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,21077.0,0.66,1.1
852,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,21086.0,0.66,1.1
853,44.0,5.0,第3节,第3节,,-18.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,17.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
854,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,139.5,0.83,-17.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
855,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
856,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
857,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
858,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
859,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
860,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
861,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
862,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,1.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
863,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
864,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
865,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
866,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
867,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
868,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11077.0,0.66,1.1
869,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,1:2,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11078.0,0.66,1.1
870,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,1:2,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11079.0,0.66,1.1
871,44.0,5.0,第3节,第3节,,-17.5,0.87,17.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,0.0,2:2,48.0,31.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11078.0,0.66,1.1
872,44.0,5.0,第3节,第3节,,-17.5,0.87,17.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,0.0,2:2,48.0,32.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11078.0,0.66,1.1
873,44.0,5.0,第3节,第3节,,-17.5,0.87,17.5,0.8,141.5,0.83,141.5,0.83,141.5,3.0,0.0,2:2,48.0,32.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,11080.0,0.66,1.1
874,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,21077.0,0.66,1.1
875,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,27.0,0.0,20180630131820.0,21077.0,0.66,1.1
876,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,27.0,1.0,20180630131920.0,21077.0,0.66,1.1
877,44.0,5.0,第3节,第3节,,-17.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,27.0,1.0,20180630131920.0,11077.0,0.66,1.1
878,44.0,5.0,第3节,第3节,,-17.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,26.0,1.0,20180630131921.0,11077.0,0.66,1.1
879,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,140.5,0.83,140.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,26.0,1.0,20180630131921.0,11077.0,0.66,1.1
880,44.0,5.0,第3节,第3节,,-16.5,0.83,17.5,0.83,140.5,0.83,140.5,0.83,17.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,26.0,1.0,20180630131921.0,21077.0,0.66,1.1
881,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,140.5,0.83,139.5,0.83,-17.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,26.0,1.0,20180630131921.0,21077.0,0.66,1.1
882,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,26.0,1.0,20180630131921.0,21077.0,0.66,1.1
883,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,14.0,1.0,20180630131933.0,21077.0,0.66,1.1
884,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,14.0,1.0,20180630131933.0,21077.0,0.66,1.1
885,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,14.0,1.0,20180630131934.0,21077.0,0.66,1.1
886,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,14.0,1.0,20180630131934.0,11077.0,0.66,1.1
887,44.0,5.0,第3节,第3节,,-17.5,0.83,17.5,0.83,139.5,0.83,139.5,0.83,139.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,7.0,1.0,20180630131940.0,11077.0,0.66,1.1
888,44.0,5.0,第3节,第3节,,-17.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,7.0,1.0,20180630131940.0,11077.0,0.66,1.1
889,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,7.0,1.0,20180630131940.0,11077.0,0.66,1.1
890,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,7.0,1.0,20180630131942.0,11077.0,0.66,1.1
891,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,7.0,7.0,0.0,20180630131942.0,11077.0,0.66,1.1
892,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,11077.0,0.66,1.1
893,44.0,5.0,第3节,第3节,,-16.5,0.83,16.5,0.83,139.5,0.83,139.5,0.83,-16.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,11086.0,0.66,1.1
894,44.0,5.0,第3节,第3节,,-16.5,0.83,18.5,0.83,139.5,0.83,139.5,0.83,18.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,21077.0,0.66,1.1
895,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,139.5,0.83,138.5,0.83,-18.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,21077.0,0.66,1.1
896,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,21077.0,0.66,1.1
897,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,0.0,20180630131954.0,21077.0,0.66,1.1
898,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,1.0,20180630132018.0,21077.0,0.66,1.1
899,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,1.0,20180630132018.0,21077.0,0.66,1.1
900,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,1.0,20180630132019.0,21077.0,0.66,1.1
901,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,48.0,32.0,0.0,1.0,6.0,53.0,1.0,20180630132019.0,21074.0,0.66,1.1
902,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,53.0,1.0,20180630132019.0,11077.0,0.66,1.1
903,44.0,5.0,第3节,第3节,,-18.5,0.83,18.5,0.83,138.5,0.83,138.5,0.83,138.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,37.0,1.0,20180630132034.0,11077.0,0.66,1.1
904,44.0,5.0,第3节,第3节,,-18.5,0.83,19.5,0.83,138.5,0.83,138.5,0.83,19.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,37.0,1.0,20180630132034.0,11077.0,0.66,1.1
905,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,138.5,0.83,140.5,0.83,-19.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,37.0,1.0,20180630132034.0,11077.0,0.66,1.1
906,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,37.0,1.0,20180630132034.0,11077.0,0.66,1.1
907,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,37.0,1.0,20180630132034.0,11077.0,0.66,1.1
908,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,0.0,6.0,36.0,1.0,20180630132036.0,11077.0,0.66,1.1
909,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,0.0,6.0,36.0,0.0,20180630132036.0,11077.0,0.66,1.1
910,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,36.0,0.0,20180630132037.0,11077.0,0.66,1.1
911,44.0,5.0,第3节,第3节,,-19.5,0.83,19.5,0.83,140.5,0.83,140.5,0.83,140.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,36.0,0.0,20180630132037.0,11086.0,0.66,1.1
912,44.0,5.0,第3节,第3节,,-19.5,0.83,20.5,0.83,140.5,0.83,140.5,0.83,20.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,36.0,0.0,20180630132037.0,21077.0,0.66,1.1
913,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,140.5,0.83,140.5,0.83,-20.5,3.0,0.0,,50.0,32.0,0.0,1.0,6.0,36.0,0.0,20180630132037.0,21077.0,0.66,1.1
914,44.0,5.0,第3节,第3节,,-20.5,0.83,20.5,0.83,140.5,0.83,140.5,0.83,-20.5,3.0,0.0,,50.0,32.0,1.0,1.0,6.0,36.0,0.0,20180630132037.0,21077.0,0.66,1.1
