,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
248,,,第2节,第2节,11.5,0.87,-11.5,0.8,130.5,0.83,130.5,0.83,11.5,2.0,,2,0,0,0,21,30,8,8,14.0,17.0,0.0,0,8.0,GD,9.0,1,20180709163023,21086.0,0.0,0.0
249,,,第2节,第2节,11.5,0.87,-11.5,0.8,130.5,0.83,130.5,0.83,11.5,2.0,,2,0,0,0,21,30,8,8,14.0,17.0,0.0,0,8.0,GD,4.0,1,20180709163023,11077.0,0.0,0.0
250,,,第2节,第2节,11.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,-12.5,2.0,,2,0,0,0,21,30,8,8,14.0,17.0,0.0,0,8.0,GD,4.0,1,20180709163023,11077.0,0.0,0.0
251,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,14.0,17.0,0.0,0,8.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
252,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,14.0,17.0,0.0,0,8.0,GD,1.0,1,20180709163023,11074.0,0.0,0.0
253,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,8.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
254,,,第2节,第2节,12.5,0.83,-13.5,0.83,130.5,0.83,130.5,0.83,-13.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,8.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
255,,,第2节,第2节,13.5,0.83,-13.5,0.83,130.5,0.83,130.5,0.83,13.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,7.0,GD,55.0,1,20180709163023,21077.0,0.0,0.0
256,,,第2节,第2节,13.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,-12.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,7.0,GD,55.0,1,20180709163023,21077.0,0.0,0.0
257,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,7.0,GD,47.0,1,20180709163023,21077.0,0.0,0.0
258,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,14.0,19.0,0.0,0,7.0,GD,47.0,1,20180709163023,21074.0,0.0,0.0
259,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,16.0,19.0,0.0,0,7.0,GD,47.0,1,20180709163023,11077.0,0.0,0.0
260,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,16.0,19.0,0.0,0,7.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
261,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,16.0,19.0,0.0,0,7.0,GD,45.0,1,20180709163023,11075.0,0.0,0.0
262,,,第2节,第2节,12.5,0.8,-12.5,0.87,130.5,0.83,130.5,0.83,12.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,45.0,1,20180709163023,21077.0,0.0,0.0
263,,,第2节,第2节,12.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,45.0,1,20180709163023,21077.0,0.0,0.0
264,,,第2节,第2节,14.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
265,,,第2节,第2节,14.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,32.0,1,20180709163023,21077.0,0.0,0.0
266,,,第2节,第2节,14.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,30.0,1,20180709163023,21077.0,0.0,0.0
267,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,30.0,1,20180709163023,21081.0,0.0,0.0
268,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,130.5,0.83,130.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,8.0,1,20180709163023,21077.0,0.0,0.0
269,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,7.0,GD,8.0,1,20180709163023,11077.0,0.0,0.0
270,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,6.0,GD,53.0,1,20180709163023,11077.0,0.0,0.0
271,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,6.0,GD,53.0,1,20180709163023,11077.0,0.0,0.0
272,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,6.0,GD,50.0,1,20180709163023,11077.0,0.0,0.0
273,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,6.0,GD,50.0,1,20180709163023,11074.0,0.0,0.0
274,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,22.0,0.0,0,6.0,GD,46.0,1,20180709163023,21077.0,0.0,0.0
275,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,46.0,1,20180709163023,21077.0,0.0,0.0
276,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,46.0,1,20180709163023,21077.0,0.0,0.0
277,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,126.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,46.0,1,20180709163023,21077.0,0.0,0.0
278,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,46.0,1,20180709163023,21077.0,0.0,0.0
279,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,41.0,1,20180709163023,21077.0,0.0,0.0
280,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,41.0,1,20180709163023,11086.0,0.0,0.0
281,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,35.0,1,20180709163023,21077.0,0.0,0.0
282,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,35.0,1,20180709163023,11077.0,0.0,0.0
283,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
284,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
285,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,11077.0,0.0,0.0
286,44.0,5.0,第2节,第2节,15.5,0.87,-14.5,0.8,125.5,0.83,125.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,21077.0,0.0,0.0
287,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.83,125.5,0.83,125.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,11077.0,0.0,0.0
288,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,125.5,0.83,125.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,11077.0,0.0,0.0
289,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,125.5,0.83,124.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,11077.0,0.0,0.0
290,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,18.0,1,20180709163023,11077.0,0.0,0.0
291,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,6.0,GD,4.0,1,20180709163023,11077.0,0.0,0.0
292,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,4.0,1,20180709163023,11077.0,0.0,0.0
293,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
294,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,45.0,1,20180709163023,11077.0,0.0,0.0
295,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,21077.0,0.0,0.0
296,44.0,5.0,第2节,第2节,15.5,0.87,-14.5,0.8,122.5,0.83,122.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,21077.0,0.0,0.0
297,44.0,5.0,第2节,第2节,14.5,0.87,-14.5,0.83,122.5,0.83,122.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,11077.0,0.0,0.0
298,44.0,5.0,第2节,第2节,14.5,0.83,-15.5,0.83,122.5,0.83,122.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,11077.0,0.0,0.0
299,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,122.5,0.83,121.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,11077.0,0.0,0.0
300,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,41.0,1,20180709163023,11077.0,0.0,0.0
301,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
302,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,30.0,1,20180709163023,11077.0,0.0,0.0
303,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,121.5,0.83,121.5,0.83,121.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,16.0,1,20180709163023,11077.0,0.0,0.0
304,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,16.0,1,20180709163023,11077.0,0.0,0.0
305,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,16.0,24.0,0.0,0,5.0,GD,16.0,1,20180709163023,11074.0,0.0,0.0
306,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,16.0,1,20180709163023,21077.0,0.0,0.0
307,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,120.5,0.83,120.5,0.83,120.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
308,44.0,5.0,第2节,第2节,15.5,0.83,-16.5,0.83,120.5,0.83,120.5,0.83,-16.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
309,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,120.5,0.83,123.5,0.83,16.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
310,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
311,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,123.5,0.83,122.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
312,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,12.0,1,20180709163023,21077.0,0.0,0.0
313,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,5.0,1,20180709163023,21077.0,0.0,0.0
314,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,5.0,1,20180709163023,21077.0,0.0,0.0
315,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
316,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,16.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,21075.0,0.0,0.0
317,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.83,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
318,44.0,5.0,第2节,第2节,16.5,0.83,-14.5,0.83,122.5,0.83,122.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
319,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,122.5,0.83,126.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
320,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,5.0,GD,1.0,1,20180709163023,11077.0,0.0,0.0
321,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,57.0,1,20180709163023,11077.0,0.0,0.0
322,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,126.5,0.83,126.5,0.83,126.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,57.0,1,20180709163023,11081.0,0.0,0.0
323,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,57.0,1,20180709163023,11077.0,0.0,0.0
324,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,57.0,1,20180709163023,21077.0,0.0,0.0
325,44.0,5.0,第2节,第2节,14.5,0.83,-13.5,0.83,125.5,0.83,125.5,0.83,-13.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,57.0,1,20180709163023,21077.0,0.0,0.0
326,44.0,5.0,第2节,第2节,13.5,0.83,-13.5,0.83,125.5,0.83,125.5,0.83,13.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
327,44.0,5.0,第2节,第2节,13.5,0.8,-14.5,0.87,125.5,0.83,125.5,0.83,-14.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
328,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,125.5,0.83,123.5,0.83,14.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
329,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
330,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,27.0,1,20180709163023,21077.0,0.0,0.0
331,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,27.0,1,20180709163023,11077.0,0.0,0.0
332,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,27.0,1,20180709163023,21086.0,0.0,0.0
333,44.0,5.0,第2节,第2节,14.5,0.8,-14.5,0.87,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,10.0,1,20180709163023,11077.0,0.0,0.0
334,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,10.0,1,20180709163023,11077.0,0.0,0.0
335,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,6.0,1,20180709163023,11077.0,0.0,0.0
336,44.0,5.0,第2节,第2节,14.5,0.83,-14.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,6.0,1,20180709163023,21086.0,0.0,0.0
337,44.0,5.0,第2节,第2节,14.5,0.8,-15.5,0.87,123.5,0.83,123.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,6.0,1,20180709163023,11077.0,0.0,0.0
338,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,123.5,0.83,123.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,11077.0,0.0,0.0
339,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,123.5,0.83,123.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,21086.0,0.0,0.0
340,44.0,5.0,第2节,第2节,15.5,0.8,-15.5,0.87,122.5,0.83,122.5,0.83,122.5,2.0,,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,11077.0,0.0,0.0
341,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,122.5,0.83,123.5,0.83,122.5,2.0,1:2,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
342,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,123.5,0.83,123.5,0.83,123.5,2.0,1:2,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
343,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,123.5,0.83,123.5,0.83,123.5,2.0,1:2,2,0,0,0,21,30,8,8,19.0,26.0,0.0,0,4.0,GD,2.0,1,20180709163023,11079.0,0.0,0.0
344,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,123.5,0.83,123.5,0.83,123.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
345,44.0,5.0,第2节,第2节,15.5,0.8,-16.5,0.87,123.5,0.83,123.5,0.83,-16.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
346,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,123.5,0.83,124.5,0.83,16.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
347,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
348,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.8,124.5,0.83,124.5,0.83,124.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
349,44.0,5.0,第2节,第2节,16.5,0.87,-15.5,0.8,124.5,0.83,124.5,0.83,-15.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
350,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.87,124.5,0.83,124.5,0.83,15.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
351,44.0,5.0,第2节,第2节,15.5,0.8,-16.5,0.87,124.5,0.83,124.5,0.83,-16.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11078.0,0.0,0.0
352,44.0,5.0,第2节,第2节,16.5,0.8,-16.5,0.87,124.5,0.83,124.5,0.83,16.5,2.0,2:2,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,11080.0,0.0,0.0
353,44.0,5.0,第2节,第2节,16.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,-15.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,2.0,1,20180709163023,21077.0,0.0,0.0
354,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,124.5,0.83,124.5,0.83,15.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
355,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,1.0,1,20180709163023,21077.0,0.0,0.0
356,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,4.0,GD,0.0,1,20180709163023,21077.0,0.0,0.0
357,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,3.0,GD,0.0,1,20180709163023,11077.0,0.0,0.0
358,44.0,5.0,第2节,第2节,15.5,0.83,-15.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,3.0,GD,49.0,1,20180709163023,11077.0,0.0,0.0
359,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,27.0,0.0,0,3.0,GD,49.0,1,20180709163023,11074.0,0.0,0.0
360,44.0,5.0,第2节,第2节,15.5,0.87,-15.5,0.8,123.5,0.83,123.5,0.83,123.5,2.0,,2,0,0,0,21,30,8,8,19.0,29.0,0.0,0,3.0,GD,49.0,1,20180709163023,21077.0,0.0,0.0
