,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
142,,,4.0,-31.5,0.7142857142857143,31.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,63.0,100.0,0,1,0.0,37.0,1.0,20181108145247.0,11077.0
143,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,^,71.0,100.0,0,1,0.0,32.0,1.0,20181108145254.0,11075^21077
144,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,32.0,1.0,20181108145255.0,21077.0
145,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,32.0,1.0,20181108145256.0,21077.0
146,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,34.0,1.0,20181108145257.0,21077.0
147,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,36.0,1.0,20181108145258.0,21077.0
148,,,4.0,-28.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,34.0,1.0,20181108145300.0,11077.0
149,,,4.0,-28.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,71.0,100.0,0,1,0.0,30.0,1.0,20181108145304.0,11077.0
150,,,4.0,-28.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,71.0,100.0,0,1,0.0,25.0,1.0,20181108145309.0,11077.0
151,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,71.0,100.0,0,1,0.0,21.0,1.0,20181108145314.0,11077.0
152,,,4.0,-29.5,0.7142857142857143,29.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,71.0,100.0,0,1,0.0,15.0,1.0,20181108145321.0,21077.0
153,,,4.0,-28.5,0.7142857142857143,28.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,71.0,100.0,0,1,0.0,13.0,1.0,20181108145324.0,11077.0
154,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,^,73.0,100.0,0,1,0.0,9.0,1.0,20181108145327.0,11074^21077
155,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,73.0,100.0,0,1,0.0,10.0,1.0,20181108145327.0,21077.0
156,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,2.0,,73.0,100.0,0,1,0.0,8.0,1.0,20181108145329.0,21077.0
157,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,73.0,100.0,0,1,0.0,0.0,0.0,20181108145337.0,21077.0
158,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,73.0,100.0,0,1,0.0,0.0,0.0,20181108145348.0,21077.0
159,,,4.0,-27.5,0.7142857142857143,27.5,1.0,168.5,0.8333333333333334,168.5,0.8333333333333334,1.0,,73.0,100.0,0,1,0.0,0.0,0.0,20181108145348.0,1084.0
