,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
43,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,56.0,1.0,20181109024527.0,21079^11077
44,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,48.0,1.0,20181109024536.0,21079^11077
45,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,45.0,1.0,20181109024539.0,11095.0
46,,,2.0,-14.5,0.0,14.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,36.0,1.0,20181109024548.0,21077.0
47,,,2.0,-14.5,0.0,14.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,28.0,1.0,20181109024556.0,21077.0
48,,,2.0,-14.5,0.0,14.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,20.0,1.0,20181109024604.0,21077.0
49,,,2.0,-13.5,0.0,13.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,20.0,1.0,20181109024604.0,11077.0
50,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,14.0,0.0,20181109024610.0,11077.0
51,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,12.0,0.0,20181109024611.0,11077.0
52,,,2.0,-13.5,0.0,13.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,16.0,1.0,20181109024627.0,11077.0
53,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,2:2^,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,7.0,1.0,20181109024635.0,11077.0
54,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,7.0,1.0,20181109024643.0,21077.0
55,,,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,3.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,0.0,0.0,20181109024643.0,21077.0
56,44.0,5.0,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,0.0,0.0,20181109024646.0,11081.0
57,44.0,5.0,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,1.0,0.0,1.0,20181109024745.0,11081.0
58,44.0,5.0,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,0.0,51.0,1.0,20181109024753.0,11081.0
59,44.0,5.0,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,7.0,6.0,69.6,64.3,55,68.0,0,1,0.0,48.0,0.0,20181109024756.0,11081.0
60,44.0,5.0,2.0,-12.5,0.0,12.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,^,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,64.3,55,68.0,0,1,0.0,48.0,0.0,20181109024757.0,11086^21077
61,44.0,5.0,2.0,-11.5,0.0,11.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,1:2,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,64.3,55,68.0,0,1,0.0,48.0,0.0,20181109024758.0,21078.0
62,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,1:2^2:2,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,55,68.0,0,1,0.0,48.0,0.0,20181109024820.0,21080^21078
63,44.0,5.0,2.0,-10.5,0.0,10.5,0.0,133.5,0.8695652173913043,133.5,0.8695652173913043,1.0,,1.0,5,9,12,16,16.0,9.0,2.0,-2,8.0,6.0,69.6,60.0,58,69.0,0,1,0.0,48.0,0.0,20181109024837.0,11077.0
