,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
179,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8,161.5,0.8695652173913043,22.0,,2.3,,1.0,6.0,3,17.0,12,,3,3.0,4,6.0,0,30.0,33.3,48.0,55,61.0,0,1,0.0,38.0,0.0,20181103005013.0,11077.0,2.15,0.3448275862068966
180,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.3,,1.0,6.0,3,17.0,12,,3,3.0,4,6.0,0,30.0,33.3,48.0,55,61.0,0,1,0.0,36.0,0.0,20181103005014.0,11077.0,2.15,0.3448275862068966
181,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.3,^,1.0,6.0,3,17.0,12,,3,3.0,4,6.0,0,30.0,33.3,48.0,55,61.0,0,1,0.0,36.0,0.0,20181103005016.0,21086^11077,2.15,0.3448275862068966
182,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.15,1:2,1.0,6.0,3,17.0,12,,3,3.0,4,6.0,0,30.0,33.3,48.0,55,61.0,0,1,0.0,36.0,0.0,20181103005018.0,11078.0,2.15,0.3448275862068966
183,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.5,1:2^2:2,1.0,6.0,3,17.0,12,,3,3.0,4,6.0,0,25.0,33.3,48.0,55,61.0,0,1,0.0,36.0,0.0,20181103005036.0,11080^11078,2.15,0.3448275862068966
184,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.4,2:2^,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,61.0,0,1,0.0,36.0,0.0,20181103005051.0,11079^21077,2.15,0.3448275862068966
185,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,61.0,0,1,0.0,36.0,0.0,20181103005052.0,21077.0,2.15,0.3448275862068966
186,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8695652173913043,161.5,0.8,22.0,,2.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,61.0,0,1,0.0,36.0,1.0,20181103005052.0,21077.0,2.15,0.3448275862068966
187,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,22.0,,2.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,61.0,0,1,0.0,27.0,1.0,20181103005101.0,21077.0,2.15,0.3448275862068966
188,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,22.0,,3.4,^,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,20.0,1.0,20181103005107.0,21075^11077,2.15,0.3448275862068966
189,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,22.0,,3.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,20.0,1.0,20181103005108.0,11077.0,2.15,0.3448275862068966
190,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,161.5,0.8333333333333334,161.5,0.8333333333333334,22.0,,3.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,11.0,1.0,20181103005116.0,11077.0,2.15,0.3448275862068966
191,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,22.0,,3.4,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,3.0,1.0,20181103005125.0,11077.0,2.15,0.3448275862068966
192,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,22.0,,3.5,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,0.0,1.0,20181103005129.0,11094.0,2.15,0.3448275862068966
193,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,22.0,,3.5,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,0.0,0.0,20181103005129.0,11094.0,2.15,0.3448275862068966
194,44.0,5.0,,3.0,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,22.0,,3.5,,1.0,6.0,3,17.0,12,4.0,3,3.0,4,6.0,0,30.8,33.3,48.0,56,64.0,0,1,0.0,0.0,0.0,20181103005132.0,11077.0,2.15,0.3448275862068966
195,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,23.0,4.0,3.5,3.0,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,10.0,0.0,0.0,20181103005133.0,1082.0,2.15,0.3448275862068966
196,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,23.0,4.0,3.5,3.0,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,10.0,0.0,0.0,20181103005354.0,1082.0,2.15,0.3448275862068966
197,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,163.5,0.8695652173913043,163.5,0.8,17.0,4.0,3.5,^,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,10.0,0.0,1.0,20181103005355.0,01090^11077,2.15,0.3448275862068966
198,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8695652173913043,162.5,0.8,17.0,4.0,3.5,^,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,51.0,1.0,20181103005403.0,01090^11077,2.15,0.3448275862068966
199,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8695652173913043,162.5,0.8,17.0,4.0,3.75,,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,46.0,1.0,20181103005408.0,11095.0,2.15,0.3448275862068966
200,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8695652173913043,162.5,0.8,17.0,4.0,3.75,,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,46.0,1.0,20181103005409.0,11077.0,2.15,0.3448275862068966
201,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.75,,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,43.0,0.0,20181103005411.0,11077.0,2.15,0.3448275862068966
202,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.75,^,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,43.0,0.0,20181103005412.0,21086^11077,2.15,0.3448275862068966
203,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.0,1:2,0.0,6.0,3,17.0,12,4.0,3,3.0,4,0.0,0,30.8,33.3,48.0,56,64.0,0,1,9.0,43.0,0.0,20181103005413.0,11078.0,2.15,0.3448275862068966
204,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,2.85,1:2^2:2,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,35.7,33.3,48.0,57,64.0,0,1,9.0,43.0,0.0,20181103005433.0,11079^11078,2.15,0.3448275862068966
205,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.3,2:2^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,43.0,1.0,20181103005445.0,11080^21077,2.15,0.3448275862068966
206,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.3,2:2^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,43.0,1.0,20181103005446.0,11080^21077,2.15,0.3448275862068966
207,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.7692307692307693,162.5,0.9090909090909091,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,43.0,1.0,20181103005447.0,21077.0,2.15,0.3448275862068966
208,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8333333333333334,162.5,0.8333333333333334,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,34.0,1.0,20181103005455.0,21077.0,2.15,0.3448275862068966
209,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8333333333333334,162.5,0.8333333333333334,17.0,4.0,3.4,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,26.0,1.0,20181103005503.0,21077.0,2.15,0.3448275862068966
210,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,162.5,0.8,162.5,0.8695652173913043,17.0,4.0,3.4,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,17.0,1.0,20181103005512.0,21077.0,2.15,0.3448275862068966
211,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,160.5,0.9090909090909091,160.5,0.7692307692307693,17.0,4.0,3.4,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,15.0,0.0,20181103005513.0,21077.0,2.15,0.3448275862068966
212,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,160.5,0.9090909090909091,160.5,0.7692307692307693,17.0,4.0,3.4,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,15.0,0.0,20181103005515.0,21094.0,2.15,0.3448275862068966
213,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,160.5,0.9090909090909091,160.5,0.7692307692307693,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,15.0,0.0,20181103005515.0,11077.0,2.15,0.3448275862068966
214,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,160.5,0.9090909090909091,160.5,0.7692307692307693,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,15.0,1.0,20181103005523.0,11077.0,2.15,0.3448275862068966
215,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,160.5,0.8333333333333334,160.5,0.8333333333333334,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,9.0,6.0,1.0,20181103005531.0,11077.0,2.15,0.3448275862068966
216,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8695652173913043,159.5,0.8,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,58.0,1.0,20181103005540.0,11077.0,2.15,0.3448275862068966
217,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,57.0,1.0,20181103005541.0,11095.0,2.15,0.3448275862068966
218,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,17.0,4.0,3.4,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,57.0,1.0,20181103005542.0,21077.0,2.15,0.3448275862068966
219,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,52.0,1.0,20181103005547.0,11077.0,2.15,0.3448275862068966
220,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,52.0,1.0,20181103005548.0,21086^11077,2.15,0.3448275862068966
221,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,159.5,0.8333333333333334,159.5,0.8333333333333334,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,52.0,1.0,20181103005609.0,21086^11077,2.15,0.3448275862068966
222,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,158.5,0.8333333333333334,158.5,0.8333333333333334,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,43.0,1.0,20181103005617.0,21086^11077,2.15,0.3448275862068966
223,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,158.5,0.7692307692307693,158.5,0.9090909090909091,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,37.0,0.0,20181103005624.0,21086^11077,2.15,0.3448275862068966
224,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,158.5,0.7692307692307693,158.5,0.9090909090909091,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,37.0,0.0,20181103005625.0,21086^11077,2.15,0.3448275862068966
225,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,158.5,0.7692307692307693,158.5,0.9090909090909091,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,37.0,1.0,20181103005646.0,21086^11077,2.15,0.3448275862068966
226,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,157.5,0.8333333333333334,157.5,0.8333333333333334,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,28.0,1.0,20181103005655.0,21086^11077,2.15,0.3448275862068966
227,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,22.0,1.0,20181103005702.0,11095.0,2.15,0.3448275862068966
228,44.0,5.0,Q4,4th Quarter,2.5,0.8,-2.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,3.3,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,64.0,0,1,8.0,22.0,1.0,20181103005702.0,11077.0,2.15,0.3448275862068966
229,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,66.0,0,1,8.0,13.0,1.0,20181103005709.0,21074^11077,2.15,0.3448275862068966
230,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,3.3,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,66.0,0,1,8.0,14.0,0.0,20181103005710.0,21074^11077,2.15,0.3448275862068966
231,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,5.75,^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,0.0,0,33.3,33.3,48.0,57,66.0,0,1,8.0,14.0,0.0,20181103005710.0,21074^11077,2.15,0.3448275862068966
232,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,5.75,1:1,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,66.0,0,1,8.0,14.0,0.0,20181103005710.0,11086^21077,2.15,0.3448275862068966
233,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,6.0,1:1^,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,14.0,0.0,20181103005753.0,21079^11077,2.15,0.3448275862068966
234,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,14.0,0.0,20181103005754.0,11077.0,2.15,0.3448275862068966
235,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.9090909090909091,156.5,0.7692307692307693,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,14.0,1.0,20181103005754.0,11077.0,2.15,0.3448275862068966
236,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,12.0,0.0,20181103005755.0,11077.0,2.15,0.3448275862068966
237,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8,156.5,0.8695652173913043,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,12.0,1.0,20181103005836.0,11077.0,2.15,0.3448275862068966
238,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,158.5,0.8333333333333334,158.5,0.8333333333333334,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,8.0,3.0,1.0,20181103005845.0,11077.0,2.15,0.3448275862068966
239,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.0,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,7.0,55.0,1.0,20181103005853.0,11077.0,2.15,0.3448275862068966
240,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.5,,0.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,7.0,49.0,0.0,20181103005859.0,11077.0,2.15,0.3448275862068966
241,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.5,^,1.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,7.0,49.0,0.0,20181103005900.0,21086^11077,2.15,0.3448275862068966
242,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,5.75,1:2,1.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,33.3,33.3,48.0,57,67.0,0,1,7.0,49.0,0.0,20181103005901.0,11078.0,2.15,0.3448275862068966
243,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.5,1:2^2:2,1.0,6.0,3,17.0,12,5.0,3,3.0,4,1.0,0,31.2,33.3,48.0,57,67.0,0,1,7.0,49.0,0.0,20181103005927.0,11080^11078,2.15,0.3448275862068966
244,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.0,2:2^,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,49.0,0.0,20181103005948.0,11079^21077,2.15,0.3448275862068966
245,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.0,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,48.0,0.0,20181103005950.0,21077.0,2.15,0.3448275862068966
246,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.0,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,48.0,1.0,20181103010009.0,21077.0,2.15,0.3448275862068966
247,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.9090909090909091,157.5,0.7692307692307693,17.0,4.0,6.5,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,39.0,1.0,20181103010017.0,21077.0,2.15,0.3448275862068966
248,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,17.0,4.0,6.5,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,31.0,1.0,20181103010025.0,21077.0,2.15,0.3448275862068966
249,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,17.0,4.0,6.5,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,23.0,1.0,20181103010025.0,21095.0,2.15,0.3448275862068966
250,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.8,157.5,0.8695652173913043,17.0,4.0,5.5,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,23.0,1.0,20181103010035.0,11077.0,2.15,0.3448275862068966
251,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,5.5,,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,16.0,0.0,20181103010041.0,11077.0,2.15,0.3448275862068966
252,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,5.5,^,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,16.0,0.0,20181103010042.0,21086^11077,2.15,0.3448275862068966
253,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,4.75,1:2,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,35.3,33.3,48.0,58,67.0,0,1,7.0,16.0,0.0,20181103010043.0,11078.0,2.15,0.3448275862068966
254,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,5.75,1:2^2:2,1.0,6.0,3,17.0,12,6.0,3,3.0,4,1.0,0,33.3,33.3,48.0,58,67.0,0,1,7.0,16.0,0.0,20181103010113.0,11080^11078,2.15,0.3448275862068966
255,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,5.5,2:2^,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,67.0,0,1,7.0,16.0,0.0,20181103010127.0,11079^21077,2.15,0.3448275862068966
256,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,157.5,0.7692307692307693,157.5,0.9090909090909091,17.0,4.0,5.5,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,67.0,0,1,7.0,16.0,1.0,20181103010128.0,21077.0,2.15,0.3448275862068966
257,44.0,5.0,Q4,4th Quarter,-7.5,0.8,7.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,17.0,4.0,5.5,,1.0,6.0,3,17.0,12,7.0,3,3.0,4,1.0,0,36.8,33.3,48.0,59,67.0,0,1,7.0,7.0,1.0,20181103010136.0,21077.0,2.15,0.3448275862068966
