,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
165,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.013333333333333334,,76.0,69.0,0,1,1.0,44.0,1.0,20180913155038.0,11077.0,10.5,0.016666666666666666,
166,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.0125,,76.0,69.0,0,1,1.0,36.0,1.0,20180913155047.0,11077.0,10.5,0.016666666666666666,
167,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.02,,76.0,69.0,0,1,1.0,30.0,1.0,20180913155053.0,21077.0,10.5,0.016666666666666666,
168,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.02,,76.0,69.0,0,1,1.0,26.0,0.0,20180913155057.0,21077.0,10.5,0.016666666666666666,
169,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.02,,76.0,69.0,0,1,1.0,25.0,0.0,20180913155109.0,21077.0,10.5,0.016666666666666666,
170,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.01,,76.0,69.0,0,1,1.0,26.0,0.0,20180913155109.0,11077.0,10.5,0.016666666666666666,
171,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.006666666666666667,,76.0,69.0,0,1,1.0,17.0,0.0,20180913155117.0,11077.0,10.5,0.016666666666666666,
172,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.006666666666666667,,76.0,69.0,0,1,1.0,17.0,0.0,20180913155118.0,11077.0,10.5,0.016666666666666666,
173,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.005,,76.0,69.0,0,1,1.0,8.0,0.0,20180913155126.0,11077.0,10.5,0.016666666666666666,
174,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.005,,76.0,69.0,0,1,1.0,7.0,0.0,20180913155128.0,11077.0,10.5,0.016666666666666666,
175,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.005,,76.0,69.0,0,1,1.0,7.0,0.0,20180913155133.0,11081.0,10.5,0.016666666666666666,
176,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.005,,76.0,69.0,0,1,1.0,6.0,0.0,20180913155133.0,11081.0,10.5,0.016666666666666666,
177,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,4.0,4.0,0.0125,,76.0,69.0,0,1,1.0,6.0,0.0,20180913155354.0,21077.0,10.5,0.016666666666666666,
178,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,,76.0,69.0,0,1,0.0,59.0,0.0,20180913155357.0,11077.0,10.5,0.016666666666666666,
179,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,,76.0,69.0,0,1,0.0,57.0,0.0,20180913155359.0,11077.0,10.5,0.016666666666666666,
180,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,^,76.0,69.0,0,1,0.0,57.0,0.0,20180913155412.0,21086^11077,10.5,0.016666666666666666,^
181,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,^,76.0,69.0,0,1,0.0,57.0,0.0,20180913155413.0,21086^11077,10.5,0.016666666666666666,^
182,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,^,76.0,69.0,0,1,0.0,57.0,1.0,20180913155433.0,21086^11077,10.5,0.016666666666666666,^
183,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,^,76.0,69.0,0,1,0.0,56.0,1.0,20180913155434.0,21086^11077,10.5,0.016666666666666666,^
184,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,2.0,4.0,0.0125,,76.0,69.0,0,1,0.0,47.0,1.0,20180913155442.0,11077.0,10.5,0.016666666666666666,
185,44.0,5.0,Q4,4th Quarter,7.5,1.0,-7.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,76.0,69.0,0,1,0.0,39.0,1.0,20180913155451.0,11077.0,10.5,0.016666666666666666,
186,44.0,5.0,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,78.0,69.0,0,1,0.0,39.0,1.0,20180913155451.0,11074^21077,10.5,0.016666666666666666,^
187,44.0,5.0,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,37.0,1.0,20180913155453.0,21077.0,10.5,0.016666666666666666,
188,44.0,5.0,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,28.0,1.0,20180913155501.0,21077.0,10.5,0.016666666666666666,
189,44.0,5.0,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,27.0,1.0,20180913155503.0,11077.0,10.5,0.016666666666666666,
190,44.0,5.0,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,24.0,0.0,20180913155505.0,11077.0,10.5,0.016666666666666666,
191,44.0,5.0,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,25.0,0.0,20180913155551.0,11081.0,10.5,0.016666666666666666,
192,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,25.0,1.0,20180913155717.0,11077.0,10.5,0.016666666666666666,
193,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,24.0,1.0,20180913155718.0,11077.0,10.5,0.016666666666666666,
194,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,19.0,0.0,20180913155722.0,11077.0,10.5,0.016666666666666666,
195,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,78.0,69.0,0,1,0.0,19.0,0.0,20180913155723.0,11077.0,10.5,0.016666666666666666,
196,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,78.0,69.0,0,1,0.0,23.0,0.0,20180913155729.0,21086^11077,10.5,0.016666666666666666,^
197,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,78.0,69.0,0,1,0.0,23.0,0.0,20180913155729.0,11078.0,10.5,0.016666666666666666,
198,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,69.0,0,1,0.0,23.0,0.0,20180913155758.0,11079^21077,10.5,0.016666666666666666,
199,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,69.0,0,1,0.0,23.0,1.0,20180913155802.0,11079^21077,10.5,0.016666666666666666,
200,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,69.0,0,1,0.0,22.0,1.0,20180913155802.0,11079^21077,10.5,0.016666666666666666,
201,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,69.0,0,1,0.0,21.0,0.0,20180913155804.0,11079^21077,10.5,0.016666666666666666,
202,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,79.0,69.0,0,1,0.0,22.0,0.0,20180913155813.0,11086^21077,10.5,0.016666666666666666,
203,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,79.0,69.0,0,1,0.0,22.0,0.0,20180913155814.0,11086^21077,10.5,0.016666666666666666,
204,44.0,5.0,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,79.0,69.0,0,1,0.0,22.0,0.0,20180913155822.0,21081.0,10.5,0.016666666666666666,
205,44.0,5.0,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,79.0,69.0,0,1,0.0,22.0,0.0,20180913155940.0,21081.0,10.5,0.016666666666666666,
206,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^1:2,79.0,69.0,0,1,0.0,22.0,0.0,20180913155941.0,21077^21078,10.5,0.016666666666666666,^
207,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2^2:2,79.0,70.0,0,1,0.0,22.0,0.0,20180913155944.0,21079^21078,10.5,0.016666666666666666,^
208,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,71.0,0,1,0.0,22.0,0.0,20180913155949.0,21079^11077,10.5,0.016666666666666666,^
209,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,71.0,0,1,0.0,22.0,0.0,20180913155955.0,21079^11077,10.5,0.016666666666666666,^
210,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,71.0,0,1,0.0,21.0,0.0,20180913155955.0,21079^11077,10.5,0.016666666666666666,^
211,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,79.0,71.0,0,1,0.0,20.0,0.0,20180913160105.0,21079^11077,10.5,0.016666666666666666,^
212,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,79.0,71.0,0,1,0.0,20.0,0.0,20180913160110.0,21086^11077,10.5,0.016666666666666666,^
213,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,79.0,71.0,0,1,0.0,20.0,0.0,20180913160111.0,11078.0,10.5,0.016666666666666666,
214,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2^2:2,80.0,71.0,0,1,0.0,20.0,0.0,20180913160125.0,11079^11078,10.5,0.016666666666666666,^
215,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,81.0,71.0,0,1,0.0,20.0,0.0,20180913160140.0,11079^21077,10.5,0.016666666666666666,^
216,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,81.0,71.0,0,1,0.0,19.0,0.0,20180913160140.0,11079^21077,10.5,0.016666666666666666,^
217,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,81.0,71.0,0,1,0.0,19.0,0.0,20180913160140.0,21077.0,10.5,0.016666666666666666,
218,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,81.0,71.0,0,1,0.0,11.0,0.0,20180913160155.0,11077.0,10.5,0.016666666666666666,
219,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,81.0,71.0,0,1,0.0,3.0,0.0,20180913160202.0,11077.0,10.5,0.016666666666666666,
220,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,81.0,71.0,0,1,0.0,16.0,0.0,20180913160216.0,21086^11077,10.5,0.016666666666666666,^
221,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,81.0,71.0,0,1,0.0,16.0,0.0,20180913160217.0,11078.0,10.5,0.016666666666666666,
222,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2^2:2,81.0,71.0,0,1,0.0,16.0,0.0,20180913160246.0,11080^11078,10.5,0.016666666666666666,^
223,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,82.0,73.0,0,1,0.0,16.0,0.0,20180913160303.0,11079^21077,10.5,0.016666666666666666,^
224,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,82.0,73.0,0,1,0.0,16.0,1.0,20180913160322.0,11079^21077,10.5,0.016666666666666666,^
225,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,82.0,73.0,0,1,0.0,16.0,0.0,20180913160323.0,11079^21077,10.5,0.016666666666666666,^
226,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,82.0,73.0,0,1,0.0,16.0,0.0,20180913160331.0,11086^21077,10.5,0.016666666666666666,^
227,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,82.0,73.0,0,1,0.0,16.0,0.0,20180913160336.0,21078.0,10.5,0.016666666666666666,
228,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2^2:2,82.0,73.0,0,1,0.0,16.0,0.0,20180913160348.0,21080^21078,10.5,0.016666666666666666,^
229,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,82.0,74.0,0,1,0.0,16.0,0.0,20180913160403.0,21079^11077,10.5,0.016666666666666666,^
230,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,82.0,74.0,0,1,0.0,16.0,0.0,20180913160410.0,21079^11077,10.5,0.016666666666666666,^
231,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,82.0,74.0,0,1,0.0,16.0,0.0,20180913160422.0,21086^11077,10.5,0.016666666666666666,^
232,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,82.0,74.0,0,1,0.0,16.0,0.0,20180913160423.0,11078.0,10.5,0.016666666666666666,
233,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2^2:2,83.0,74.0,0,1,0.0,16.0,0.0,20180913160435.0,11079^11078,10.5,0.016666666666666666,^
234,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,74.0,0,1,0.0,16.0,0.0,20180913160443.0,11079^21077,10.5,0.016666666666666666,^
235,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,74.0,0,1,0.0,14.0,1.0,20180913160446.0,11079^21077,10.5,0.016666666666666666,^
236,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,84.0,74.0,0,1,0.0,15.0,1.0,20180913160446.0,21077.0,10.5,0.016666666666666666,
237,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,84.0,76.0,0,1,0.0,8.0,1.0,20180913160453.0,21074^11077,10.5,0.016666666666666666,^
238,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,84.0,76.0,0,1,0.0,7.0,1.0,20180913160455.0,11077.0,10.5,0.016666666666666666,
239,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,84.0,76.0,0,1,0.0,4.0,0.0,20180913160457.0,11077.0,10.5,0.016666666666666666,
240,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,84.0,76.0,0,1,0.0,4.0,0.0,20180913160507.0,21086^11077,10.5,0.016666666666666666,^
241,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,84.0,76.0,0,1,0.0,4.0,0.0,20180913160508.0,21086^11077,10.5,0.016666666666666666,^
242,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,1:2,84.0,76.0,0,1,0.0,4.0,0.0,20180913160508.0,11078.0,10.5,0.016666666666666666,
243,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,4.0,1.0,20180913160538.0,11080^21077,10.5,0.016666666666666666,
244,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,4.0,1.0,20180913160539.0,11080^21077,10.5,0.016666666666666666,
245,,,Q4,4th Quarter,8.5,1.0,-8.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,3.0,1.0,20180913160539.0,11080^21077,10.5,0.016666666666666666,
246,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,4.0,1.0,20180913160544.0,11077.0,10.5,0.016666666666666666,
247,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,3.0,1.0,20180913160544.0,11077.0,10.5,0.016666666666666666,
248,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,2:2^,84.0,76.0,0,1,0.0,0.0,0.0,20180913160549.0,11077.0,10.5,0.016666666666666666,
249,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,88.0,76.0,0,1,0.0,0.0,0.0,20180913160551.0,11075^21077,10.5,0.016666666666666666,^
250,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,88.0,76.0,0,1,0.0,0.0,0.0,20180913160557.0,11075^21077,10.5,0.016666666666666666,^
251,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,88.0,76.0,0,1,0.0,0.0,0.0,20180913160609.0,11075^21077,10.5,0.016666666666666666,^
252,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,^,88.0,76.0,0,1,0.0,0.0,0.0,20180913160647.0,11075^21077,10.5,0.016666666666666666,^
253,,,Q4,4th Quarter,9.5,1.0,-9.5,0.0,153.5,0.8333333333333334,153.5,0.8333333333333334,1.0,4.0,0.0125,,88.0,76.0,0,1,0.0,0.0,0.0,20180913160647.0,1084.0,10.5,0.016666666666666666,
