,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
208,,,,,17.5,0.83,-17.5,0.83,143.5,0.83,143.5,0.83,-17.5,,0.0,^,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,34.0,0.0,1,5.0,50.0,1.0,20180721014006.0,11075^21077,0.0,0.0
209,,,,,17.5,0.83,-17.5,0.83,142.5,0.87,143.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,34.0,0.0,1,5.0,50.0,1.0,20180721014006.0,21077.0,0.0,0.0
210,,,,,17.5,0.83,-17.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,34.0,0.0,1,5.0,42.0,1.0,20180721014014.0,21077.0,0.0,0.0
211,,,,,17.5,0.83,-17.5,0.83,144.5,0.87,142.5,0.8,144.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,34.0,0.0,1,5.0,42.0,1.0,20180721014014.0,21077.0,0.0,0.0
212,,,,,17.5,0.83,-17.5,0.83,144.5,0.87,144.5,0.8,144.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,36.0,1.0,20180721014020.0,21077.0,0.0,0.0
213,,,,,16.5,0.87,-16.5,0.83,144.5,0.87,144.5,0.8,16.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,36.0,1.0,20180721014020.0,21077.0,0.0,0.0
214,,,,,16.5,0.87,-16.5,0.8,144.5,0.87,144.5,0.8,-16.5,,0.0,^,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,36.0,1.0,20180721014020.0,21074^11077,0.0,0.0
215,,,,,16.5,0.87,-16.5,0.8,144.5,0.8,144.5,0.87,-16.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,28.0,1.0,20180721014028.0,11077.0,0.0,0.0
216,,,,,16.5,0.87,-16.5,0.8,143.5,0.83,144.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,28.0,1.0,20180721014028.0,11077.0,0.0,0.0
217,,,,,16.5,0.87,-16.5,0.8,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,20.0,1.0,20180721014037.0,11077.0,0.0,0.0
218,,,,,16.5,0.83,-16.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,20.0,1.0,20180721014037.0,11077.0,0.0,0.0
219,,,,,16.5,0.83,-16.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,16.0,1.0,20180721014043.0,11077.0,0.0,0.0
220,,,,,16.5,0.83,-16.5,0.83,142.5,0.87,143.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,16.0,1.0,20180721014043.0,11095.0,0.0,0.0
221,,,,,16.5,0.83,-16.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,10.0,1.0,20180721014045.0,11095.0,0.0,0.0
222,,,,,16.5,0.83,-16.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,10.0,1.0,20180721014045.0,11077.0,0.0,0.0
223,,,,,16.5,0.83,-16.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,9.0,1.0,20180721014048.0,11077.0,0.0,0.0
224,,,,,16.5,0.83,-16.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,9.0,1.0,20180721014048.0,11095.0,0.0,0.0
225,,,,,16.5,0.83,-16.5,0.83,142.5,0.83,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,4.0,1.0,20180721014052.0,11095.0,0.0,0.0
226,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,4.0,1.0,20180721014052.0,11095.0,0.0,0.0
227,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014053.0,21077.0,0.0,0.0
228,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014053.0,21077.0,0.0,0.0
229,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014057.0,21077.0,0.0,0.0
230,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014057.0,21077.0,0.0,0.0
231,,,,,15.5,0.83,-15.5,0.83,142.5,0.83,142.5,0.83,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,3.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014100.0,21077.0,0.0,0.0
232,,,,,15.5,0.83,-15.5,0.83,142.5,0.87,142.5,0.8,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014100.0,11086.0,0.0,0.0
233,,,,,15.5,0.83,-15.5,0.83,142.5,0.87,142.5,0.8,-15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014108.0,11086.0,0.0,0.0
234,,,,,15.5,0.87,-15.5,0.8,143.5,0.83,142.5,0.8,143.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,36.0,0.0,1,5.0,3.0,0.0,20180721014108.0,21078.0,0.0,0.0
235,,,,,15.5,0.87,-15.5,0.8,143.5,0.83,143.5,0.83,143.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,5.0,3.0,0.0,20180721014116.0,21078.0,0.0,0.0
236,,,,,14.5,0.83,-14.5,0.8,143.5,0.83,143.5,0.83,14.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,5.0,3.0,0.0,20180721014116.0,21078.0,0.0,0.0
237,,,,,14.5,0.83,-14.5,0.83,143.5,0.83,143.5,0.83,-14.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,5.0,3.0,1.0,20180721014123.0,21079.0,0.0,0.0
238,,,,,14.5,0.83,-14.5,0.83,142.5,0.87,143.5,0.8,142.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,5.0,3.0,1.0,20180721014123.0,21079.0,0.0,0.0
239,,,,,14.5,0.83,-14.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,4.0,55.0,1.0,20180721014132.0,21079.0,0.0,0.0
240,,,,,14.5,0.83,-14.5,0.83,142.5,0.83,142.5,0.83,142.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,4.0,55.0,1.0,20180721014132.0,21079.0,0.0,0.0
241,,,,,14.5,0.83,-14.5,0.83,142.5,0.83,142.5,0.83,142.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,4.0,47.0,1.0,20180721014140.0,21079.0,0.0,0.0
242,,,,,14.5,0.83,-14.5,0.83,144.5,0.83,142.5,0.83,144.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,37.0,0.0,1,4.0,47.0,1.0,20180721014140.0,21079.0,0.0,0.0
243,,,,,14.5,0.83,-14.5,0.83,144.5,0.83,144.5,0.83,144.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,46.0,1.0,20180721014141.0,21079.0,0.0,0.0
244,,,,,13.5,0.83,-13.5,0.83,144.5,0.83,144.5,0.83,13.5,,0.0,1:1,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,46.0,1.0,20180721014141.0,21079.0,0.0,0.0
245,,,,,13.5,0.83,-13.5,0.83,144.5,0.83,144.5,0.83,-13.5,,0.0,^,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,46.0,1.0,20180721014141.0,21074^11077,0.0,0.0
246,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,41.0,0.0,20180721014146.0,11077.0,0.0,0.0
247,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,41.0,0.0,20180721014146.0,11077.0,0.0,0.0
248,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,41.0,1.0,20180721014148.0,11077.0,0.0,0.0
249,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,41.0,1.0,20180721014148.0,11077.0,0.0,0.0
250,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,0.0,20180721014150.0,11077.0,0.0,0.0
251,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,0.0,20180721014150.0,11077.0,0.0,0.0
252,,,,,13.5,0.83,-13.5,0.83,144.5,0.8,144.5,0.87,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,0.0,20180721014151.0,11077.0,0.0,0.0
253,,,,,12.5,0.83,-12.5,0.83,144.5,0.8,144.5,0.87,12.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,0.0,20180721014151.0,11077.0,0.0,0.0
254,,,,,12.5,0.83,-12.5,0.83,144.5,0.8,144.5,0.87,-12.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,1.0,20180721014205.0,21077.0,0.0,0.0
255,,,,,12.5,0.83,-12.5,0.83,143.5,0.83,144.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,39.0,1.0,20180721014205.0,21077.0,0.0,0.0
256,,,,,12.5,0.83,-12.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,32.0,0.0,20180721014211.0,21077.0,0.0,0.0
257,,,,,12.5,0.83,-12.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,32.0,0.0,20180721014211.0,21077.0,0.0,0.0
258,,,,,12.5,0.83,-12.5,0.83,143.5,0.83,143.5,0.83,143.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,32.0,1.0,20180721014326.0,21077.0,0.0,0.0
259,,,,,12.5,0.83,-12.5,0.83,142.5,0.87,143.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,32.0,1.0,20180721014326.0,21077.0,0.0,0.0
260,,,,,12.5,0.83,-12.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,24.0,1.0,20180721014334.0,21077.0,0.0,0.0
261,,,,,12.5,0.83,-12.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,24.0,1.0,20180721014334.0,21077.0,0.0,0.0
262,,,,,12.5,0.83,-12.5,0.83,142.5,0.87,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,22.0,1.0,20180721014337.0,21077.0,0.0,0.0
263,,,,,12.5,0.83,-12.5,0.83,142.5,0.83,142.5,0.8,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,22.0,1.0,20180721014337.0,21094.0,0.0,0.0
264,,,,,12.5,0.83,-12.5,0.83,142.5,0.83,142.5,0.83,142.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,18.0,1.0,20180721014342.0,21094.0,0.0,0.0
265,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,18.0,1.0,20180721014342.0,21094.0,0.0,0.0
266,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014344.0,11077.0,0.0,0.0
267,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014344.0,11077.0,0.0,0.0
268,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014346.0,11077.0,0.0,0.0
269,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014346.0,11077.0,0.0,0.0
270,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014348.0,11077.0,0.0,0.0
271,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,0.0,20180721014348.0,21086.0,0.0,0.0
272,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,46.0,46,39.0,0.0,1,4.0,16.0,1.0,20180721014415.0,21086.0,0.0,0.0
273,,,,,13.5,0.83,-13.5,0.83,142.5,0.83,142.5,0.83,-13.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,46,39.0,0.0,1,4.0,16.0,1.0,20180721014415.0,21086.0,0.0,0.0
274,,,,,13.5,0.83,-13.5,0.83,145.5,0.83,142.5,0.83,145.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,16.0,1.0,20180721014418.0,21086.0,0.0,0.0
275,,,,,15.5,0.83,-13.5,0.83,145.5,0.83,145.5,0.83,145.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,16.0,1.0,20180721014418.0,21086.0,0.0,0.0
276,,,,,15.5,0.83,-15.5,0.83,145.5,0.83,145.5,0.83,15.5,,0.0,,,6.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,16.0,1.0,20180721014418.0,21086.0,0.0,0.0
277,,,,,15.5,0.83,-15.5,0.83,145.5,0.83,145.5,0.83,-15.5,,0.0,^,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,16.0,1.0,20180721014418.0,11075^21077,0.0,0.0
278,,,,,15.5,0.83,-15.5,0.83,145.5,0.8,145.5,0.87,-15.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,8.0,1.0,20180721014426.0,21077.0,0.0,0.0
279,,,,,15.5,0.8,-15.5,0.87,144.5,0.83,145.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,4.0,8.0,1.0,20180721014426.0,21077.0,0.0,0.0
280,,,,,15.5,0.8,-15.5,0.87,144.5,0.83,144.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,59.0,1.0,20180721014432.0,21077.0,0.0,0.0
281,,,,,15.5,0.8,-15.5,0.87,144.5,0.77,144.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,59.0,1.0,20180721014432.0,21094.0,0.0,0.0
282,,,,,15.5,0.8,-15.5,0.87,144.5,0.77,144.5,0.91,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,55.0,1.0,20180721014434.0,21094.0,0.0,0.0
283,,,,,16.5,0.8,-16.5,0.87,144.5,0.77,144.5,0.91,16.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,55.0,1.0,20180721014434.0,21094.0,0.0,0.0
284,,,,,16.5,0.8,-16.5,0.87,144.5,0.83,144.5,0.91,-16.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014440.0,11077.0,0.0,0.0
285,,,,,16.5,0.8,-16.5,0.87,143.5,0.83,144.5,0.83,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014440.0,11077.0,0.0,0.0
286,,,,,15.5,0.8,-16.5,0.87,143.5,0.83,143.5,0.83,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014440.0,11077.0,0.0,0.0
287,,,,,15.5,0.8,-15.5,0.87,143.5,0.83,143.5,0.83,15.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014440.0,11077.0,0.0,0.0
288,,,,,15.5,0.8,-15.5,0.87,143.5,0.83,143.5,0.83,-15.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014443.0,21077.0,0.0,0.0
289,,,,,15.5,0.8,-15.5,0.87,145.5,0.83,143.5,0.83,145.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,39.0,0.0,1,3.0,50.0,1.0,20180721014443.0,21077.0,0.0,0.0
290,,,,,15.5,0.8,-15.5,0.87,145.5,0.83,145.5,0.83,145.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,45.0,1.0,20180721014444.0,21077.0,0.0,0.0
291,,,,,14.5,0.8,-14.5,0.87,145.5,0.83,145.5,0.83,14.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,45.0,1.0,20180721014444.0,21077.0,0.0,0.0
292,,,,,14.5,0.8,-14.5,0.87,145.5,0.83,145.5,0.83,-14.5,,0.0,^,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,45.0,1.0,20180721014445.0,21074^11077,0.0,0.0
293,,,,,14.5,0.8,-14.5,0.87,145.5,0.77,145.5,0.83,-14.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,45.0,1.0,20180721014445.0,11077.0,0.0,0.0
294,,,,,14.5,0.8,-14.5,0.87,145.5,0.77,145.5,0.91,-14.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,37.0,1.0,20180721014453.0,11077.0,0.0,0.0
295,,,,,14.5,0.8,-14.5,0.87,144.5,0.83,145.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,37.0,1.0,20180721014453.0,11077.0,0.0,0.0
296,,,,,14.5,0.8,-14.5,0.87,144.5,0.83,144.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,30.0,1.0,20180721014501.0,11077.0,0.0,0.0
297,,,,,14.5,0.8,-14.5,0.87,144.5,0.8,144.5,0.83,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,30.0,1.0,20180721014501.0,11094.0,0.0,0.0
298,,,,,14.5,0.8,-14.5,0.87,144.5,0.8,144.5,0.87,144.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,25.0,1.0,20180721014505.0,11094.0,0.0,0.0
299,,,,,13.5,0.77,-13.5,0.87,144.5,0.8,144.5,0.87,13.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,25.0,1.0,20180721014505.0,11094.0,0.0,0.0
300,,,,,13.5,0.77,-13.5,0.91,144.5,0.87,144.5,0.87,-13.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,25.0,1.0,20180721014505.0,21077.0,0.0,0.0
301,,,,,13.5,0.77,-13.5,0.91,143.5,0.87,144.5,0.8,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,25.0,1.0,20180721014505.0,21077.0,0.0,0.0
302,,,,,13.5,0.77,-13.5,0.91,143.5,0.87,143.5,0.8,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014508.0,21077.0,0.0,0.0
303,,,,,13.5,0.77,-13.5,0.91,143.5,0.87,143.5,0.8,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014508.0,21077.0,0.0,0.0
304,,,,,13.5,0.77,-13.5,0.91,143.5,0.87,143.5,0.8,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014510.0,21077.0,0.0,0.0
305,,,,,13.5,0.77,-13.5,0.91,143.5,0.87,143.5,0.8,143.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014510.0,21077.0,0.0,0.0
306,,,,,14.5,0.77,-14.5,0.91,143.5,0.87,143.5,0.8,14.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014510.0,21077.0,0.0,0.0
307,,,,,14.5,0.77,-14.5,0.91,143.5,0.87,143.5,0.8,-14.5,,0.0,,,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014514.0,11077.0,0.0,0.0
308,,,,,14.5,0.77,-14.5,0.91,143.5,0.87,143.5,0.8,-14.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,0.0,20180721014514.0,21086.0,0.0,0.0
309,,,,,14.5,0.77,-14.5,0.91,143.5,0.87,143.5,0.8,-14.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,1.0,20180721014524.0,11077.0,0.0,0.0
310,,,,,14.5,0.77,-14.5,0.91,143.5,0.83,143.5,0.83,-14.5,,0.0,,1.0,7.0,5,12.0,10,4.0,3,4,4.0,0,30.8,37.5,49.0,49,41.0,0.0,1,3.0,22.0,1.0,20180721014524.0,11077.0,0.0,0.0
