,ED,HASA,HASA_ODD,HASH,HASH_ODD,LM,PG,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
19,4.0,31.5,0.0,-31.5,0.0,,^,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,32.0,1.0,20181108014825.0,11074^21077
20,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,30.0,1.0,20181108014826.0,21077.0
21,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,21.0,0.0,20181108014835.0,21077.0
22,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,21.0,1.0,20181108014855.0,21077.0
23,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,21.0,1.0,20181108014856.0,21077.0
24,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,22.0,1.0,20181108014856.0,21077.0
25,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,16.0,0.0,20181108014902.0,21077.0
26,4.0,31.5,0.0,-31.5,0.0,,,3.0,5,2,27.0,26,14,,16,15,3,1,,0,2,,84.2,78.9,85,52,0,1,2.0,16.0,0.0,20181108014903.0,21077.0
27,4.0,31.5,0.0,-31.5,0.0,,^,3.0,5,2,27.0,26,14,,16,15,3,1,1.0,0,2,,84.2,78.9,85,52,0,1,2.0,15.0,0.0,20181108014928.0,11086^21077
28,4.0,31.5,0.0,-31.5,0.0,,1:2,3.0,5,2,27.0,26,14,,16,15,3,1,1.0,0,2,,84.2,78.9,85,52,0,1,2.0,15.0,0.0,20181108014932.0,21078.0
29,4.0,31.5,0.0,-31.5,0.0,,1:2^2:2,3.0,5,2,27.0,26,14,16.0,16,15,3,1,1.0,0,2,80.0,84.2,78.9,85,53,0,1,2.0,15.0,0.0,20181108014937.0,21079^21078
30,4.0,30.5,0.0,-30.5,0.0,,2:2^,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,15.0,0.0,20181108014940.0,21079^11077
31,4.0,30.5,0.0,-30.5,0.0,,2:2^,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,15.0,1.0,20181108014945.0,21079^11077
32,4.0,30.5,0.0,-30.5,0.0,,2:2^,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,14.0,1.0,20181108014946.0,21079^11077
33,4.0,30.5,0.0,-30.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,13.0,0.0,20181108014947.0,11077.0
34,4.0,30.5,0.0,-30.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,13.0,0.0,20181108014948.0,11077.0
35,4.0,30.5,0.0,-30.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,13.0,1.0,20181108014955.0,11077.0
36,4.0,30.5,0.0,-30.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,12.0,1.0,20181108014955.0,11077.0
37,4.0,29.5,0.0,-29.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,12.0,1.0,20181108014956.0,21077.0
38,4.0,29.5,0.0,-29.5,0.0,,,3.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,54,0,1,2.0,3.0,1.0,20181108015004.0,21077.0
39,4.0,27.5,0.0,-27.5,0.0,,^,4.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,57,0,1,2.0,3.0,1.0,20181108015005.0,21075^11077
40,4.0,27.5,0.0,-27.5,0.0,,,4.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,57,0,1,2.0,1.0,1.0,20181108015006.0,11077.0
41,4.0,27.5,0.0,-27.5,0.0,1.0,,4.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,57,0,1,1.0,52.0,1.0,20181108015015.0,11077.0
42,4.0,26.5,0.0,-26.5,0.0,1.0,,4.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,57,0,1,1.0,48.0,1.0,20181108015020.0,21077.0
43,4.0,26.5,0.0,-26.5,0.0,1.0,,4.0,5,2,27.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,57,0,1,1.0,39.0,1.0,20181108015029.0,21077.0
44,4.0,25.5,0.0,-25.5,0.0,1.0,^,4.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,59,0,1,1.0,32.0,1.0,20181108015036.0,21074^11077
45,4.0,25.5,0.0,-25.5,0.0,1.0,,4.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,59,0,1,1.0,30.0,1.0,20181108015038.0,11077.0
46,4.0,26.5,0.0,-26.5,0.0,1.0,,4.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,59,0,1,1.0,21.0,1.0,20181108015046.0,11077.0
47,4.0,26.5,0.0,-26.5,0.0,1.0,,4.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,85,59,0,1,1.0,12.0,1.0,20181108015055.0,11077.0
48,4.0,28.5,0.0,-28.5,0.0,1.0,^,6.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,59,0,1,1.0,9.0,1.0,20181108015059.0,11075^21077
49,4.0,28.5,0.0,-28.5,0.0,1.0,,6.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,59,0,1,1.0,7.0,1.0,20181108015101.0,21077.0
50,4.0,28.5,0.0,-28.5,0.0,1.0,,6.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,59,0,1,0.0,58.0,1.0,20181108015109.0,21077.0
51,4.0,28.5,0.0,-28.5,0.0,1.0,,6.0,5,2,15.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,59,0,1,0.0,49.0,1.0,20181108015118.0,21077.0
52,4.0,27.5,0.0,-27.5,0.0,1.0,^,6.0,5,2,16.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,61,0,1,0.0,48.0,1.0,20181108015120.0,21074^11077
53,4.0,27.5,0.0,-27.5,0.0,1.0,,6.0,5,2,16.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,61,0,1,0.0,46.0,1.0,20181108015122.0,11077.0
54,4.0,27.5,0.0,-27.5,0.0,1.0,,6.0,5,2,16.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,61,0,1,0.0,37.0,1.0,20181108015130.0,11077.0
55,4.0,26.5,0.0,-26.5,0.0,1.0,,6.0,5,2,16.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,61,0,1,0.0,35.0,1.0,20181108015133.0,21077.0
56,4.0,26.5,0.0,-26.5,0.0,1.0,,6.0,5,2,16.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,61,0,1,0.0,26.0,1.0,20181108015141.0,21077.0
57,4.0,25.5,0.0,-25.5,0.0,1.0,^,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,24.0,1.0,20181108015144.0,21074^11077
58,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,23.0,1.0,20181108015145.0,11077.0
59,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,17.0,0.0,20181108015151.0,11077.0
60,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,17.0,1.0,20181108015208.0,11077.0
61,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,16.0,1.0,20181108015208.0,11077.0
62,4.0,24.5,0.0,-24.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,17.0,1.0,20181108015209.0,21077.0
63,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,10.0,1.0,20181108015216.0,11077.0
64,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,9.0,1.0,20181108015217.0,11077.0
65,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,0.0,1.0,20181108015226.0,11077.0
66,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,0.0,0.0,20181108015228.0,11077.0
67,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,0.0,0.0,20181108015229.0,11077.0
68,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,0.0,0.0,20181108015249.0,11077.0
69,4.0,25.5,0.0,-25.5,0.0,1.0,,6.0,5,2,17.0,26,14,17.0,16,15,3,1,1.0,0,2,81.0,84.2,78.9,88,63,0,1,0.0,0.0,0.0,20181108015249.0,1084.0
