,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
1053,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,11086.0,,0.0,0.0
1054,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,1.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1055,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,1.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1056,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,1.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1057,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,1.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1058,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1059,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1060,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,0.0,20180701174752.0,21077.0,,0.0,0.0
1061,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,1.0,20180701174804.0,21077.0,,0.0,0.0
1062,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,17.0,1.0,20180701174804.0,21077.0,,0.0,0.0
1063,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,15.0,1.0,20180701174805.0,21077.0,,0.0,0.0
1064,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,15.0,1.0,20180701174805.0,21077.0,,0.0,0.0
1065,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,10.0,1.0,20180701174810.0,21077.0,,0.0,0.0
1066,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,10.0,1.0,20180701174810.0,21077.0,,0.0,0.0
1067,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,10.0,1.0,20180701174811.0,21077.0,,0.0,0.0
1068,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,10.0,0.0,20180701174811.0,21077.0,,0.0,0.0
1069,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,11.0,0.0,20180701174813.0,21077.0,,0.0,0.0
1070,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,11.0,1.0,20180701174813.0,21077.0,,0.0,0.0
1071,44.0,5.0,第4节,第4节,22.5,0.8,-22.5,0.87,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,11.0,1.0,20180701174832.0,21077.0,,0.0,0.0
1072,44.0,5.0,第4节,第4节,22.5,0.91,-22.5,0.77,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,11.0,1.0,20180701174832.0,11077.0,,0.0,0.0
1073,44.0,5.0,第4节,第4节,22.5,0.91,-22.5,0.77,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,8.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,59.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,11077.0,,0.0,0.0
1074,44.0,5.0,第4节,第4节,22.5,0.91,-22.5,0.77,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,62.0,59.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,11075.0,,0.0,0.0
1075,44.0,5.0,第4节,第4节,22.5,0.91,-22.5,0.77,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,21077.0,,0.0,0.0
1076,44.0,5.0,第4节,第4节,22.5,0.77,-25.5,0.91,124.5,0.83,124.5,0.83,-25.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,21077.0,,0.0,0.0
1077,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,124.5,0.83,127.5,0.83,25.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,21077.0,,0.0,0.0
1078,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,8.0,GD,0.0,1.0,20180701174843.0,21077.0,,0.0,0.0
1079,44.0,5.0,第4节,第4节,25.5,0.77,-25.5,0.91,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,59.0,1.0,20180701174845.0,21077.0,,0.0,0.0
1080,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,59.0,1.0,20180701174845.0,11077.0,,0.0,0.0
1081,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174856.0,11077.0,,0.0,0.0
1082,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174856.0,11077.0,,0.0,0.0
1083,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174858.0,11077.0,,0.0,0.0
1084,44.0,5.0,第4节,第4节,25.5,0.87,-24.5,0.8,126.5,0.83,126.5,0.83,-24.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174858.0,21077.0,,0.0,0.0
1085,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,126.5,0.83,125.5,0.83,24.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174858.0,21077.0,,0.0,0.0
1086,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,47.0,1.0,20180701174858.0,21077.0,,0.0,0.0
1087,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,29.0,1.0,20180701174914.0,21077.0,,0.0,0.0
1088,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,29.0,1.0,20180701174914.0,21077.0,,0.0,0.0
1089,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,29.0,1.0,20180701174916.0,21077.0,,0.0,0.0
1090,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,29.0,1.0,20180701174916.0,21077.0,,0.0,0.0
1091,44.0,5.0,第4节,第4节,24.5,0.87,-24.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174926.0,21077.0,,0.0,0.0
1092,44.0,5.0,第4节,第4节,24.5,0.87,-25.5,0.8,125.5,0.83,125.5,0.83,-25.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174926.0,11077.0,,0.0,0.0
1093,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,125.5,0.83,124.5,0.83,25.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174926.0,11077.0,,0.0,0.0
1094,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174926.0,11077.0,,0.0,0.0
1095,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,12.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,11077.0,,0.0,0.0
1096,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,64.0,62.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,11074.0,,0.0,0.0
1097,44.0,5.0,第4节,第4节,25.5,0.87,-25.5,0.8,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,21077.0,,0.0,0.0
1098,44.0,5.0,第4节,第4节,25.5,0.83,-26.5,0.83,124.5,0.83,124.5,0.83,-26.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,21077.0,,0.0,0.0
1099,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,124.5,0.83,125.5,0.83,26.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,21077.0,,0.0,0.0
1100,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,7.0,GD,17.0,1.0,20180701174928.0,21077.0,,0.0,0.0
1101,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,56.0,1.0,20180701174947.0,21077.0,,0.0,0.0
1102,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,56.0,1.0,20180701174947.0,21077.0,,0.0,0.0
1103,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,56.0,1.0,20180701174949.0,21077.0,,0.0,0.0
1104,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,56.0,0.0,20180701174949.0,21077.0,,0.0,0.0
1105,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,3.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,57.0,0.0,20180701174953.0,21077.0,,0.0,0.0
1106,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,57.0,1.0,20180701174953.0,21081.0,,0.0,0.0
1107,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,57.0,1.0,20180701175121.0,21081.0,,0.0,0.0
1108,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,57.0,1.0,20180701175121.0,21081.0,,0.0,0.0
1109,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,53.0,1.0,20180701175125.0,21081.0,,0.0,0.0
1110,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,53.0,1.0,20180701175125.0,21077.0,,0.0,0.0
1111,44.0,5.0,第4节,第4节,26.5,0.83,-26.5,0.83,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1112,44.0,5.0,第4节,第4节,26.5,0.83,-27.5,0.83,125.5,0.83,125.5,0.83,-27.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1113,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,125.5,0.83,124.5,0.83,27.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1114,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1115,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,124.5,0.83,123.5,0.71,124.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1116,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,36.0,1.0,20180701175142.0,11077.0,,0.0,0.0
1117,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,24.0,1.0,20180701175155.0,11077.0,,0.0,0.0
1118,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,24.0,0.0,20180701175155.0,11077.0,,0.0,0.0
1119,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11077.0,,0.0,0.0
1120,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11077.0,,0.0,0.0
1121,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11077.0,,0.0,0.0
1122,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,1.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11077.0,,0.0,0.0
1123,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,1.0,123.5,0.71,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,21086.0,,0.0,0.0
1124,44.0,5.0,第4节,第4节,27.5,0.83,-27.5,0.83,123.5,0.83,123.5,0.83,123.5,2.0,9241099.0,3.0,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11077.0,,0.0,0.0
1125,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,1:2,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,1.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1126,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,1:2,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1127,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,1:2,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1128,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,1:2,0.0,9.0,3.0,13.0,11.0,11.0,8.0,2.0,1.0,2.0,68.8,53.3,39.0,64.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1129,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,1:2,0.0,9.0,3.0,13.0,11.0,12.0,8.0,2.0,1.0,2.0,70.6,53.3,65.0,64.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11079.0,,0.0,0.0
1130,44.0,5.0,第4节,第4节,27.5,0.91,-27.5,0.77,124.5,1.0,124.5,0.71,124.5,2.0,9241099.0,2:2,0.0,9.0,3.0,13.0,11.0,12.0,8.0,2.0,1.0,2.0,70.6,53.3,39.0,65.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1131,44.0,5.0,第4节,第4节,27.5,0.8,-28.5,0.87,124.5,1.0,124.5,0.71,-28.5,2.0,9241099.0,2:2,0.0,9.0,3.0,13.0,11.0,12.0,8.0,2.0,1.0,2.0,70.6,53.3,39.0,65.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
1132,44.0,5.0,第4节,第4节,28.5,0.8,-28.5,0.87,124.5,1.0,125.5,0.83,28.5,2.0,9241099.0,2:2,0.0,9.0,3.0,13.0,11.0,12.0,8.0,2.0,1.0,2.0,70.6,53.3,39.0,65.0,0.0,1.0,6.0,GD,17.0,0.0,20180701175204.0,11078.0,,0.0,0.0
